"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.097493,-1.6128,1.527,2.9953,3.4312,-0.56377,0.98249
0.010471,-1.023,2.2132,2.2328,0.15207,-0.049011,1.5043
0.02493,-0.31036,2.5183,0.29204,-2.6093,1.614,1.9126
-0.044795,-0.08919,2.3276,-1.6834,-1.1941,2.6436,-0.46943
0.0063596,-0.015466,0.26876,-1.8913,-0.15859,1.5349,-2.307
-0.036508,-0.040041,-1.1801,-1.1982,0.18659,0.70333,-1.1954
0.0032044,-0.040041,-1.9808,-1.0596,0.048517,-0.48457,-0.33331
0.010267,-0.015466,-3.0102,-0.71301,-0.22762,-1.4745,-0.10645
-0.032537,0.2057,-1.5614,-0.29713,-0.089552,-1.1973,-0.015706
0.016736,0.62347,-0.6463,-0.19316,-0.020517,-1.0389,0.0069804
-0.010535,1.5327,-0.30315,-0.05453,0.014,-1.0785,0.18847
-0.0035289,1.8522,0.0018664,0.67327,0.84241,-0.76175,0.097725
0.45517,-1.7097,-0.11252,-0.1585,1.0495,1.0201,0.029667
2.3435,-2.4278,-0.11252,-0.47041,2.4992,1.5745,1.1867
1.0722,-0.011309,0.1925,1.5743,-0.12407,0.90131,0.39265
-0.64992,-0.037352,1.4126,1.5397,-3.3342,0.26776,-1.082
-0.11017,0.011903,2.3276,0.049441,-0.987,-0.60336,-0.44674
-0.21298,0.039917,0.99317,-0.78233,-0.089552,-0.68256,0.052353
0.22397,0.047442,-0.30315,-0.8863,0.048517,-0.1282,0.32459
-1.2668,-0.0017011,-1.142,-0.6437,0.083034,0.030182,0.27921
-1.5752,0.045734,-1.6376,-0.4011,-0.089552,-0.1678,-0.24257
-0.26438,0.038735,-1.0657,-0.089187,-0.12407,0.030182,-0.46943
-0.11017,-0.0035293,-0.41753,-0.089187,-0.055034,0.18857,-0.15182
-0.0073557,-0.019387,0.0018664,-0.12384,-0.020517,-0.64296,-0.038392
0.40389,-0.050655,0.0018664,-0.089187,1.0495,-0.92014,0.12041
