"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.034355,0.86454,0.055696,0.31511,3.2129,-0.21325,1.0594
-0.034355,-2.1391,-0.082267,1.8189,-0.26509,-0.2505,0.84868
-0.034355,-1.8821,0.63437,2.0411,-3.2492,-0.66753,-0.26048
-0.034355,0.21869,2.0446,0.57402,-0.34483,0.16172,-0.03982
-0.034355,0.017757,1.9122,-1.1096,-0.1131,1.2871,0.82736
-0.034355,-0.38095,0.01153,-1.6062,0.13305,0.73397,0.30067
-0.034355,-0.28555,-1.5158,-0.95508,0.13612,-0.044031,-1.6611
-0.034355,-0.056432,-1.7052,-0.28678,-0.1362,-0.46694,-1.7376
-0.034355,-0.0017927,-0.99829,-0.28926,-0.1245,-0.31736,-0.10211
-0.034355,-0.10841,-0.19767,-0.45734,0.083237,0.26849,0.21941
-0.034355,-0.26292,0.016346,-0.27854,-0.18353,-0.04359,-0.14511
-0.034355,1.3728,-0.077437,0.0067325,0.67471,-0.77545,0.084574
-0.034355,1.4738,0.11735,0.1792,0.7717,-0.17863,0.51803
1.989,-0.060358,-0.089231,0.83769,1.6988,-0.01728,0.89287
1.5627,-0.060358,0.095268,1.5948,-0.29015,0.0075663,0.90153
-0.27651,-0.060358,0.48015,1.6947,-1.9214,0.025103,0.43396
-0.25807,-0.060358,1.3871,0.70568,-0.66779,-0.017177,0.055094
0.55568,-0.060358,2.04,-0.81709,-0.11695,-0.02231,-0.14044
-0.097832,-0.060358,1.0522,-1.6343,-0.068263,0.027611,-0.52094
-1.7048,-0.060358,-1.3139,-1.3243,0.0020229,0.02331,-1.0233
-1.5888,-0.060358,-2.2498,-0.6358,0.0046849,-0.0065795,-1.0507
-0.19155,-0.060358,-0.95669,-0.23055,0.012399,-0.013449,-0.48723
0.033617,-0.060358,-0.096061,-0.082031,-0.051065,-0.025013,0.040342
-0.15742,-0.060358,-0.24907,-0.024081,0.031661,-0.010501,0.16758
0.26899,-0.060358,-0.121,-0.0092755,0.71818,-0.012496,0.16493
0.62897,-0.060358,0.18005,0.052204,0.56552,-0.013689,0.25358
1.6561,0.17013,-0.047398,0.6404,2.0675,-0.0032668,1.5825
1.4136,-1.284,0.11444,1.8622,-0.2347,-0.0032668,0.47673
-0.057105,-1.2876,0.85351,2.0088,-2.1695,-0.0032668,-1.1188
-0.31382,-0.5228,1.9365,0.20815,-0.73561,-0.0032668,0.18783
0.47537,0.19319,1.8287,-1.7219,-0.19056,-0.0032668,1.721
0.12361,0.23944,-0.25286,-1.6795,-0.10562,-0.0032668,1.5199
-1.7566,-0.1762,-2.1533,-0.57217,-0.017247,-0.0032668,-2.6284
-1.7395,-0.27675,-1.723,-0.15998,-0.00501,-0.0032668,-2.3396
-0.16452,-0.082655,-0.40837,-0.31377,0.029871,-0.0032668,0.70707
0.061783,-0.049052,-0.03426,-0.30322,-0.050611,-0.0032668,-0.22737
-0.15844,-0.49701,-0.097016,-0.18878,-0.071279,-0.0032668,-0.38625
0.33221,2.5136,-0.0029702,-0.09364,1.0571,-0.0032668,0.70899
0.70295,2.3449,0.13261,0.13863,0.93452,-0.0032668,0.85113
2.02,1.3978,-0.60494,-0.018374,0.00076043,0.3295,-0.23425
0.65354,1.3011,-1.3008,-0.018374,0.00076043,-0.57757,-1.3998
-1.9109,0.46961,-0.095975,-0.018374,0.00076043,-1.1851,-1.4583
-0.51464,-0.17221,2.3008,-0.018374,0.00076043,-1.242,-0.53766
0.37861,-0.35972,1.2176,-0.018374,0.00076043,-1.0024,0.12455
0.34131,-0.49515,-0.78424,-0.018374,0.00076043,-0.76978,0.070174
-0.78858,-0.72819,-0.11355,-0.018374,0.00076043,-0.59519,-0.15102
-0.98317,-0.82416,1.873,-0.018374,0.00076043,-0.37092,-0.019231
-0.12729,-0.68721,0.43719,-0.018374,0.00076043,0.078418,0.3713
-0.030713,-0.48173,-1.0074,-0.018374,0.00076043,0.88935,0.63185
-0.078012,-0.30188,-0.49758,-0.018374,0.00076043,1.8303,0.74975
0.37986,-0.062773,-1.9034,-0.018374,0.00076043,2.2245,0.81945
0.52463,0.23836,-0.90835,-0.018374,0.00076043,1.5827,0.5232
-2.8206,-0.83198,0.0092089,-0.092168,-1.8779,-0.40955,-0.7166
-3.1785,-0.86107,0.0092089,-0.47209,-3.2681,-2.424,-2.0041
0.13287,-0.81616,0.0092089,-0.17297,0.78695,-2.8765,-2.3818
