"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.03992,0.48673,2.7831,1.0127,0.85163,1.646,0.39807,1.229
0.039752,2.5026,0.62416,0.16878,0.76813,3.308,0.51484,1.2427
0.043668,2.1812,0,0.67513,1.29,1.3527,0.51484,0.69646
0.05411,1.9183,0,1.0127,1.7493,1.2549,0.47592,0.50527
0.059168,2.3273,0,1.6878,1.9998,1.0593,0.42402,0.43699
0.047033,2.5318,0,1.6878,2.0833,0.96157,0.25535,0.28678
0.068653,2.7655,0.14107,2.0254,2.2086,0.71715,0.15155,0.20484
0.053237,1.6261,0.0011004,2.1942,2.2503,1.2549,0.073705,0.06828
0.03705,1.0418,5.5081e-07,2.5317,2.4591,0.81492,0.086679,0.027312
0.022504,0.66202,4.7673e-10,1.6878,2.0624,0.76603,0.086679,0.20484
0.027919,0.36987,7.2576e-07,0.84391,1.791,0.57049,0.16453,0.77839
0,0.28222,0.0022211,0.84391,1.1021,0.2283,0.57972,0.88764
0.044078,0.83732,3.0178,0.16878,0.72638,1.6948,0.80028,1.2973
0.71481,0.036814,2.8502,0,0.037476,2.037,2.8762,2.1303
4.0273,0.022925,1.2483,0,0.037476,3.308,2.7724,4.1514
4.2441,0.067769,0.20813,0,0.037476,1.3038,2.9152,4.643
4.2441,0.020599,0,0,0.037476,0.37496,3.2784,4.7796
3.9878,0.068348,0,0,0.037476,0.13053,3.0968,4.7659
4.8751,0.063582,0,0,0.037476,0.13053,2.9152,4.7113
4.2836,0.037339,0.14107,0,0.037476,0.13053,3.2136,4.329
0.8134,0.060932,0.00088507,0,0.037476,0.13053,3.2006,2.3761
0.1233,0,4.5502e-07,0,0.037476,0.13053,3.4731,1.9118
0.044436,0.10614,3.9291e-10,0,0.037476,0.13053,3.0838,1.7753
0.044436,0.047932,6.7172e-07,0,0.037476,0.13053,2.98,1.3929
0.044436,0.019106,0.0021517,0,0.037476,0.13053,3.2006,1.5295
0.89226,0.064045,2.9138,0,0.037476,1.9882,2.8762,2.2259
0.51764,0.8081,2.9172,0.67513,0.72638,1.4015,0.010526,1.3656
2.5682,2.6195,0.90156,0.67513,0.64287,3.9924,0.031512,1.707
1.4838,2.7363,0.2775,0.67513,1.0186,1.9882,0.033788,0.57355
0.71481,2.6779,0.069376,1.0127,1.3526,1.646,0.02969,0.16387
0.41906,2.7363,0.069376,1.1815,2.0415,0.8638,0.012791,0.095592
0.57679,2.4442,0,1.8566,2.2921,1.0105,0.012699,0.095592
0.69509,2.2397,0.1058,3.3756,2.7304,0.91269,0,0.081936
0.14302,1.5677,0.0011482,2.8693,2.9183,1.0593,0.030784,0.06828
0.064153,1.1587,5.7476e-07,3.0381,2.9183,1.0105,0.022179,0
0.044436,0.72045,4.5053e-10,2.1942,2.7096,0.91269,0.019348,0.27312
0.044436,0.36987,7.1032e-07,3.3756,2.1251,0.96157,0.025848,0.36871
0.044436,0.31144,0.0022211,2.1942,1.457,0.17942,0.013199,0.83302
0.95141,0.66202,3.0525,1.519,1.2065,1.8415,0.0056549,1.4612
0.83311,0.4283,2.716,0.33756,0.040971,0.17133,0.021806,1.4202
2.7259,2.3565,1.179,0.50635,0.025203,0.11196,0.021806,1.6387
1.7007,2.0059,0.13875,0.33756,0.0243,0.14216,0.021806,0.75108
1.5232,1.8599,0.069376,0.67513,0.050409,0,0.021806,0.50527
1.05,2.3565,0,0.67513,0.034237,0.14848,0.021806,0.27312
1.4049,2.6195,0,2.1942,0,0.11399,0.021806,0.19118
1.0697,2.6195,0.1058,1.6878,0.039095,0.072561,0.021806,0.06828
0.16274,1.743,0.0011243,1.8566,0.029553,0.097972,0.021806,0.040968
0.044436,1.2171,5.9072e-07,3.0381,0.060667,0.14717,0.021806,0.081936
0.044436,0.77888,4.5053e-10,2.8693,0.095048,0.012901,0.021806,0.10925
0.044436,0.39908,7.026e-07,2.1942,0.049824,0.0267,0.021806,0.16387
0.044436,0.22379,0.0022211,1.6878,0.047553,0.20715,0.021806,0.49162
0.41906,0.54516,3.0872,1.8566,0.037661,0.10499,0.021806,1.1608
0.47821,0.60359,2.8837,1.3503,0.89338,1.4504,0.82623,1.8709
0.10359,0.39908,0,0.50635,0.64287,0.47272,1.3063,0.88764
0.044436,0.28222,0,0.33756,0.37149,0.27719,1.7604,1.229
0.044436,0.22379,0,0,0.24623,0.17942,1.981,1.4339
0.044436,0.16536,0,0,0.12098,0.17942,2.0977,1.5295
0.044436,0.13614,0,0.16878,0.12098,0.13053,2.1237,1.7616
0.044436,0.077713,0,0.16878,0.079228,0.13053,2.3702,1.5841
0.044436,0.048498,0,0,0.058352,0.17942,2.6686,1.707
0.044436,0.048498,0,0,0.037476,0.13053,2.8762,1.9118
0.044436,0.048498,0,0,0.037476,0.13053,2.7724,1.8299
0.044436,0.048498,0,0,0.037476,0.13053,2.6038,1.4748
0.044436,0.048498,0,0,0.037476,0.13053,2.9281,1.7207
0.044436,0.048498,0,0,0.037476,0.13053,2.8892,1.6251
0.71481,0.66202,2.8166,0.67513,0.89338,1.7926,0.76136,1.6114
2.6274,2.4442,1.1096,0.67513,0.89338,3.9924,0.87813,1.4612
1.5232,2.2981,0.069376,0.50635,1.5197,2.0859,0.50187,0.66914
1.0106,2.0352,0,2.363,1.9372,0.96157,0.39807,0.19118
0.79368,2.2104,0,1.6878,2.4799,1.0593,0.24237,0.13656
0.75425,2.0352,0,2.1942,2.6469,0.76603,0.1775,0.19118
0.69509,2.3857,0,2.1942,2.5843,1.2549,0.099654,0.20484
0.1233,1.5969,0.00098075,3.2069,2.5217,1.1082,0.073705,0.13656
0.044436,0.8081,5.2686e-07,3.2069,2.8348,1.1082,0.073705,0.15022
0.044436,0.48673,4.1386e-10,2.0254,2.6887,0.81492,0.047755,0.30043
0.044436,0.36987,6.64e-07,0.84391,2.2921,0.66826,0.11263,0.62818
0.044436,0.28222,0.0021285,1.1815,1.7493,0.17942,0.3332,0.62818
0.53736,0.83732,2.7057,0.50635,1.1856,1.7926,0.56674,1.0925
0.65566,0.95418,2.9507,2.5317,1.4779,2.2326,0.34617,1.1744
2.233,3.1746,0.83251,1.3503,1.3526,4.4324,0.47592,0.98323
1.4641,2.6779,0,1.3503,2.0624,1.5482,0.30725,0.28678
0.83311,2.0352,0,1.8566,2.2921,1.3038,0.21643,0.15022
0.71481,2.7071,0,2.1942,2.9392,1.2549,0.1256,0.20484
0.73453,1.9183,0,2.1942,2.7096,1.3038,0.099654,0.2185
0.69509,2.4734,0,1.6878,2.8975,0.96157,0.099654,0.15022
0.79368,1.8891,0,2.5317,3.315,1.0593,0.086679,0.13656
0.57679,2.1812,0,2.363,2.7513,0.81492,0.06073,0.17753
0.35991,2.0644,0,2.5317,2.3547,0.61938,0.073705,0.1229
0.61623,1.6553,0,2.0254,2.2921,0.81492,0.073705,0.16387
0.47821,1.8891,0,1.1815,2.3547,1.2549,0.099654,0.16387
0.71481,1.9767,0,2.1942,2.5217,1.206,0.06073,0.095592
0.83311,0.57438,2.7496,0.84391,0.60112,1.9882,0.87813,1.5841
2.6865,2.7948,1.1786,0.16878,0.622,3.8458,1.1247,1.8709
1.8978,2.2397,0.24956,0.16878,1.0186,1.7926,0.81326,0.66914
0.43877,1.7138,0.0011006,0.67513,1.4153,1.1571,0.48889,0.28678
0.064153,0.98339,5.4687e-07,0.67513,1.8119,0.81492,0.3851,0.17753
0.064153,0.69124,2.1784e-10,1.519,1.9372,0.81492,0.39807,0.28678
0.044436,0.54516,8.1712e-14,1.8566,1.457,0.66826,0.3851,0.81936
0.044436,0.28222,0,1.0127,1.3109,0.27719,0.44997,0.69646
0.044436,0.22379,8.2157e-14,0.84391,1.0186,0.27719,0.86516,0.79205
0.044436,0.16536,2.5242e-10,0.16878,0.64287,0.2283,0.95598,1.2017
0.044436,0.13614,7.5665e-07,0.16878,0.41324,0.2283,1.449,0.87398
0.044436,0.10693,0.0023136,0,0.32974,0.17942,1.6436,1.2017
0.99085,0.66202,3.0525,0.16878,0.28799,2.1837,1.8642,2.0757
0.71481,0.57438,2.8837,0.67513,0.89338,1.6948,0.72244,1.4612
2.0358,3.0869,0.83221,0.84391,0.74725,4.0413,1.0209,1.3246
1.1289,3.0285,0.069354,0.16878,1.2483,2.1837,0.67054,0.32774
0.71481,2.7948,0.10667,0.50635,1.8119,1.2549,0.47592,0.25946
0.22189,1.8599,0.00097291,1.1815,2.3129,0.96157,0.32022,0.054624
0.08387,1.2171,5.4384e-07,2.5317,2.6052,1.0105,0.25535,0.013656
