"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.018522,2.7946,0.398,-0.79067,2.9976,-0.3281,-1.9557
0.022384,1.6254,0.19689,0.55827,-0.50119,-1.0899,-1.7764
-0.0072323,-0.18806,1.0013,1.9992,-2.6456,-1.8069,-0.96941
-0.040233,-0.97549,2.6102,1.6926,-0.6893,-1.4036,-0.1624
0.018603,-0.68915,0.59911,0.8955,-0.049724,-0.64178,0.046819
-0.063785,-0.37895,-1.6131,0.49695,0.063142,-0.14885,0.01693
-0.16716,-0.40281,-1.412,-0.3308,0.063142,-0.10404,0.01693
0.054413,-0.044886,-1.412,-1.3118,-0.087346,0.030397,0.25604
0.06932,-0.021025,-0.40644,-1.4345,-0.049724,0.56814,0.76416
-0.038864,-0.25964,-0.60755,-1.3425,0.02552,0.56814,0.46527
-0.053528,-0.14033,-0.80866,-1.2199,-0.049724,0.075209,-0.1624
-0.005178,0.16987,-0.0042191,-0.72935,1.267,-0.014415,0.046819
0.67506,-0.3596,-0.20533,-0.51475,0.8532,0.4337,-0.072737
2.4156,-0.49942,-0.20533,-0.36146,1.6433,0.25446,0.70438
1.4834,-0.025643,-0.0042191,0.0064317,-0.42594,0.4337,0.40549
0.049521,-0.072337,-0.0042191,0.0064317,-2.7961,1.0611,-0.43141
0.049521,-0.01174,-0.0042191,0.0064317,-0.46356,0.29927,-0.1624
-0.01876,-0.035904,-0.0042191,0.0064317,-0.23783,-0.10404,-0.34174
0.1178,-0.014533,-0.0042191,0.0064317,-0.012102,0.29927,0.40549
-2.1013,0.040484,-0.0042191,0.0064317,-0.012102,0.74739,0.19626
-2.3403,0.019737,-0.0042191,0.0064317,-0.049724,0.4337,-0.79007
-0.42845,-0.023915,-0.0042191,0.0064317,-0.012102,-0.37291,-0.52107
-0.0529,-0.059506,-0.0042191,0.0064317,-0.012102,-1.0451,-0.1624
-0.0529,0.0089885,-0.0042191,0.0064317,-0.012102,-0.77622,-0.042848
0.90304,-0.028532,-0.0042191,0.0064317,1.3423,0.12002,0.67449
1.142,0.2679,0.19689,1.1101,1.0789,-1.6472,2.9759
4.3171,1.5286,-0.0042191,0.98748,0.74033,-1.747,3.5737
2.5759,1.1005,0.398,0.55827,-0.049724,0.046827,-1.5074
-2.75,-0.21192,1.2024,0.92616,-1.2912,-0.0092712,-3.0318
-0.83813,-0.18806,1.4035,0.98748,-0.27546,0.05159,-0.43141
0.015381,0.026698,1.4035,1.0181,0.17601,0.017958,-0.49118
-0.66743,-0.11647,1.0013,0.8955,-0.049724,0.068371,-0.46129
-2.1696,-0.61756,-0.80866,0.6809,-0.16259,0.015605,-0.1624
-2.272,-0.64142,-1.0098,-0.69869,-0.20021,-0.033838,0.16638
-0.39431,-0.45053,-0.20533,-0.69869,-0.80216,0.075555,0.40549
-0.0529,-0.37895,-0.60755,-0.72935,-0.42594,0.071631,0.9136
-0.0529,-0.2835,-1.0098,-1.7411,0.063142,0.092341,0.61471
0.83475,0.098283,-1.0098,-1.4345,1.1166,-0.0025414,1.0332
0.52749,0.45621,0.59911,-1.0679,-0.16796,2.7983,-1.089
0.90304,1.5538,0.398,-0.63059,-1.2653,1.8228,-2.2845
0.28851,1.6254,-0.0042191,-0.028391,-0.050326,-1.8965,-0.28196
-1.2137,-0.45053,0.19689,-0.00079274,-0.075173,-1.2691,-0.43141
-0.18946,-0.97549,1.2024,0.0081155,0.065778,-0.46253,-0.072737
0.35679,-0.40281,1.2024,0.022933,0.0026011,-0.23847,0.19626
0.18608,-0.18806,-0.0042191,0.014981,-0.061093,-0.23847,0.22615
-0.83813,-0.2835,0.59911,-0.016933,0.0095378,0.25446,0.01693
-0.90641,-0.61756,-0.80866,-0.054006,0.016211,0.25446,0.28593
-0.15532,-0.40281,-1.0098,0.043665,-0.0021629,-0.059227,0.94349
-0.01876,-0.16419,-0.0042191,0.015124,-0.057334,0.29927,0.94349
-0.01876,-0.18806,-1.0098,-0.033359,-0.047059,0.88182,0.3756
0.52749,0.12214,-1.6131,0.001695,0.014591,0.88182,0.46527
-0.01876,-0.25964,-0.40644,0.90536,0.12653,0.61295,0.076708
-0.56501,-0.49826,-0.0042191,0.64062,0.068075,1.0611,-1.2085
-0.01876,0.026698,-0.40644,-0.45343,-0.12497,1.5988,-1.1487
-0.01876,0.98116,-0.0042191,-0.30014,-0.087346,0.38889,-0.61074
-0.01876,1.9833,-0.0042191,-0.085541,-0.012102,-1.4932,-0.37163
-0.01876,2.3413,0.398,0.40498,-0.012102,-1.5828,-0.10263
-0.01876,2.4129,0.80022,1.57,0.063142,-1.2243,0.01693
-0.01876,1.9595,0.59911,2.7043,0.17601,-1.0003,0.046819
-0.01876,1.3868,1.8058,2.1218,0.43936,-0.37291,0.1066
-0.01876,-0.88004,2.0069,1.0794,0.43936,-0.014415,0.01693
-0.01876,-2.6935,-0.0042191,0.0064317,-0.012102,-0.10404,0.01693
-0.01876,-2.0015,-0.0042191,0.098405,0.10076,-0.10404,0.01693
-0.01876,-1.5482,0.80022,0.49695,0.47698,-0.014415,-0.072737
0.42507,-2.1208,-2.8198,-3.5805,0.74033,2.6743,2.4081
2.2004,-0.044886,-3.222,-3.6725,1.6809,4.4668,1.6907
0.39093,2.2458,0.19689,0.52761,-0.57643,0.34408,-1.9259
-1.8623,1.0527,0.59911,1.2634,-2.6456,-2.7479,-1.5074
-0.66743,-0.54598,1.2024,1.8459,-0.8774,-2.1206,-0.34174
-0.25774,-0.80846,1.4035,1.9685,-0.049724,-1.2691,-0.072737
-0.0529,-0.5937,0.59911,1.2327,0.40174,-0.73141,-0.012959
-0.12118,-0.88004,1.6047,0.40498,0.47698,-0.23847,0.1066
-0.18946,-0.78459,1.6047,-0.26949,-0.087346,0.030397,0.22615
-0.0529,-0.47439,0.80022,-0.26949,0.063142,0.075209,0.13649
-0.01876,-0.37895,-0.80866,-0.72935,0.063142,0.12002,0.49516
-0.01876,-0.47439,-1.8142,-1.3425,-0.12497,0.16483,0.97338
1.142,-0.068748,-1.8142,-1.8024,1.0413,0.70258,1.9298
0.62991,0.0028367,-1.8142,-2.2316,0.5146,2.3606,-0.13252
0.62991,0.69482,-0.20533,-1.0053,1.5304,1.5092,-1.896
0.22022,1.1243,-0.40644,0.31301,-0.27546,-1.1347,-0.79007
-1.0088,0.76641,-0.60755,0.77287,-2.8337,-1.5828,-0.67052
-0.29188,0.81413,1.0013,1.7539,-0.57643,-0.86584,-0.13252
-0.29188,-0.49826,1.6047,2.0605,-0.049724,-0.46253,0.046819
0.015381,-1.2857,2.0069,1.1714,0.063142,-0.41772,0.31582
0.083662,-0.95162,0.80022,-0.024226,0.13839,-0.059227,0.40549
0.73233,-0.71301,-0.20533,-0.51475,0.40174,0.16483,0.34571
2.098,-0.25964,-0.60755,-1.0972,0.25125,0.25446,1.4217
1.8248,0.074421,-2.2164,-0.82132,-0.42594,0.74739,1.2125
0.22022,-0.044886,-0.20533,-0.45343,-0.50119,1.7781,0.70438
-0.53087,0.026698,-0.60755,-1.2199,-0.20021,3.0776,-0.70041
-2.0331,-0.021025,-0.80866,-0.30014,1.267,-0.68659,1.1228
-0.63329,1.0527,0.19689,0.15972,3.1858,-1.1347,1.9597
0.015381,1.3868,-0.40644,-0.024226,-0.20021,1.2851,-3.0019
-1.9306,-0.092609,0.80022,0.92616,-3.0971,-0.82103,-2.9122
-0.9747,0.26531,-0.0042191,1.1101,-1.216,-1.1347,-0.58085
-0.2236,2.5083,-0.60755,0.86485,-0.049724,-0.95547,-0.1624
-0.087041,3.7968,0.398,0.49695,0.02552,-0.82103,-0.012959
-0.01876,1.2675,1.4035,0.43564,0.10076,-0.64178,0.046819
-0.01876,-2.1686,1.4035,0.40498,0.063142,-0.50735,-0.042848
-0.01876,-2.3595,1.4035,0.37432,-0.049724,-0.19366,-0.042848
-0.01876,-1.5004,1.4035,0.25169,0.21363,-0.014415,0.076708
-0.01876,-1.6197,-1.412,-0.36146,0.10076,0.030397,0.076708
0.42507,-1.3811,-2.6186,-0.30014,2.17,0.030397,0.3756
0.83475,-0.9039,-1.0098,-1.4651,0.96607,0.74739,1.3619
2.0297,0.81413,0.19689,-1.5264,0.28887,0.97145,1.7206
0.73233,0.69482,0.19689,0.0064317,-0.42594,0.61295,-0.46129
-1.3161,-0.80846,0.398,-0.14686,-2.1942,0.47852,-1.358
-1.3502,-0.54598,-0.60755,-0.3308,-0.83978,-0.37291,-0.55096
-1.1454,-0.33122,-1.412,-0.20817,-0.65167,-0.10404,-0.22218
-0.29188,-0.2835,-0.20533,-0.20817,-0.012102,0.20964,-0.042848
-0.087041,-0.2835,-0.0042191,-0.3308,-0.012102,-0.23847,-0.22218
-0.01876,-0.18806,0.398,-0.48409,-0.049724,-0.19366,0.1066
-0.01876,-0.11647,0.59911,-0.42278,0.063142,-0.28329,0.70438
-0.01876,0.05056,-0.40644,-0.3308,0.02552,0.12002,0.61471
-0.01876,0.19373,-0.40644,-0.45343,-0.087346,0.70258,-0.012959
0.56163,0.71868,-0.20533,-0.3308,1.4551,0.61295,-0.31185
0.49335,0.05056,-0.20533,0.12906,1.4551,1.0611,-0.31185
0.73233,1.3629,-0.60755,0.22104,1.568,0.97145,-0.22218
0.15194,1.9833,-0.0042191,1.0181,-0.57643,-0.77622,-0.37163
-1.1454,-0.54598,1.6047,1.9072,-3.0595,-1.538,-0.40152
-0.56501,-0.9039,0.59911,1.6619,-0.91503,-0.95547,-0.13252
-0.18946,-0.71301,0.59911,1.2634,-0.012102,-0.64178,0.01693
-0.15532,-0.71301,1.2024,0.58893,-0.049724,-0.46253,0.01693
-0.0529,-0.5937,0.59911,0.037089,-0.012102,-0.10404,0.25604
-0.01876,-0.42667,-0.60755,-0.14686,0.17601,0.12002,0.28593
-0.01876,-0.33122,-0.40644,-0.26949,0.13839,0.075209,0.49516
-0.01876,-0.30736,0.19689,-0.39212,0.063142,0.38889,1.2125
-0.01876,-0.16419,-0.80866,-1.0359,-0.20021,1.1059,0.43538
0.42507,0.026698,-1.412,-1.5264,1.0413,0.97145,-0.31185
0.59577,0.31304,-0.20533,-0.51475,1.267,-0.50735,0.34571
1.9273,1.2675,-0.0042191,0.12906,2.5086,0.16483,0.19626
1.1079,1.0289,-0.0042191,0.52761,-0.16259,0.61295,-0.9993
-1.4527,-0.47439,1.4035,1.2941,-3.3981,-0.64178,-1.2384
-0.59915,-0.42667,0.59911,1.2327,-1.0655,-0.59697,-0.19229
-0.01876,-0.14033,0.398,0.28235,-0.38832,-0.41772,0.52504
0.59577,-0.52212,0.59911,-0.51475,0.063142,-0.23847,0.67449
1.8931,-0.47439,1.4035,-0.69869,0.21363,0.030397,1.063
1.0396,-0.35509,-0.0042191,-1.1892,0.02552,0.97145,2.2586
-0.87227,-0.068748,-2.2164,-0.60672,0.02552,1.6436,-0.64063
-2.6134,0.026698,-1.0098,-0.3308,-0.12497,0.25446,-2.6731
-1.9989,-0.18806,-0.40644,-0.79067,-0.27546,-0.3281,-0.43141
0.62991,0.43234,-0.40644,-0.69869,0.77796,-0.19366,0.58482
1.6883,0.98116,-0.0042191,-0.66804,1.6433,-0.77622,0.97338
