"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0,0.19522,0,2.7695,0.072099,0.08845,0.31145,2.8155,1.2841,1.526
0.064746,1.2959,0,1.2574,0.072099,0.21339,3.1188,3.4923,0.25507,2.2104
0.072779,1.5022,0.2692,0.13976,0.072099,0.96302,2.7868,3.4252,3.518,2.1457
0.022474,1.1583,0.80761,0,0.5768,2.025,2.334,2.2359,2.9541,2.2844
0.051683,0.81434,0.53841,0,1.2257,3.087,1.7,2.347,3.4541,2.1179
0.02292,0.67675,0.40381,0,2.5956,3.1494,0.91518,3.922,2.7955,2.7283
0.0044815,0.60796,0.1346,0.10657,3.4608,2.7746,0.46239,2.3429,0.72758,3.163
0.069182,0.26401,0,0.0012047,2.8119,0.96302,0.10015,4.3372,1.4284,2.8763
0.051173,0.26401,0,5.5481e-07,2.3072,0.27586,0.069961,2.0565,1.6912,2.2751
0.010955,0.19522,0,4.4853e-10,1.2257,0.15092,0.069961,3.4985,2.2707,1.7942
0.037107,0.19522,0,7.077e-07,0.5768,0.15092,0.069961,2.485,3.5968,1.6555
0.027519,0.19522,0,0.0022838,0.4326,0.08845,0.069961,2.5627,1.8167,1.5537
0.052911,0.19522,0,3.0048,0.2163,0.08845,0.28127,2.6029,2.7152,1.6185
0.44871,0.16029,0,2.8708,0.1442,0.08845,0.34164,4.488,2.1886,1.6277
0.32591,0,0,1.1875,0,0.27586,2.0925,3.3884,1.8941,2.4601
0.97059,0.082099,0,0.34939,0.072099,0.96302,2.5453,3.2934,1.2683,3.1445
1.3083,0.15491,0,0.069879,0.5768,1.9001,2.1226,3.5054,1.6287,3.6902
1.5232,0.060418,0,0,0.64889,2.0875,1.6397,1.7938,2.7509,3.8566
2.4135,0.1566,0,0,1.0815,1.3378,1.0661,3.778,1.8314,4.2728
2.2293,0.045268,0,0.071044,1.5862,1.2129,0.40201,3.5202,1.023,4.1526
3.887,0.20303,0,0.00098786,0.86519,0.5882,0.10015,2.6901,2.6832,3.4497
3.887,0.050533,0,5.5481e-07,0.4326,0.15092,0.069961,2.5314,3.3052,2.5896
3.0888,0.11207,0,4.4853e-10,0.2884,0.15092,0.069961,2.7229,1.3421,1.9699
2.1986,0.10128,0,7.077e-07,0.2163,0.15092,0.069961,3.5456,1.5668,1.822
1.4618,0.048271,0,0.0021906,0.1442,0.08845,0.069961,2.2377,0.95247,1.4983
0.35661,0.14376,0,2.7952,0.072099,0.15092,0.40201,5.0576,1.5972,1.415
0.38731,0.19522,0,2.702,0.2884,0.08845,0.10015,3.6706,1.7281,1.5168
0.38731,1.2271,0.1346,0.9081,0.1442,0.08845,2.3641,4.6916,3.7144,2.0069
0.6943,0.88313,0.1346,0,0.1442,1.088,2.6056,2.2581,3.5409,2.0809
0.90919,0.88313,0.1346,0,0.3605,2.2749,1.851,3.4029,1.8372,2.904
1.5846,0.74554,0.1346,0,1.3699,2.6497,1.1265,3.3226,1.7126,3.0335
1.1548,0.47038,0.1346,0,1.6583,3.2119,0.73407,2.9097,3.6026,3.4867
1.953,0.3328,0.1346,0.14209,2.4514,2.0875,0.46239,1.733,2.9617,3.7456
3.887,0.26401,0,0.0010601,2.5956,0.71314,0.13033,3.8939,3.9009,3.1907
3.4879,0.19522,0,6.0305e-07,1.6583,0.27586,0.10015,3.0629,1.9989,2.4509
2.6897,0.19522,0,4.6436e-10,0.93729,0.15092,0.069961,2.122,2.3682,1.9422
1.5846,0.19522,0,7.388e-07,0.5047,0.08845,0.069961,4.004,3.7739,1.4983
1.1548,0.19522,0,0.0022605,0.2163,0.08845,0.069961,2.1175,2.1797,1.3688
0.20311,0.3328,0,2.9349,0.1442,0.08845,0.28127,1.2954,1.8299,1.3965
0.080314,0.74554,1.6152,2.9384,0.3605,0.053449,0.12922,1.8524,1.8957,0.87861
0.29521,2.6029,1.2114,0.48898,0.3605,0.0028787,0.12694,5.0024,1.7691,1.6647
0.35661,3.9099,2.4228,0.13976,0.1442,0.015233,0.068982,3.8521,1.1372,1.4613
0.11101,4.3227,4.4419,0,0.072099,0,0.05419,3.1829,2.3777,0.98034
0.049615,4.1851,4.4419,0,0.072099,0.173,0.10397,1.8394,1.9931,0.58266
0.049615,6.0425,4.0381,0,0.5768,0.080031,0.066202,2.4525,3.1274,0.36994
0.20311,5.9737,4.8457,0.035522,0.3605,0.17525,0.096988,2.4009,2.9693,0.24046
0.6636,4.8042,4.3073,0.0010601,0.3605,0.096583,0.087487,3.8182,0.25545,0.027746
0.725,3.0156,3.7689,5.5481e-07,0.72099,0.025809,0.042164,3.187,2.6592,0
0.6636,1.3647,4.0381,4.2214e-10,0.72099,0.078844,0,4.2565,0.65111,0
0.4794,1.2271,3.365,6.9214e-07,0.64889,0.1875,0.075235,1.8871,2.4103,0.29595
0.32591,0.95192,2.2882,0.0022139,0.2884,0.069099,0.025822,3.6518,3.0491,0.54566
0.11101,1.0207,1.6152,3.0048,0.1442,0.01657,0.070859,3.7232,2.2607,0.76763
0.32591,0.19522,0,2.7695,0.072099,0.08845,0.16052,2.7473,2.0131,1.4335
0.6022,0.60796,0,0,0,0.08845,0.10015,1.8434,1.0542,1.4798
0.4794,1.0207,0.1346,0,0,0.08845,0.069961,1.4626,2.4981,1.452
0.29521,0.88313,0.2692,0,0,0.08845,0.10015,1.6498,3.0974,1.0913
0.20311,0.74554,0.2692,0,0,0.08845,0.069961,1.7222,3.2534,1.0728
0.17241,0.67675,0.1346,0,0,0.08845,0.069961,3.2601,2.894,1.2208
0.080314,0.47038,0.2692,0,0,0.08845,0.069961,3.0326,1.8032,1.1468
0.080314,0.40159,0.2692,0,0,0.08845,0.069961,5.3145,1.9212,1.2023
0.080314,0.26401,0.1346,0,0,0.08845,0.069961,1.7455,2.6804,1.378
0.080314,0.19522,0.1346,0,0,0.08845,0.069961,2.5535,1.6653,1.5815
0.080314,0.19522,0.1346,0,0,0.08845,0.069961,2.4722,0.92624,1.4058
0.080314,0.19522,0.1346,0,0,0.08845,0.069961,3.6474,2.2403,1.1376
0.080314,0.19522,0.1346,0,0,0.08845,0.069961,0.26678,3.3334,1.1376
0.26451,0.26401,0,2.702,0.2163,0.08845,0.34164,2.8359,3.5445,1.415
0.23381,0.95192,0,1.0478,0.072099,0.27586,3.1792,3.8908,0.63849,2.2289
0.5101,1.1583,0,0.13976,0.072099,1.2129,3.2094,3.4988,2.2704,2.8115
0.6329,0.88313,0,0,0.2163,2.5872,1.9113,4.3307,2.4309,2.8393
0.41801,0.47038,0,0,2.0188,2.3998,1.0359,1.5788,2.3124,2.5803
1.1241,0.26401,0,0,2.3072,2.8371,0.73407,2.8272,2.7915,3.2555
1.5232,0.3328,0,0.10657,2.8119,2.1499,0.4322,2.1838,4.1915,3.4312
3.3958,0.26401,0.1346,0.001012,2.2351,0.65067,0.069961,3.0617,3.1476,2.9318
3.5186,0.26401,0.1346,5.3872e-07,1.442,0.33833,0.069961,2.9407,1.4266,2.5341
2.5977,0.3328,0.1346,4.4853e-10,0.72099,0.08845,0.069961,4.2391,2.3265,2.2011
1.9837,0.40159,0.1346,7.1547e-07,0.4326,0.15092,0.069961,2.3895,3.1141,1.8959
1.3697,0.3328,0.1346,0.0022838,0.2884,0.15092,0.069961,2.843,1.9007,1.6832
0.32591,0.26401,0.1346,2.9349,0.072099,0.08845,0.34164,3.6554,1.5959,1.6
0.5101,0.3328,0,2.7357,0.072099,0.08845,0.25108,2.1412,1.3655,1.6462
0.20311,1.2271,0,0.9783,0,0.33833,3.3301,2.6541,1.325,2.1549
0.725,1.2271,0,0.13976,0.2163,1.9001,3.2999,1.9274,3.9715,2.4601
0.8171,0.95192,0,0,1.0815,3.3993,1.9113,2.806,2.2965,2.2196
1.0934,0.67675,0,0,1.9467,4.0865,1.0963,3.2379,1.4434,2.7376
1.1548,0.47038,0,0,3.3166,4.024,0.70388,3.6473,1.9639,3.2832
1.339,0.3328,0,0,4.3981,2.8371,0.40201,3.8979,3.7059,3.7549
1.7995,0.26401,0,0,4.6865,2.0875,0.34164,3.9402,4.0723,3.8566
1.5539,0.26401,0,0,4.1097,1.2754,0.22089,2.1738,4.0765,3.9306
1.3697,0.3328,0,0,2.7398,0.90055,0.16052,3.2795,0.56625,3.9121
2.0451,0.40159,0,0,2.5235,0.5882,0.16052,0.70228,1.618,4.0323
2.7818,0.53917,0,0,1.442,0.33833,0.13033,2.887,3.7745,3.7456
2.0451,0.53917,0,0,0.86519,0.27586,0.13033,2.9423,4.5787,3.8011
0.29521,0.12643,0,2.8708,0.2163,0.08845,0.25108,2.3055,1.2633,1.526
0.32591,1.3647,0.1346,0.76815,0.072099,0.4008,3.0282,1.2116,1.5544,2.0162
0.6022,1.0207,0.67301,0.25137,0.072099,0.96302,2.0019,4.5302,0,2.4509
2.1065,0.88313,0.67301,0.0011579,0.072099,0.65067,0.25108,3.2158,4.0027,1.9607
1.8609,0.88313,0.1346,5.6728e-07,0.1442,0.5882,0.10015,2.5346,2.2421,1.711
1.1855,0.74554,0,2.3862e-10,0.072099,0.27586,0.10015,3.6221,2.4462,1.3503
0.90919,0.47038,0,8.5154e-14,0.072099,0.21339,0.069961,2.0701,3.4836,1.2578
0.6943,0.19522,0,0,0,0.08845,0.069961,2.2179,2.6536,1.3965
0.44871,0.12643,0,8.3933e-14,0,0.08845,0.069961,4.4068,0.39733,1.2855
0.23381,0.12643,0,2.5425e-10,0,0.08845,0.069961,3.0149,1.7296,1.341
0.11101,0.12643,0,7.6991e-07,0,0.08845,0.069961,2.4998,3.0011,1.526
0.11101,0.12643,0,0.0023304,0,0.08845,0.069961,1.9199,4.4935,1.4428
0.049615,0.19522,0,2.9349,0,0.08845,0.28127,1.9185,3.0896,1.3965
0.20311,0.26401,0,3.0059,0.072099,0.08845,0.16052,2.6479,2.1921,1.3595
0.5408,0.74554,0,0.97796,0.072099,0.15092,3.3301,0.93466,1.9309,1.8959
0.6022,0.95192,0,0.069857,0.1442,1.2129,3.3603,3.3673,1.0271,2.7098
0.8478,0.74554,0,0.071627,0.64889,2.5247,1.5793,3.41,1.6624,2.904
2.7204,0.53917,0,0.001127,1.442,0.90055,0.16052,2.5593,1.0946,2.6358
2.5977,0.47038,0,5.3143e-07,0.79309,0.46326,0.069961,3.0575,1.254,2.0717
1.9223,0.40159,0,2.2093e-10,0.72099,0.21339,0.069961,4.5254,1.8711,1.6185
1.3083,0.3328,0,7.7827e-14,0.2163,0.08845,0.069961,2.4012,3.5587,1.5075
0.8478,0.26401,0,8.1324e-14,0.1442,0.08845,0.069961,2.9589,1.4299,1.341
0.5715,0.26401,0,2.5166e-10,0.072099,0.08845,0.069961,3.9596,1.8875,1.4243
0.32591,0.19522,0,7.6213e-07,0,0.08845,0.069961,3.4315,2.0731,1.5353
0.26451,0.19522,0,0.0023071,0,0.08845,0.069961,3.4354,2.5612,1.5537
0.14171,0.19522,0,2.865,0,0.08845,0.28127,3.974,2.1352,1.526
0.32591,0.3328,0,3.0059,0,0.08845,0.13033,3.7289,0.65633,1.6925
0.5715,1.2271,0,0.76839,0,0.21339,3.0282,4.1151,2.0811,2.2474
0.6943,1.4335,0.1346,0.13976,0,1.0255,2.9679,1.507,0.61997,2.3214
0.725,1.3647,0.40381,0,0.2884,2.5872,2.1226,2.7183,1.0066,2.2566
0.93989,0.88313,0.53841,0.14287,1.442,2.962,1.0661,3.2009,1.7722,2.2659
2.7204,0.81434,0.40381,0.0010476,2.2351,0.90055,0.069961,2.465,2.4444,2.1364
2.3521,0.60796,0.2692,5.9353e-07,2.0188,0.52573,0.069961,4.073,0.86683,1.8312
1.5232,0.40159,0.1346,2.2241e-10,1.0815,0.33833,0.069961,1.9857,3.608,1.5353
0.90919,0.26401,0.1346,1.5526e-13,0.5768,0.27586,0.069961,3.7748,2.2849,1.267
0.6636,0.26401,0.1346,2.4647e-10,0.4326,0.21339,0.069961,3.6341,2.2103,1.2485
0.5101,0.12643,0.1346,7.6213e-07,0.2884,0.08845,0.069961,0,2.5559,1.4428
0.35661,0.12643,0,0.0023071,0.2163,0.08845,0.069961,2.0449,3.0863,1.5353
0.11101,0.3328,0,3.2144,0.1442,0.08845,0.25108,3.8934,0.5304,1.2763
0.32591,0.19522,0,2.9721,0.1442,0.08845,0.28127,3.5234,4.1998,1.9329
0.26451,0.67675,0,1.3272,0.072099,0.21339,2.7264,2.6701,2.3418,2.7376
1.2162,0.67675,0,0.34939,0.072099,0.83808,3.2395,1.4712,2.9405,3.1537
1.4311,0.53917,0,0.069879,0.2163,2.0875,2.3943,3.2088,1.808,3.0982
1.8916,0.3328,0,0,0.86519,3.2119,1.3982,4.0272,2.1198,3.6347
2.0144,0.40159,0,0,2.0909,2.0875,0.55295,0.92717,2.4163,4.1711
1.8302,0.3328,0,0,2.2351,1.8376,0.40201,3.9471,2.2164,4.0231
1.4618,0.26401,0,0,2.3793,0.96302,0.19071,3.2623,1.4026,3.9769
1.2776,0.26401,0,0,1.8025,0.5882,0.19071,1.3698,2.8618,4.0601
1.032,0.40159,0,0.21138,1.1536,0.27586,0.10015,1.4551,2.7856,4.0416
3.58,0.53917,0,0.0012089,0.4326,0.21339,0.069961,5.3426,0.32077,3.3295
3.4572,0.40159,0,0.0016318,0.2163,0.08845,0.10015,2.8036,1.7508,2.6358
1.4618,0.53917,0,2.4458,0.2163,0.08845,0.22089,3.1784,1.4177,2.0624
