"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.013537,0.83197,2.8209,1.0427,0.99039,1.9598,0.87181,1.3863
0.0082819,2.7085,0.83348,0.86893,0.7871,3.7994,1.1304,1.503
0.030574,1.8301,0.13896,0.34757,1.6003,1.9598,0.79575,0.62748
0.036282,2.1096,0.13896,0.52136,1.9815,1.1319,0.65885,0.42319
0.00077707,1.8301,0,2.2592,2.1593,1.0399,0.598,0.33563
0.020229,1.5107,0,2.6068,2.3626,0.94795,0.4763,0.5983
0.029603,1.0715,0.1766,2.6068,2.3626,0.71799,0.4763,0.46696
0.019274,0.55249,0.0011739,3.4757,2.261,0.99394,0.40025,0.35022
0.052137,0.47264,5.7564e-07,2.0854,1.6511,0.35006,0.41546,0.53993
0.016024,0.35286,4.4598e-10,1.7379,1.1429,0.30407,0.71969,0.93393
0.030823,0.31294,7.2687e-07,0.52136,0.76168,0.16609,1.1304,0.91934
0,0.27301,0.0022708,0.17379,0.45674,0.074108,1.3586,1.255
0.008722,0.91183,3.1267,0.34757,0.3805,1.7298,1.8149,1.6636
0.75172,0.14517,2.9217,0,0.050146,1.4079,3.2448,2.043
3.8463,0.13754,1.1808,0,0.050146,4.9952,3.5643,4.5091
3.9143,0.076527,0.069482,0,0.050146,1.4079,3.5643,4.2902
3.6592,0.057405,0.069482,0,0.050146,0.53402,3.9902,4.801
3.7442,0.1074,0,0,0.050146,0.16609,4.1119,5.1074
3.7272,0.046853,0,0,0.050146,0.074108,3.8077,4.9323
3.1661,0.066341,0.24724,0,0.050146,0.30407,3.4426,4.2319
0.59869,0.12132,0.001102,0,0.050146,0.1201,3.5339,2.0722
0.1056,0.033033,5.3566e-07,0,0.050146,0.074108,3.8685,1.576
0.03759,0.045535,4.4598e-10,0,0.050146,0.074108,4.0663,1.5322
0.020587,0.10843,7.1141e-07,0,0.050146,0.074108,3.6556,1.649
0.020587,0,0.0022013,0,0.050146,0.074108,3.5491,1.7365
0.44566,0.11054,3.0572,0,0.050146,1.2699,3.3817,2.364
0.6497,1.0316,2.8209,0.17379,0.63462,1.7758,0.015734,1.503
2.588,3.1876,1.0419,0.34757,0.55839,4.4893,0.022504,1.6636
1.3978,3.1078,0.069482,0.34757,1.397,1.7298,0.023453,0.70045
0.81973,3.2675,0,1.9116,2.2356,1.1779,0.016258,0.2043
0.73471,3.0279,0,2.2592,2.8963,1.1319,0.021949,0.11674
0.6327,2.3492,0,2.9544,2.9979,0.90196,0.013992,0.14593
0.81973,1.91,0.070641,3.3019,3.0742,0.76398,0.036354,0.13133
0.17361,1.4708,0.0010781,4.1709,2.9979,1.1319,0.028624,0.11674
0.071596,0.7122,5.5965e-07,3.8233,2.9725,0.76398,0.0084204,0.24807
0.03759,0.27301,4.0925e-10,2.7806,2.7692,0.30407,0.030046,0.46696
0.03759,0.27301,6.8821e-07,2.2592,1.829,0.16609,0,0.81719
0.03759,0.23308,0.0022245,2.2592,1.3207,0.074108,0.0022161,0.9923
0.51367,0.35286,2.9877,0.86893,0.91416,1.7298,0.0016723,1.7657
0.42866,0.7122,2.653,0.52136,0.0030048,0.054762,1.891,2.1305
2.6391,2.8682,1.2502,0,0.046199,0.13003,1.9671,2.1451
1.2448,3.1078,0.13896,0.34757,0.041606,0.12147,1.4194,0.64208
1.0918,2.5488,0.069482,1.0427,0.063879,0.1048,0.9935,0.33563
1.0748,3.2275,0,1.7379,0.036004,0.090301,0.76533,0.33563
0.83673,2.8283,0,2.0854,0.020602,0.06472,0.56758,0.2043
0.87074,2.0697,0.03532,1.7379,0,0.15855,0.40025,0.24807
0.20762,1.6305,0.00079059,2.433,0.12262,0.068001,0.30898,0.043778
0.088599,1.0715,5.5165e-07,2.2592,0.059846,0.017896,0.23292,0.087556
0.020587,0.63234,4.4598e-10,2.0854,0.10219,0.015976,0.27855,0.26267
0.020587,0.35286,7.1141e-07,1.9116,0.060583,0.080771,0.32419,0.5837
0.020587,0.23308,0.0022013,1.0427,0.012927,0.036392,0.52194,0.788
0.70071,1.1913,2.9182,0.34757,0.075443,0,0.81096,1.6344
0.59869,0.47264,2.7202,1.2165,1.092,1.9138,0.55236,1.2696
2.8431,1.7503,0.62534,0.86893,0.83792,3.6614,1.0848,2.043
2.52,1.5906,0,0.86893,1.0412,1.1319,1.2065,1.2112
1.9249,1.4708,0,0.34757,0.88874,0.85596,1.1152,0.81719
1.8909,2.0697,0,0.52136,1.0158,0.99394,1.0239,0.70045
2.146,2.7085,0,0.52136,1.4986,0.94795,0.79575,0.77341
1.3808,2.5887,0,1.2165,1.8036,0.80997,0.65885,0.61289
1.0408,1.4309,0,1.7379,2.2864,0.85596,0.50673,0.29185
1.0918,1.351,0,3.4757,2.4897,0.80997,0.50673,0.394
1.7039,1.0316,0,2.6068,2.5405,0.62601,0.4763,0.70045
1.8059,0.7122,0,1.7379,2.1848,0.62601,0.43067,0.93393
2.333,0.8719,0,1.9116,2.1339,0.62601,0.58279,1.2987
2.7241,1.3111,0,1.9116,1.4986,0.30407,1.2369,1.9992
0.51367,0.47264,2.7538,0.34757,0.43133,1.0859,1.6628,1.6782
2.452,2.5089,1.1113,0.52136,0.3805,3.9374,1.9823,2.1013
1.7719,3.2275,0.13896,0.34757,0.91416,1.7758,1.3586,0.80259
1.0068,2.7883,0,1.0427,1.6257,0.94795,1.1152,0.21889
0.58169,2.429,0,1.2165,2.5914,1.2239,0.75012,0.11674
0.76872,1.7503,0,2.2592,2.9979,0.76398,0.49152,0.26267
0.93875,2.2693,0.24724,1.9116,3.3283,1.0859,0.27855,0.21889
0.30964,1.5906,0.001126,2.7806,3.0742,0.94795,0.21771,0.24807
0.03759,1.1115,5.9163e-07,2.433,2.7946,0.94795,0.26334,0.37941
0.020587,0.83197,4.3548e-10,2.7806,2.1085,0.35006,0.26334,0.5837
0.020587,0.51257,7.1141e-07,1.3903,1.397,0.30407,0.52194,0.77341
0.020587,0.43271,0.0022245,1.2165,0.96498,0.16609,0.84139,0.96311
0.71771,0.67227,2.9182,0.69514,0.60921,1.4998,1.4346,1.6344
0.56468,0.39279,2.8209,1.0427,1.0666,1.5458,0.52194,1.3717
2.8431,1.1115,0.62534,0.52136,0.60921,3.5695,1.0544,2.2473
2.6731,1.5107,0.13896,0.86893,0.71086,1.2239,1.176,1.2258
1.7039,2.1096,0,0.52136,0.91416,1.1319,1.2369,0.68585
1.1938,2.3492,0,0.86893,1.4224,1.2239,0.7349,0.45237
0.92175,2.948,0,0.52136,2.0831,1.0859,0.55236,0.27726
1.0068,2.7883,0,0,2.2102,0.76398,0.40025,0.26267
0.6497,3.2275,0,0.52136,2.4897,1.1779,0.30898,0
0.58169,3.1876,0,1.3903,2.6422,1.0399,0.20249,0.043778
0.58169,1.9499,0,2.6068,2.8201,1.0399,0.12644,0.1897
0.73471,1.6305,0,3.9971,3.2775,1.0859,0.096012,0.26267
1.2448,1.2712,0,2.7806,3.3283,0.85596,0.15686,0.23348
1.8059,0.99168,0,2.0854,2.7946,0.80997,0.20249,0.81719
0.6327,0.67227,2.8881,0.17379,0.5838,1.3619,1.8454,2.0138
2.7241,3.2675,0.62492,0.34757,0.45674,3.0176,1.6932,1.9262
