"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.077023,0.77661,0.08055,-0.95019,2.6892,-1.4664,1.247
-0.077023,-1.0681,-0.38515,2.347,-0.11702,0.52167,0.79533
-0.077023,-1.0019,1.2992,2.3081,-2.9752,-0.14644,-0.3965
-0.077023,-0.19247,1.1754,-0.12128,0.0081704,0.30024,0.85239
-0.077023,-0.18726,2.6963,-0.76475,-0.17106,1.7456,-0.60028
-0.077023,0.12065,2.512,-1.3236,-0.024281,1.2755,0.76242
-0.077023,-0.13752,-2.7753,-1.0013,-0.058377,-0.52622,-1.3536
-0.077023,-0.028937,-2.4903,-0.33158,-0.084738,0.1796,-2.5006
-0.077023,-0.27496,-1.1634,-0.097437,-0.075524,0.59377,-0.055408
-0.077023,0.21033,-0.64019,-0.1395,0.035406,-2.324,0.22452
-0.077023,-0.5249,-0.092007,-0.208,-0.36,0.87999,-0.18924
-0.077023,1.1476,-0.28347,-0.21505,1.0222,0.97592,0.078737
-0.077023,1.3731,0.15893,-0.082066,0.64331,-0.95972,1.2055
2.2968,-0.054671,-0.33973,0.24157,1.9296,-0.67301,2.3348
2.1972,-0.054671,0.38772,1.5825,-0.45212,0.91827,1.8676
-0.40953,-0.054671,0.63316,0.75883,-2.0396,1.261,-0.35737
-0.09093,-0.054671,0.59697,-0.65781,0.033718,-0.64488,0.37117
-0.16865,-0.054671,-0.19368,-0.71553,-0.29246,0.30429,-0.94075
0.051154,-0.054671,0.33235,-0.50138,-0.014189,0.50764,0.36268
-2.3119,-0.054671,-0.50411,-0.36173,0.040608,-0.10737,-1.8986
-1.8512,-0.054671,-0.72448,-0.2038,-0.07464,-0.84807,-1.9972
0.17858,-0.054671,0.030229,-0.0060598,-0.20662,0.093738,-0.034592
-0.31317,-0.054671,-0.56413,0.021334,0.097607,1.0748,-0.22186
-0.0046748,-0.054671,0.09249,0.019921,-0.40917,-1.1112,-0.21575
0.032276,-0.054671,-0.11698,0.0040207,1.0457,-1.0881,-0.13545
0.96797,-0.054671,0.20093,0.067761,0.69507,0.25512,1.4681
2.2152,0.48706,0.28043,-0.72548,2.6932,0.0043015,1.7465
2.1549,-0.5611,-0.2846,2.8919,-0.75287,0.0043015,1.4467
-0.75287,-0.65831,0.54449,2.296,-2.9258,0.0043015,0.15909
0.91088,-0.24721,0.9786,-0.39944,0.24472,0.0043015,-0.54489
-0.64942,0.26321,1.7921,-1.2035,-0.23947,0.0043015,0.16358
-0.013822,-0.10791,1.745,-1.5392,0.014351,0.0043015,-0.49401
-1.9827,-0.50781,-1.5343,-0.74076,-0.0015804,0.0043015,-2.0329
-2.3544,0.072655,-2.3868,-0.36616,-0.077995,0.0043015,-0.5624
0.33489,-0.10578,-0.94636,-0.038426,-0.15616,0.0043015,-0.26696
-0.42441,-0.0011409,-0.14228,-0.24332,0.072826,0.0043015,-0.011366
0.083913,-0.52629,0.061391,-0.22494,-0.42489,0.0043015,-0.18304
-0.038782,1.4319,-0.1308,-0.051074,1.2522,0.0043015,0.18188
0.85805,0.7174,-0.064318,-0.032305,0.73575,0.0043015,1.0307
1.6456,7.4087,-0.58053,0.017203,-0.056375,2.8327,1.8945
0.35912,3.3264,-0.13964,0.017203,-0.056375,-0.90528,-1.0452
-1.6437,-1.3431,0.60287,0.017203,-0.056375,-2.544,-2.2131
-0.098091,-0.19042,0.84744,0.017203,-0.056375,-1.7873,0.20733
-0.14609,-2.3968,-0.22916,0.017203,-0.056375,-0.56119,-0.40968
0.038146,-1.0892,0.23084,0.017203,-0.056375,-0.34583,0.168
-0.42572,-1.4049,-0.0096311,0.017203,-0.056375,-0.49464,-0.11567
-0.40562,-1.0766,2.0555,0.017203,-0.056375,-0.1713,-0.18398
-0.096243,-1.1434,-0.058722,0.017203,-0.056375,0.20046,0.26742
-0.059687,-0.776,-1.8977,0.017203,-0.056375,0.45863,0.61122
-0.2065,-0.058957,0.27663,0.017203,-0.056375,1.6896,-0.12742
0.38295,-0.14736,-0.96771,0.017203,-0.056375,3.0988,0.78094
0.40473,1.1014,-0.044848,0.017203,-0.056375,-0.38284,0.64406
-0.46016,-1.0565,-0.0091618,0.016053,-0.32444,0.13997,-0.071433
-0.41958,-0.55301,-0.0091618,0.017245,-1.1959,-0.10852,-0.16932
-0.024203,-0.18854,-0.0091618,0.016784,0.089343,0.19565,-0.112
-0.11203,-0.37218,-0.0091618,0.032976,-0.15041,-0.46841,-0.069195
-0.055217,-0.15188,-0.0091618,0.017203,-0.04202,-0.33375,-0.045092
-0.090786,-0.02364,-0.0091618,0.00143,-0.035015,0.76868,-0.062299
-0.068198,-0.0697,-0.0091618,0.017621,-0.023672,0.069495,-0.084025
-0.082828,-0.046379,-0.0091618,0.017192,-0.088425,0.17047,-0.087848
-0.072995,-0.059459,-0.0091618,0.017203,-0.081634,0.34203,0.016907
-0.080152,-0.051752,-0.0091618,0.017203,-0.051979,-0.44994,-0.085102
-0.074018,-0.056765,-0.0091618,0.017204,-0.054301,-0.70227,-0.10179
-0.08109,-0.05258,-0.0091618,0.017172,-0.0711,0.036905,-0.028575
-0.067111,-0.057367,-0.0091618,0.018353,0.018682,0.31889,-0.13888
2.5291,0.50225,-0.78863,-0.50588,3.4129,-0.59593,0.7083
1.2304,-1.544,0.85065,2.6502,-0.34841,-1.806,0.20843
-0.33631,-0.98274,0.20988,1.7335,-3.6431,-0.54778,-0.33752
0.42696,0.19546,1.8077,-0.78118,0.1985,1.9338,1.6065
-0.22388,-0.24107,1.4392,-0.80067,-0.32515,0.9815,0.39366
0.38563,0.21604,-0.96605,-1.083,-0.024618,0.94775,0.81993
-2.1823,0.20609,-0.86639,-0.69774,-0.0012787,0.69167,-2.1168
-1.8185,-0.29209,-1.5793,-0.43618,-0.16647,0.14999,-2.2195
-0.024085,-0.40632,-0.55263,-0.33888,-0.099462,1.0053,0.10168
-0.18208,0.31073,-0.14958,-0.059789,0.062643,-0.34111,0.21748
-0.065737,-0.70012,0.075776,0.054189,-0.38591,-0.013627,0.23084
0.10981,1.5937,-0.11282,-0.030879,0.97983,0.071771,-0.28228
0.86669,1.6304,0.23537,0.15249,0.80207,-1.4018,0.73998
0.28911,0.43843,0.19881,0.21466,2.1302,1.0542,2.2031
1.3135,-0.39636,-0.31519,2.3833,-0.41596,-0.95577,1.3645
-0.33978,-0.98177,1.8127,1.3022,-2.0637,-0.383,-1.473
0.020541,-0.37673,2.0153,-0.5156,-0.023484,-0.14149,1.0586
0.023821,-0.17654,0.72719,-1.1726,-0.34816,0.21573,-0.18127
0.0060964,0.27394,0.48256,-1.3289,-0.019523,2.0176,-0.42633
-0.055936,-0.005174,-2.3982,-0.58657,-0.078805,0.26846,0.54608
-0.13237,0.55959,-0.91375,-0.26522,-0.048661,-0.11814,0.23829
-0.03006,-0.35743,-0.44416,0.057674,-0.052315,0.060986,-0.24918
-0.38729,1.7679,-0.96485,-0.081762,-0.076686,-0.24941,-0.19967
-0.36953,1.3344,-0.13585,0.2883,0.016993,-0.97078,-1.3264
-0.32858,-2.0481,-0.099273,0.61449,0.20792,-2.7261,-2.5329
-0.054301,-0.57102,0.69535,0.046083,0.098106,-0.72095,0.37691
3.0217,2.1815,-0.13072,-0.68439,3.1776,2.3536,1.9801
1.0083,-0.98186,-0.081868,4.1063,-0.12511,-2.3652,-0.50678
-2.6614,-1.788,1.5645,1.167,-3.0403,-1.8977,-2.5487
-0.89798,0.094183,0.33602,-2.3832,-0.046647,-1.0973,-0.016829
-0.30153,-0.8334,-1.114,-0.5844,-0.66752,-1.5195,-0.03965
-0.013109,-0.026669,0.59764,-1.1838,0.041687,2.2768,0.22945
-0.12296,-0.17503,-0.55354,-0.45691,-0.072841,0.23427,0.065832
-0.03467,-0.085313,-0.43609,-0.2057,-0.1102,1.8811,0.1032
-0.13032,-0.098042,-0.02024,-0.0016382,-0.09565,0.63011,0.10367
0.0074733,0.063372,-0.37232,-0.21261,0.0032777,0.11517,0.081386
-0.23666,-0.31756,0.00088348,0.15725,-0.34748,0.34896,-0.48487
0.34478,0.66949,-0.072806,-0.13625,0.9971,0.24102,0.36697
0.59061,0.89687,0.1936,0.34964,0.74067,0.20035,0.48907
2.9832,0.07573,-0.049866,-0.1763,2.4488,-0.024685,2.2256
1.4804,-0.44659,0.081266,3.1131,-0.25749,0.24394,1.3305
-0.61877,-0.36479,1.3327,1.7833,-2.3771,-0.81108,-0.51692
-1.7226,-0.15988,1.4032,-1.6328,-0.047232,-0.67627,-1.7585
-2.1693,-0.027165,-0.75715,-1.1656,-0.49445,1.1499,-1.7782
0.19562,-0.062243,-0.64018,-0.94349,-0.02714,-0.77651,0.49284
-0.36069,-0.05505,-0.67242,-0.51953,-0.077631,-0.2847,0.041401
0.078032,-0.045776,-0.80339,-0.10297,-0.033847,-0.17953,0.00026691
-0.17723,-0.085641,0.015485,-0.43915,-0.10265,0.76084,-0.42437
0.0093774,0.045676,-0.053121,-0.10484,0.061259,1.0152,0.10926
-0.19223,-0.38061,0.031504,0.063539,-0.37236,-1.2049,-0.11245
0.19927,1.111,-0.060791,-0.031622,0.92791,-1.5562,0.29119
0.52362,0.50513,0.11318,0.14694,0.71995,0.26896,0.50174
2.8852,0.84785,-0.41391,-0.74923,1.7228,0.052179,1.4966
1.456,-0.78097,0.32562,2.7841,-0.52536,-0.402,0.71373
-0.75763,-1.0551,-0.50836,1.6146,-1.7554,-0.45996,0.14499
0.3641,-0.041009,2.7786,-1.1451,-0.02656,1.0363,0.38444
-1.9792,-0.28638,1.2975,-1.1195,-0.36615,-0.13735,-1.6841
-1.65,-0.028865,-1.948,-0.79434,-0.017451,1.6875,-1.7177
-0.027818,-0.16524,-0.54038,-0.23128,-0.089282,0.53938,0.12023
-0.17309,-0.073701,-0.93649,-0.53209,-0.0152,-0.040015,0.07388
-0.031619,-0.1384,-0.16552,-0.010358,-0.13592,-0.28514,-0.31111
-0.080179,0.15069,-0.12329,-0.099363,0.12188,-1.4917,0.15197
-0.13158,-0.50133,0.059309,0.050417,-0.48108,0.32637,-0.36717
0.15911,1.1557,-0.097186,-0.18059,1.1611,0.20589,-0.0024514
0.71617,1.3137,0.20956,0.32142,0.94325,0.0090881,1.1571
1.4044,0.72535,0.24919,-1.0551,2.3698,0.054037,1.3971
1.7227,-1.0491,-0.35407,2.5968,-0.54849,-1.4325,0.75713
-0.27453,-1.2967,1.4756,2.44,-2.3493,-0.4843,-0.83294
0.14934,-0.20274,2.0864,-0.79202,-0.12405,0.026636,1.5194
-0.034261,-0.151,2.3052,-1.2633,-0.37504,1.2085,0.63171
0.25685,0.02026,0.96407,-1.4387,0.059152,1.4393,0.19328
-0.15187,0.12973,-2.6147,-0.46815,-0.084028,0.89342,-0.12068
-0.39699,0.17942,-2.4431,-0.0078832,-0.099039,0.62102,-0.80502
0.61401,0.29096,-0.46972,-0.29661,0.13178,-0.55635,0.63671
-2.4811,0.59194,-0.15471,-0.098219,0.17079,-1.6665,-2.1882
-2.0838,-1.0673,-0.70572,-0.097921,-0.66564,-1.3653,-2.1472
0.64883,0.98059,-0.08353,-0.070466,0.97082,0.3452,0.16288
0.42856,1.5646,-0.10946,0.16795,0.82063,0.0081966,0.19479
