"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.039692,2.7191,-0.019511,-0.33176,2.6755,2.7737,1.3067
0.039692,1.8928,-1.6377,1.0513,0.18219,0.86854,-1.2523
0.039692,-0.42507,0.72052,1.8696,-2.7158,-1.5912,-1.9068
0.039692,-0.36365,2.7814,1.5055,-0.31992,-1.7207,-0.41277
0.039692,0.079281,0.13806,0.76509,-0.10209,-1.1114,-0.35021
0.039692,-0.40509,-1.3956,0.5522,0.31553,-0.75256,-0.55705
0.039692,-0.89787,0.89362,0.60178,0.083149,-0.46852,-0.25546
0.039692,-0.91495,3.4733,0.33738,-0.37917,-0.14413,0.21916
0.039692,-0.66309,0.18808,-0.17574,-0.25176,-0.092622,0.29432
0.039692,-0.49518,-2.3658,-0.82902,0.057104,-0.24668,0.003996
0.039692,-0.40902,-1.8575,-1.7383,-0.27532,0.66144,0.96284
0.039692,0.17194,-0.91514,-2.3925,0.39609,1.9538,2.1834
0.039692,0.80981,0.88714,-1.8611,0.81557,1.3173,1.1742
2.0914,-0.040903,0.046865,0.056071,1.4685,-2.4802,1.2834
1.8413,-0.040903,0.046865,0.056071,0.032748,-1.6889,1.2027
0.16786,-0.040903,0.046865,0.056071,-1.6238,1.503,0.24505
-0.27657,-0.040903,0.046865,0.056071,-0.57484,1.884,-0.1838
0.30751,-0.040903,0.046865,0.056071,-0.042824,0.76271,-0.062083
-0.26585,-0.040903,0.046865,0.056071,0.026316,0.37587,-0.5162
-1.9,-0.040903,0.046865,0.056071,0.039066,-0.88439,-1.4463
-1.7267,-0.040903,0.046865,0.056071,-0.014058,-0.072928,-1.3894
-0.12599,-0.040903,0.046865,0.056071,-0.029355,0.15351,-0.39861
0.18379,-0.040903,0.046865,0.056071,-0.028815,-3.1327,0.07637
-0.089529,-0.040903,0.046865,0.056071,0.051401,-1.9781,0.003274
0.41009,-0.040903,0.046865,0.056071,0.64348,0.90789,0.18743
0.87657,-0.040903,0.046865,0.056071,0.38889,1.1053,0.48232
3.0726,2.0227,-1.0003,-0.54774,3.1279,-0.085992,-0.30172
0.77319,1.6959,-0.30018,0.43692,0.21165,-0.085992,-1.8268
-2.794,0.025262,0.75456,1.4684,-2.9025,-0.085992,-1.9256
-0.67652,-0.50638,1.3293,2.0197,0.066028,-0.085992,-0.74612
0.31471,-0.12552,1.638,1.8332,-0.47138,-0.085992,0.083436
0.13751,-0.4319,0.4873,1.0671,-0.18559,-0.085992,0.15317
-0.64896,-1.1397,-0.82653,0.14057,0.58936,-0.085992,0.24459
-0.66372,-1.041,-0.27046,-0.58374,-0.66047,-0.085992,0.51519
-0.049947,-0.45062,0.39654,-1.0004,-0.67751,-0.085992,0.44729
0.021704,-0.24712,-0.3566,-1.1806,0.045241,-0.085992,0.18137
-0.048765,-0.19557,-1.1684,-1.1626,-0.43371,-0.085992,0.50464
0.9106,0.18627,-0.93568,-0.90206,1.2237,-0.085992,1.2283
0.94108,0.5655,-0.021201,-0.41317,1.4029,-0.085992,1.0877
1.1262,1.7889,-0.75515,0.056071,0.0034054,-0.085992,-0.87742
0.12294,1.4234,0.11847,0.056071,0.0034054,-0.085992,-1.6386
-0.8434,-0.32629,1.2764,0.056071,0.0034054,-0.085992,-1.2872
0.038269,-0.60457,1.8254,0.056071,0.0034054,-0.085992,-0.44268
0.10302,0.17942,1.3825,0.056071,0.0034054,-0.085992,-0.057977
-0.54152,0.29621,0.34075,0.056071,0.0034054,-0.085992,-0.15302
-0.59196,-0.56433,-0.51589,0.056071,0.0034054,-0.085992,-0.22578
-0.34063,-1.2797,-0.75711,0.056071,0.0034054,-0.085992,-0.15277
-0.12139,-1.0585,-0.67107,0.056071,0.0034054,-0.085992,-0.020439
-0.017413,-0.62807,-0.70492,0.056071,0.0034054,-0.085992,0.35862
0.22921,-0.31158,-0.79392,0.056071,0.0034054,-0.085992,1.1431
0.81517,0.24906,-0.55849,0.056071,0.0034054,-0.085992,1.8264
0.61274,0.72309,0.019384,0.056071,0.0034054,-0.085992,1.5472
-3.8431,-1.8714,-0.98205,-2.0273,-2.0818,0.13633,-0.28569
-3.428,-1.6559,-1.8491,-2.5006,-2.2193,0.33932,-0.025431
-0.49207,-1.1026,-1.7227,-1.0319,-1.0888,0.38847,0.0050369
0.16475,-0.56097,-0.93005,-0.46054,-0.069404,0.32103,-0.033585
-0.12026,-0.25996,-0.21108,-0.99,0.20767,0.24839,0.23317
0.064508,-0.201,0.0661,-0.8079,0.067428,0.27561,0.67314
0.075794,-0.23834,0.059455,-0.1292,-0.10549,0.42239,0.74639
0.011641,-0.23736,0.029544,0.065067,-0.14847,0.60524,0.36351
0.043009,-0.16697,0.043133,-0.002387,-0.059407,0.69238,0.08099
0.050793,-0.078321,0.048914,-0.020911,0.023061,0.58991,0.29097
0.029866,-0.027029,0.037244,-0.040314,0.014034,0.29999,0.61163
0.02758,-0.020555,0.055751,0.01556,-0.0018326,-0.08227,0.42923
0.1191,-0.02448,0.12956,0.2197,0.059194,-0.42452,-0.21086
1.7319,4.269,-0.01182,-0.87642,3.0113,2.4449,1.0737
0.58602,1.8555,1.3644,0.52474,-0.35804,-0.58384,-1.883
-1.3636,-0.74458,0.81022,2.135,-3.0505,-2.6066,-2.3308
-1.0455,-0.75873,0.36949,2.0257,-0.2755,-1.2091,-0.36451
-0.072664,0.15603,1.006,0.51305,-0.052341,-0.59981,-0.09366
-0.0078324,-0.23813,-0.7984,0.15413,0.35368,-0.79815,-0.12889
-0.43667,-1.0356,-0.8938,1.0585,-0.2599,-0.34411,0.22713
-0.31493,-0.93966,1.3284,0.58548,0.074331,0.3104,0.10219
-0.017361,-0.58832,1.1531,-1.4778,0.41163,-0.063529,-0.16725
0.02335,-0.50161,-0.88821,-2.3907,-0.48981,-0.2498,0.17871
0.11724,-0.26849,-2.5688,-1.4804,-1.143,0.86271,1.0847
0.47636,0.25062,-1.5004,-0.73674,1.1159,1.0632,1.5702
0.51077,0.73601,0.71753,-0.52022,1.5427,-0.023922,0.62411
1.1061,-0.015322,-0.27856,-1.0628,3.8483,3.3154,2.5522
0.38732,0.01737,0.32113,0.89831,0.51019,-0.80438,-2.3879
-0.96731,-0.046354,0.67415,1.9264,-3.4899,-3.0748,-3.053
-0.56928,-0.058967,0.88141,1.0926,-0.72806,-0.62035,0.1896
-0.13708,-0.037926,1.0892,0.18173,0.2629,-0.83516,-0.23439
-0.12851,-0.029558,1.0497,0.26713,-0.13919,0.101,0.092111
-0.0068863,-0.029718,0.63843,1.2145,-0.41256,0.042658,-0.07694
0.19879,-0.045918,-0.034936,1.8496,-0.069582,-0.71771,-0.22356
0.12948,-0.057633,-0.74361,0.55795,0.62934,-0.14541,-0.021661
0.12185,-0.058471,-0.69398,-0.97685,-0.16796,-0.52884,-0.087275
0.12607,-0.057155,0.58595,-0.42074,-0.46322,-0.26159,-0.058614
0.023761,-0.042441,1.8085,0.17756,0.31288,-0.022914,0.28643
0.07689,-0.028331,1.3932,-0.68063,0.2881,0.2185,0.39371
4.4817,3.1594,0.34412,-0.2223,1.3568,0.26237,-0.45913
0.99621,1.589,0.53798,0.75029,0.01377,-0.082426,-1.2445
-4.1351,-1.5874,0.61209,1.729,-1.3918,-0.36788,-1.352
-0.92463,-1.1305,0.49574,1.641,-0.65293,-0.49387,-0.69186
-0.16391,-0.98932,0.21732,0.49736,-0.035289,-0.46314,0.10851
0.10236,-0.63349,-0.13785,-0.67672,-0.032127,-0.32706,0.49447
0.01007,-0.17809,-0.49963,-1.2715,-0.22338,-0.10621,0.48303
0.067227,-0.23607,-0.81668,-1.4421,-0.21413,0.22489,0.39661
-0.01162,-0.15242,-1.0093,-1.3249,-0.14053,0.67273,0.46637
0.16599,-0.0077626,-0.97624,-0.94735,-0.17256,1.1518,0.7028
-0.311,-0.15619,-0.67871,-0.57046,0.11036,1.4876,0.9092
1.2541,0.37516,-0.20443,-0.35602,1.1411,1.5073,0.8073
1.3108,0.72992,0.26977,-0.074042,0.79556,1.1497,0.2995
1.4856,2.9299,-0.12912,-0.84384,1.9491,1.3235,0.45988
0.37813,2.0544,-2.8981,0.39209,0.066459,-0.22976,-1.245
-1.1912,-0.66868,0.36539,1.7674,-1.8144,-1.6186,-2.0108
-1.3519,-1.4366,4.0442,2.105,-0.072039,-1.4375,-1.1209
-0.69962,-0.97405,0.16013,1.1439,0.062287,-0.68196,-0.089747
