"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.027224,-0.72825,-0.08491,0.62129,4.7531,0.96682,0.92698
-0.067269,-0.67406,0.13191,1.1678,-0.092323,1.131,-0.33985
-0.020395,-0.45733,0.91248,1.0507,-3.112,0.47442,-1.1698
0.059448,-0.18642,1.563,0.38708,-0.82967,0.09144,-0.44905
0.024152,-0.078053,0.99921,-0.23749,-0.26788,-0.61981,-0.055903
-0.050335,-0.050962,0.21864,-0.82302,-0.05721,-0.56509,0.16251
-0.083737,-0.023871,-0.73538,-0.74495,0.048126,-0.40096,0.0096226
0.0030639,0.084495,-1.4726,-0.54977,-0.092323,-0.40096,-0.012219
0.044791,0.084495,-1.0389,-0.31556,-0.12743,0.58384,0.27172
0.011077,0.6805,-0.43183,-0.15942,-0.022098,0.63855,0.16251
0.042872,2.4414,-0.12827,0.23094,0.013014,-0.1274,-0.29616
0.021709,2.7936,0.088549,1.363,1.6282,-0.94807,-0.23064
0.40493,-2.6549,-0.041545,-0.39363,1.0313,0.14615,0.11883
1.8604,-3.6383,-0.17164,-0.74495,0.68014,0.58384,0.40277
1.1237,0.035038,0.26201,1.2068,-0.37322,0.365,0.53382
0.042197,-0.077278,0.99921,0.54322,-2.2693,0.69326,0.4683
0.61902,-0.038386,1.4329,-0.19845,-0.68923,0.80269,0.18436
-0.15008,-0.013604,0.21864,-0.66688,-0.12743,1.131,-0.20879
-0.77497,-0.023697,-0.69202,-0.70592,-0.092323,0.80269,-0.51458
-1.5681,-0.025098,-0.69202,-0.39363,-0.022098,-0.40096,-0.86405
-1.3999,-0.045125,-0.86548,-0.19845,-0.022098,-1.7687,-0.33985
-0.22218,-0.04911,-0.47519,-0.15942,-0.022098,-1.4405,0.09699
-0.05394,0.0062418,-0.12827,-0.042311,-0.022098,-0.51038,0.14067
-0.029906,-0.016807,-0.041545,-0.0032757,-0.022098,-0.56509,0.22804
0.42675,0.0061234,0.0018195,-0.081347,1.6633,-0.61981,0.31541
0.90743,0.48343,0.0018195,-0.081347,1.3122,-1.4444,2.6525
4.5366,0.16683,0.0018195,0.62129,1.1717,-1.0543,6.7806
4.0319,-0.40315,0.13191,1.5191,-0.51367,0.076607,3.548
-0.029906,-0.18642,0.78239,1.0897,-2.6906,0.08104,-0.97326
0.23447,-0.10514,2.2134,0.30901,-0.79456,0.017943,0.31541
1.0757,-0.10514,1.7798,-0.70592,-0.23277,0.040032,0.77408
-0.89514,-0.023871,-0.17164,-1.3305,0.048126,-0.023661,-0.92957
-5.2213,-0.023871,-1.4292,-0.74495,0.013014,-0.13851,-4.0093
-4.1878,-0.050962,-1.5593,-0.3546,-0.16255,-0.019016,-2.9609
-0.82304,-0.023871,-0.77875,-0.23749,-0.05721,-0.043551,-0.33985
-0.12604,-0.023871,-0.47519,-0.15942,-0.022098,-0.07716,-0.42721
-0.0058715,-0.023871,-0.25837,-0.042311,-0.022098,-0.0035035,0.031464
1.0036,0.27413,-0.12827,-0.0032757,1.3122,0.099606,1.1236
0.25851,0.95142,-0.041545,-0.037826,-0.040682,3.0172,-2.2182
0.25851,2.4685,0.045184,0.041992,-1.3563,1.8281,-3.0701
0.21044,1.8996,0.045184,0.09533,-0.030476,-1.8782,-0.38353
-1.0874,-0.10514,0.13191,-0.050579,-0.017651,-1.5499,-0.33985
-0.29428,-1.0262,0.088549,-0.1145,0.064477,-0.83865,0.031464
0.16237,-1.3513,0.21864,0.026839,-0.011258,-0.1274,-0.012219
0.30657,-0.8637,0.21864,0.12212,-0.065985,-0.1274,0.24988
-0.29428,-0.75534,0.43547,-0.02537,0.023513,0.036729,0.2062
-0.51059,-0.75534,0.17528,-0.1193,-0.028432,0.14615,0.09699
-0.077974,-0.48442,-0.43183,-0.046766,-0.058418,0.365,0.40277
-0.0058715,-0.21351,-0.3451,0.04067,-0.020622,0.91211,0.35909
-0.0058715,-0.13224,-0.30173,0.036598,-0.030682,1.1857,0.38093
0.49885,0.19286,-0.12827,0.075113,-0.095026,0.69326,0.55567
-0.0058715,0.57214,-0.041545,0.033392,-0.03812,-0.1274,-0.90773
-0.51059,0.81596,-0.041545,-0.087813,0.039958,-0.72923,-1.3009
-0.0058715,1.3307,-0.041545,0.23094,0.083238,-0.67452,-0.012219
