"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.088148,2.5835,1.8164,2.9968,0.12592,0.87373,0.25586,0.98382,1.691,0.090645
0.081773,1.9583,2.3613,0.72071,0.34628,1.561,3.5665,0.78224,1.0358,0.24604
0.066581,1.2549,2.1797,0.072097,1.1333,3.0441,3.5341,0.47986,0.64275,0.69926
0.11997,0.78605,1.1807,0,1.9833,4.4186,2.5603,0.98382,0.51173,1.3856
0,0.66883,0.63574,0,2.7073,4.491,1.4892,1.6894,0.90481,1.4762
0.08139,0.51253,0.63574,0,3.3999,3.442,0.93746,3.5036,1.1669,1.0359
0.036661,0.35623,0.54492,0.25655,4.1869,2.7185,0.61289,4.6627,2.0841,0.66042
0.060352,0.19993,0.4541,0.0014418,2.6758,0.65669,0.12603,4.1084,2.4771,0.37553
0.09506,0.12178,0.36328,6.3049e-07,1.6999,0.25879,0.09357,4.058,3.1323,0.19424
0.11001,0.08271,0.18164,5.0087e-10,0.72405,0.077932,0.09357,2.6469,3.2633,0.10359
0.089758,0.39531,0.09082,7.6225e-07,0.53517,0.1141,0.09357,2.2437,3.9184,0.077696
0.10014,1.0986,0.27246,0.0023082,0.25184,0.077932,0.12603,1.5382,3.5254,0.10359
0.079765,1.9583,0.63574,2.956,0.25184,0.25879,0.25586,1.2862,3.0012,0.19424
0.22212,0.09003,0,2.9271,0.062961,0.041759,0.19094,1.9413,1.953,0.32373
0.16852,0,0,1.4414,0,0.041759,2.7875,1.9413,1.822,0.8676
0.16852,0.054025,0,0.21629,0.03148,0.87373,3.3393,2.3445,1.691,0.80286
0.11493,0.037355,0,0,0.22036,1.9589,2.3331,2.4453,2.3461,0.63452
0.11493,0.066331,0,0,1.2907,2.3206,1.1322,2.6469,2.3461,0.42733
0.27571,0.097305,0,0,1.3537,1.9227,0.61289,2.8989,2.2151,0.37553
0.32931,0.04937,0,0.25655,1.9833,1.4887,0.32077,1.8405,2.0841,0.36258
1.9372,0.087514,0,0.0011684,1.4481,0.47583,0.15848,1.4878,2.0841,0.40143
2.2051,0.03725,0,6.056e-07,0.94441,0.29497,0.12603,1.5382,1.691,0.51797
1.7764,0.0184,0,4.6276e-10,0.40924,0.15028,0.09357,2.2941,2.2151,0.37553
1.026,0.042961,0,7.3016e-07,0.28332,0.15028,0.09357,2.2941,2.4771,0.37553
0.91885,0.099987,0,0.0023082,0.18888,0.22262,0.09357,2.4453,3.9184,0.25899
0.11493,0.002201,0,2.9199,0.1574,0.1141,0.28831,1.8909,3.9184,0.24604
0.54369,0.08271,0,2.9271,0.03148,0.041759,0.25586,0.11767,0,2.3438
0.16852,0.62975,0,0.93693,0.03148,0.041759,1.8787,0.11373,0.074167,3.833
1.1868,0.7079,0.18164,0.072097,0.03148,0.15028,2.7875,0.081995,0.2205,3.7424
0.86525,0.5516,0.27246,0,0.03148,0.69287,1.7164,0.086204,0.2264,4.0013
0.97244,0.35623,0.09082,0,0.1574,1.0184,1.0998,0.1761,0.25134,4.0661
1.6156,0.35623,0,0,0.59813,1.0546,0.6778,0,0.002923,4.9207
2.6875,0.35623,0,0.073299,0.59813,1.0184,0.25586,0.073872,0.39424,5.3869
6.1711,0.47345,0,0.0009695,0.44072,0.29497,0.09357,0.059985,0.33488,4.8948
6.3319,0.39531,0.18164,5.6412e-07,0.37776,0.041759,0.12603,0.088729,0.12532,3.587
4.9385,0.27808,0.27246,4.5187e-10,0.22036,0.041759,0.09357,0.15242,0.22626,2.7841
3.7594,0.23901,0.18164,7.2214e-07,0.12592,0.041759,0.09357,0.12934,0.1011,2.3568
2.5803,0.23901,0.18164,0.0022361,0.094441,0.041759,0.09357,0.058429,0.082011,2.0848
0.70447,0.27808,0.18164,3.0281,0.062961,0.041759,0.12603,0.10527,0.1878,2.292
0.11493,0.90327,0.9082,2.9271,0.062961,0.04829,0.055121,0.98382,1.2979,0.56977
0.16852,1.8411,1.3623,1.0811,0.094441,0.062439,0.14712,1.5886,0.77378,0.95825
0.27571,2.857,2.1797,0.21629,0.094441,0.013383,0,1.6894,0.90481,0.75106
0.11493,3.8339,2.5429,0.072097,0.22036,0.054222,0.063358,1.5382,0.77378,0.44028
0.11493,4.2246,3.1787,0,0.3148,0.075163,0.019504,1.5886,1.0358,0.18129
0.061331,3.7557,3.2695,0,0.53517,0.089017,0.076472,1.0342,1.1669,0.10359
0.16852,2.5053,3.542,0.10995,0.59813,0.061927,0.15814,0.63105,0.64275,0.11654
0.49009,1.5675,3.6328,0.0010441,0.40924,0.090384,0.11702,0.42947,0.64275,0.19424
0.49009,1.0986,2.4521,5.6412e-07,0.1574,0.056887,0.11632,0.42947,0.64275,0.18129
0.32931,0.66883,1.9072,4.4643e-10,0.1574,0.023142,0.095288,0.63105,0.3807,0.50502
0.32931,0.59068,1.1807,7.3016e-07,0.1574,0.0041375,0.12769,1.1854,0.51173,0.9712
0.16852,0.5516,0.81738,0.0023082,0.094441,0,0.078892,1.5886,0.90481,0.78991
0.11493,0.31716,0.54492,2.956,0.094441,0.017901,0.11319,2.1933,1.1669,0.68631
0.59728,1.1377,0.27246,0,0.3148,0.077932,0.09357,1.9413,3.0012,0.18129
0.4365,1.802,0.63574,0,0.1574,0.1141,0.09357,1.8909,3.1323,0.15539
