"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.022735,0.45027,2.7839,1.1662,1.0298,1.8955,0.37351,1.0407
0.022802,2.5908,0.98304,0.72886,1.1126,4.8894,0.658,1.1378
0.053798,2.5619,0,0.29154,1.4439,2.1258,0.54162,0.58277
0.040003,2.4462,0,1.312,2.1272,1.2047,0.41231,0.36076
0.029284,2.3594,0,2.0408,2.21,1.0665,0.25713,0.30526
0.028412,2.3594,0,1.6035,2.4585,1.0665,0.17954,0.15263
0.02415,1.9255,0.071413,1.312,2.5827,1.481,0.12782,0.111
0.069367,1.3759,0.00084768,2.4781,2.7277,1.1586,0.10195,0.055502
0.044389,0.91309,5.6577e-07,3.4985,2.7484,0.9283,0.10195,0.20813
0.012521,0.56597,4.4555e-10,2.7697,2.4999,0.74406,0.10195,0.20813
0.054385,0.36349,7.1919e-07,1.7493,2.2721,0.88224,0.10195,0.33301
0,0.18993,0.002202,1.0204,1.6095,0.4677,0.25713,0.74927
0.026204,0.62383,2.915,1.0204,0.92623,1.5271,0.46403,1.2765
1.0291,0.042639,2.9197,0,0.035871,1.1586,3.3348,2.3449
3.9287,0.030943,1.1235,0,0.035871,4.567,2.9469,4.7038
4.6246,0,0.14048,0,0.035871,1.2507,2.9856,4.5373
4.47,0.046869,0,0,0.035871,0.37558,3.2701,4.9674
4.4507,0.092639,0,0,0.035871,0.14529,3.49,4.5789
4.4507,0.089722,0,0,0.035871,0.14529,3.5546,4.5789
3.6774,0.043859,0.035707,0,0.035871,0.19134,3.5805,4.2181
0.56513,0.043586,0.0010414,0,0.035871,0.2374,3.4253,1.9009
0.081857,0.091062,5.7385e-07,0,0.035871,0.14529,3.5546,1.665
0.023864,0.010302,4.2434e-10,0,0.035871,0.14529,3.3219,1.7067
0.023864,0.0058743,7.1137e-07,0,0.035871,0.14529,2.8822,1.665
0.023864,0.053517,0.0021785,0,0.035871,0.14529,2.8563,1.665
0.8551,0.088223,2.9853,0,0.035871,1.7574,3.0374,2.1784
0.64245,0.53705,2.7839,1.4577,0.802,1.8034,0.034937,1.4292
2.4402,2.5041,0.98304,0.58309,0.4707,3.7379,0.046836,1.221
1.1451,2.533,0.070242,1.1662,1.0919,2.0337,0.032158,0.36076
0.5458,2.5908,0,1.4577,1.506,1.2507,0.014347,0.097128
0.52647,2.1859,0,1.7493,2.0237,1.2968,0.017104,0.013875
0.64245,2.3594,0,3.0612,2.6241,0.83618,0.008219,0.041626
0.56513,1.723,0.24995,2.1866,2.8105,1.1586,0,0.1665
0.13985,0.97095,0.0011383,2.0408,2.5206,1.1586,0.0067238,0.20813
0.043195,0.5949,5.9002e-07,2.0408,2.3757,0.55982,0.02378,0.51339
0.023864,0.42134,4.2964e-10,2.4781,2.0444,0.42164,0.022314,0.51339
0.023864,0.30563,6.4884e-07,1.6035,1.5888,0.32952,0.023425,0.72152
0.023864,0.24778,0.0021551,1.4577,1.2575,0.32952,0.029696,0.8464
0.66179,0.5949,2.8799,0.87463,1.0091,1.6192,0.019892,1.4569
0.44915,0.91309,2.9197,1.4577,0.0034611,0,0.024366,1.221
1.6283,2.7933,1.1235,0.58309,0.04368,0.15072,0.024366,0.92965
0.5458,2.8223,0.28097,1.4577,0.060514,0.17404,0.024366,0.24976
0.52647,2.2727,0.070242,2.3324,0.073269,0.14794,0.024366,0.20813
0.87443,2.5041,0,2.7697,0.043587,0.23466,0.024366,0.15263
0.58446,2.3594,0,4.0816,0.066227,0.15078,0.024366,0.069377
0.31383,2.8223,0.17853,3.0612,0.015647,0.23047,0.024366,0.055502
0.13985,1.752,0.0010657,3.207,0,0.17995,0.024366,0.027751
0.023864,1.1734,5.981e-07,2.4781,0.0344,0.18328,0.024366,0
0.023864,0.56597,4.6146e-10,2.3324,0.027093,0.15246,0.024366,0.027751
0.023864,0.36349,7.3483e-07,1.895,0.04303,0.20709,0.024366,0.36076
0.023864,0.21885,0.0022488,1.312,0.058841,0.13945,0.024366,0.59664
0.73911,0.71061,2.7043,1.1662,0.044614,0.11348,0.024366,1.4014
0.58446,0.65275,2.9876,0.72886,0.90553,1.9877,0.55455,0.98515
0.13985,0.36349,0,0.58309,0.61564,0.65194,0.68387,0.88803
0.062526,0.27671,0,0.14577,0.36717,0.42164,0.9037,1.0129
0.023864,0.18993,0,0.14577,0.36717,0.19134,1.227,1.0684
0.023864,0.13207,0,0,0.22223,0.14529,1.3046,0.88803
0.023864,0.10315,0,0,0.1187,0.2374,1.3563,1.0823
0.023864,0.10315,0,0,0.077283,0.28346,1.7442,1.3875
0.023864,0.07422,0,0,0.056577,0.14529,1.8348,1.332
0.023864,0.045293,0,0,0.056577,0.14529,2.3908,1.6373
0.023864,0.045293,0,0,0.056577,0.14529,2.4943,1.3459
0.023864,0.045293,0,0,0.035871,0.14529,2.9469,1.6373
0.023864,0.045293,0,0,0.035871,0.14529,2.9727,1.8316
0.023864,0.045293,0,0,0.035871,0.14529,2.8563,1.8177
0.58446,0.56597,2.7839,0.87463,1.1126,2.1719,0.54162,1.1517
2.8269,2.7933,1.0533,1.1662,1.0091,3.8761,0.73559,1.1794
1.2804,3.0537,0.14048,1.7493,1.4232,1.8495,0.46403,0.37464
0.8551,2.4751,0,1.7493,2.0651,1.0665,0.32179,0.1665
0.31383,2.3016,0,1.895,2.4999,0.9283,0.23127,0.12488
0.73911,2.4173,0,2.4781,2.4378,1.0665,0.17954,0.069377
0.35249,1.9545,0.17853,1.312,2.6862,1.1586,0.11489,0.13875
0.062526,1.2891,0.0010899,1.895,2.914,0.9283,0.12782,0.1665
0.023864,0.82631,5.6577e-07,2.1866,2.8312,1.2507,0.16661,0.20813
0.023864,0.47919,4.4025e-10,2.4781,2.1272,1.2047,0.14075,0.15263
0.023864,0.24778,6.8792e-07,1.6035,1.506,0.65194,0.16661,0.37464
0.023864,0.24778,0.0021785,0.72886,1.2161,0.32952,0.30886,0.70765
0.5458,0.62383,3.0906,0.58309,0.96764,1.7113,0.36058,1.0962
0.71978,0.65275,2.9197,0.29154,0.96764,1.9877,0.51576,1.3875
2.6722,2.6776,0.91315,0.29154,0.88482,3.83,0.70973,1.5818
1.319,2.5908,0.35121,0.58309,1.4025,2.4483,0.43817,0.41626
0.91309,1.9255,0.28097,1.312,1.9408,1.1586,0.27006,0.15263
0.75844,2.1569,0,1.312,2.0237,1.1586,0.21834,0.15263
0.75844,2.128,0,2.7697,2.1479,1.2047,0.16661,0.13875
0.50714,2.3305,0,2.7697,2.2721,1.0204,0.21834,0.18038
0.66179,2.4751,0,3.0612,2.8312,0.83618,0.16661,0.12488
0.7971,2.1859,0,2.9154,3.2453,1.0204,0.14075,0.111
0.71978,2.0991,0,2.3324,3.1625,1.2507,0.11489,0.111
0.89376,1.9255,0,1.895,2.7484,0.9283,0.076091,0.097128
0.87443,1.6941,0,2.9154,2.8726,0.9283,0.076091,0.13875
0.81643,1.8966,0,4.2274,2.707,1.1125,0.089023,0.27751
0.58446,0.68168,2.682,1.312,1.1333,1.8034,0.55455,1.3875
2.3242,3.1983,1.0529,1.4577,1.2161,4.3367,0.67093,1.3598
1.1064,2.533,0.10829,1.4577,1.5267,1.8034,0.56748,0.29138
0.21717,1.8098,0.0010648,2.1866,2.21,1.2507,0.47696,0.041626
0.023864,1.0867,6.0329e-07,1.895,2.6241,0.79012,0.30886,0.013875
0.023864,0.53705,2.2607e-10,2.1866,2.3757,1.0204,0.28299,0.13875
0.023864,0.33456,8.0824e-14,1.4577,2.1479,0.74406,0.21834,0.31913
0.023864,0.24778,0,2.0408,1.6716,0.51376,0.20541,0.65214
0.023864,0.10315,8.1712e-14,1.0204,1.1126,0.32952,0.43817,0.77702
0.023864,0.10315,2.5557e-10,0.87463,0.73988,0.19134,0.70973,1.0407
0.023864,0.10315,7.7391e-07,0.29154,0.4707,0.14529,1.1753,1.5124
0.023864,0.07422,0.0023425,0.29154,0.32576,0.14529,1.6666,1.7899
0.75844,0.62383,2.9853,0.14577,0.18081,2.5864,2.1322,2.2478
0.91309,0.50812,2.682,1.0204,1.0298,1.481,1.0459,1.7622
3.3101,2.6198,1.0533,0.72886,0.78129,3.3694,1.421,2.1091
