"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.0034859,0.5547,2.8348,0.3718,0.49219,1.6341,0.81281,1.3168
0.0013778,2.5201,1.144,0.3718,0.44408,3.8214,1.1791,1.3584
0.018946,2.4499,0.071526,0.3718,1.1417,1.6341,0.9349,0.48513
0.035038,3.1518,0.071526,0.3718,1.7672,1.4815,0.50757,0.23563
0.03428,3.3624,0,0.92949,2.4648,0.92201,0.30917,0.19405
0.046227,2.4499,0,0.7436,2.9219,1.1763,0.2176,0.11089
0.01161,2.6955,0.1818,0.7436,3.0662,1.7867,0.15656,0.069304
0.026704,1.8532,0.0010358,1.4872,3.0662,1.2272,0.12603,0.097025
0.0041982,1.3268,6.1727e-07,2.0449,2.7294,0.87114,0.080246,0.083164
0.024323,0.83547,4.699e-10,2.0449,2.6572,0.76941,0.080246,0.12475
0,0.5547,7.4826e-07,1.3013,2.6813,0.41335,0.064985,0.49899
0.052968,0.48451,0.0023138,1.859,2.2002,0.41335,0.14129,0.63759
0.022162,0.62489,3.0756,1.859,1.5507,2.0411,0.43127,1.0257
0.74544,0.05237,2.8694,0,0.035123,1.3798,3.1631,1.9405
3.9016,0,0.85801,0,0.035123,3.6179,3.5599,4.3246
3.9528,0.057749,0.071526,0,0.035123,1.1255,3.6515,4.5047
3.4922,0.11094,0,0,0.035123,0.31162,3.4989,4.8097
3.5092,0.054387,0,0,0.035123,0.057293,3.621,4.7265
3.6116,0.12646,0,0,0.035123,0.057293,3.5447,4.6156
3.4069,0.058166,0.03636,0,0.035123,0.057293,3.6667,4.3384
0.55777,0.00029869,0.0011591,0,0.035123,0.10816,4.0178,2.2593
0.1142,0.068032,5.432e-07,0,0.035123,0.057293,3.7125,1.6772
0.045958,0.086681,4.3209e-10,0,0.035123,0.057293,3.5141,1.7326
0.045958,0.064774,7.0846e-07,0,0.035123,0.057293,3.5447,1.5801
0.028897,0.061979,0.0022661,0,0.035123,0.057293,3.7431,1.8573
0.79662,0.058247,3.0399,0,0.035123,2.1937,3.4073,2.093
0.60895,0.27394,2.5582,1.4872,0.97331,1.5324,0.043206,1.289
2.9633,1.0811,0.64351,0.5577,0.61247,2.9566,0.01048,3.0355
2.7586,1.6778,0,0,0.58841,0.82028,0.0034296,2.0237
2.1444,2.134,0,0,0.78086,0.66768,0.028095,1.1227
1.2231,1.9585,0,0.3718,1.3823,0.92201,0.031857,0.52671
1.2572,2.1691,0,1.6731,2.2723,0.66768,0.011995,0.24949
0.74544,2.1691,0.072719,2.7885,2.3205,1.1763,0.038194,0.15247
0.13126,1.6076,0.0011345,1.859,2.6813,0.76941,0.014065,0.12475
0.045958,1.0109,5.9258e-07,1.3013,2.6091,1.1763,0.016304,0.13861
0.028897,0.5898,4.375e-10,1.6731,2.3445,1.1763,0,0.22177
0.028897,0.37922,7.1642e-07,1.6731,1.9356,0.66768,0.034286,0.41582
0.028897,0.20375,0.0022661,1.6731,1.2139,0.51508,0.032743,0.69304
0.59189,0.37922,2.8968,0.92949,1.0214,1.9902,0.021643,1.1782
0.43835,0.65999,2.8694,0.5577,0.062045,0.071805,1.2859,1.7603
2.0079,2.6254,1.3585,0,0.080831,0.037078,1.1791,1.2059
1.2231,2.8008,0.21458,0.1859,0.010217,0.15622,0.87386,0.55443
0.71131,3.2571,0,0.3718,0.053899,0.089148,0.59914,0.22177
0.55777,2.485,0,1.3013,0.022526,0.14058,0.46179,0.24949
0.64307,2.3446,0,4.4616,0.043941,0.069746,0.37022,0.097025
0.62601,1.4672,0.072719,4.8334,0.02811,0.054678,0.32443,0.097025
0.080078,0.90566,0.0010358,2.4167,0.045879,0.059436,0.30917,0.13861
0.028897,0.69509,5.5143e-07,3.5321,0.04399,0,0.26339,0.18019
0.028897,0.34413,4.537e-10,2.0449,0.043102,0.093333,0.30917,0.54057
0.028897,0.20375,7.005e-07,2.2308,0.0044115,0.059531,0.47705,1.1504
0.028897,0.16865,0.0022184,1.859,0,0.0617,0.9349,1.3306
0.59189,0.41432,2.9326,0.92949,0.061014,0.15618,1.6369,2.1068
0.50659,0.69509,2.6274,0.1859,0.3238,1.5833,1.7285,1.7049
2.1785,3.1869,0.85832,0.3718,0.42002,3.5162,1.8506,1.2752
1.3937,2.5552,0.14305,0.1859,0.9252,1.7359,1.2249,0.4574
1.0866,1.748,0.071526,0.7436,1.7191,1.3289,0.96543,0.42968
0.89898,2.3446,0.071526,0.92949,2.3205,0.87114,0.69072,0.34652
0.89898,2.2042,0,1.6731,2.3686,0.87114,0.50757,0.24949
1.0355,1.8883,0,1.6731,2.8016,1.1255,0.29391,0.22177
1.1378,2.134,0,1.3013,2.7054,1.3798,0.20234,0.19405
1.0184,2.0638,0,1.859,2.8737,0.97287,0.15656,0.37424
1.1378,1.397,0,1.6731,2.8978,0.92201,0.18708,0.41582
1.2061,1.2215,0,2.9744,2.7775,0.61682,0.23286,0.42968
1.6838,1.0811,0,3.1603,2.3686,0.51508,0.27865,0.66532
1.8373,1.046,0,2.9744,2.3205,0.46422,0.35496,0.81778
0.54071,0.62489,2.8002,0.1859,0.3238,1.4815,2.1253,1.5108
2.6903,3.3624,1.144,0.1859,0.39596,4.5335,2.0185,1.7742
1.2572,3.608,0.21458,0.1859,1.0936,2.0411,1.2401,0.41582
0.47247,3.5027,0,0.3718,2.128,0.61682,0.76702,0.20791
0.37011,3.3273,0,1.4872,2.537,1.0746,0.40074,0.13861
0.42129,2.485,0,1.4872,2.9219,1.1763,0.32443,0.041582
0.50659,2.4499,0.10908,1.6731,2.8497,1.2272,0.2176,0.041582
0.13126,1.6076,0.00093716,1.3013,2.8978,1.4307,0.095508,0
0.045958,1.0811,5.5966e-07,1.859,2.7294,0.82028,0.080246,0.041582
0.028897,0.80037,4.645e-10,2.2308,2.5129,0.92201,0.064985,0.18019
0.028897,0.41432,7.2438e-07,1.3013,2.0558,0.82028,0.17182,0.40196
0.028897,0.20375,0.0022422,0.5577,1.3101,0.36249,0.40074,0.65146
0.72837,0.65999,2.8253,0.1859,0.99737,2.3462,0.64493,1.1504
0.43835,0.62489,2.7311,1.1154,0.66058,1.4815,0.76702,1.5385
2.8951,2.0989,0.78679,0.7436,0.5403,3.567,1.4996,2.2732
1.7691,1.9936,0,0.1859,0.87709,1.0746,1.2401,0.83164
1.0866,2.2393,0,0.5577,1.3823,0.87114,0.98069,0.54057
0.9331,1.9585,0,1.6731,1.5266,0.97287,0.64493,0.22177
1.1719,1.046,0,2.9744,1.9115,0.66768,0.5381,0.41582
1.3767,1.5725,0,1.4872,2.0077,1.1255,0.49231,0.60987
1.0013,1.2917,0,2.6026,2.3926,0.97287,0.416,0.42968
1.7008,0.90566,0,2.4167,2.5851,0.71855,0.38548,0.60987
2.042,0.76528,0,2.2308,2.128,0.46422,0.50757,0.94253
2.3491,0.94076,0,1.3013,1.5507,0.51508,0.91964,1.4692
2.9121,0.94076,0,1.3013,1.262,0.71855,1.1333,1.594
2.1444,0.97585,0,1.6731,1.3582,0.66768,1.1791,1.3861
0.57483,0.5898,3.1114,0.7436,0.5403,1.6341,1.3928,1.5108
2.9974,3.222,1.3581,0.1859,0.46813,4.7878,1.6217,1.8573
1.6326,2.7306,0.2573,0.5577,1.0455,2.804,1.057,0.63759
0.2848,1.748,0.00116,0.5577,1.2139,1.0237,0.9349,0.20791
0.063018,1.046,6.059e-07,0.7436,1.5025,0.82028,0.72124,0.22177
0.045958,0.80037,2.4986e-10,1.859,1.3823,0.92201,0.52284,0.36038
0.028897,0.65999,8.9984e-14,1.3013,1.2379,0.61682,0.47705,0.63759
0.028897,0.5547,0,0.92949,1.0214,0.36249,0.62967,0.66532
0.028897,0.23884,8.6819e-14,0.7436,0.73275,0.20989,0.64493,0.74848
0.028897,0.098459,2.6024e-10,0.7436,0.46813,0.20989,0.91964,1.0811
0.028897,0.098459,7.8806e-07,0.1859,0.25163,0.15902,1.1944,1.2059
0.028897,0.098459,0.0023615,0,0.17946,0.057293,1.8964,1.594
0.59189,1.0109,2.7895,0,0.10729,2.1428,2.3237,1.8435
0.74544,0.97585,2.8694,0.1859,0.3238,1.9393,1.6827,1.594
2.4003,3.4326,1.3585,0.1859,0.34785,4.6861,1.4385,1.5663
1.2061,2.9061,0.28601,0.7436,1.262,2.5497,0.98069,0.56829
0.64307,2.9061,0.10997,1.3013,2.0799,1.3289,0.75176,0.22177
0.16538,1.9936,0.00087769,1.6731,2.4888,1.7867,0.56862,0.16633
0.045958,1.046,5.5233e-07,2.7885,2.6813,0.87114,0.46179,0.15247
0.028897,0.65999,2.1497e-10,3.1603,2.2483,0.76941,0.24813,0.22177
0.028897,0.5547,8.1546e-14,2.9744,1.9596,0.76941,0.24813,0.23563
0.028897,0.41432,8.0602e-14,1.3013,1.5266,0.51508,0.20234,0.44354
0.028897,0.30903,2.4697e-10,0.3718,1.1658,0.20989,0.37022,0.84551
0.028897,0.16865,7.7214e-07,0.7436,0.80492,0.26076,0.64493,0.79006
0.028897,0.13355,0.0023615,0.5577,0.5403,0.20989,1.0417,1.0673
0.83074,0.76528,3.1114,0.1859,0.34785,2.2445,1.6217,1.7326
0.60895,0.48451,3.0076,1.1154,0.70869,2.3462,1.2554,1.5247
2.5368,2.0989,0.92951,0.3718,0.73275,3.6179,1.4691,1.6356
2.0079,1.9936,0.14305,0.1859,1.1658,2.0919,1.1028,0.85937
1.3084,2.0989,0,0.1859,1.7191,1.3289,0.87386,0.56829
1.0696,1.9936,0.10967,0.5577,1.6709,0.97287,0.66019,0.40196
0.13126,1.2566,0.0011471,0.92949,2.0077,0.87114,0.56862,0.19405
0.045958,0.73018,5.7424e-07,1.859,1.9356,1.1255,0.3397,0.29108
0.045958,0.51961,2.3321e-10,0.92949,1.6709,0.66768,0.40074,0.47127
0.028897,0.41432,1.6259e-13,0.7436,1.4544,0.36249,0.49231,0.90095
0.028897,0.30903,2.5228e-10,1.1154,1.0455,0.15902,1.1028,1.0396
0.028897,0.23884,7.7214e-07,0.5577,0.70869,0.15902,1.6522,1.2752
0.028897,0.13355,0.0023615,0.5577,0.49219,0.15902,1.759,1.3168
0.62601,0.73018,2.9683,0.1859,0.42002,1.7867,2.2627,1.9682
0.60895,0.65999,2.9385,0.7436,0.82898,1.7359,0.91964,1.6494
3.0145,1.8532,0.78651,0.5577,0.46813,3.5162,1.5606,2.8692
