"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.081635,2.8679,-0.35759,-0.32,3.075,0.95942,-1.3526
0.051853,1.8015,-0.53701,0.48394,-0.51822,0.26678,-1.2042
-0.044759,0.23336,-0.53701,1.6738,-2.3341,-1.1718,-0.58116
-0.025495,0.57836,0.71894,1.2236,-0.47958,-1.1718,-0.076769
0.032265,0.60973,0.89837,0.67689,-0.2864,-0.58571,-0.047099
-0.043508,-0.95846,0.3601,0.83768,0.37043,-0.69228,0.071582
-0.015993,-1.4289,0.89837,0.35531,0.21588,-0.26603,0.071582
0.04723,-0.73891,1.0778,-0.38432,-0.2864,0.26678,0.45729
-0.050286,-0.70755,0.53952,-0.57727,-0.13185,0.2135,0.54631
-0.072453,-0.73891,0.18068,-0.80237,-0.054578,0.10693,0.30894
0.021314,-0.33118,-0.71643,-0.51295,-0.015941,0.79958,0.57598
0.02602,-0.017546,-1.6135,-0.60942,0.98861,0.90614,0.66499
0.4708,-0.17807,-2.3312,-2.5711,0.98861,0.00037259,-0.3438
2.2424,-0.34474,-1.6135,-1.8636,1.3363,-0.47915,0.13092
1.9296,-0.018428,0.0012547,0.0015742,-0.63413,1.7586,1.0507
0.38006,-0.047918,0.0012547,0.0015742,-2.3341,2.5578,-0.22512
0.1218,-0.038272,0.0012547,0.0015742,-0.47958,0.95942,-0.90754
-0.29787,-0.026858,0.0012547,0.0015742,-0.2864,-0.21275,-0.67017
-0.71753,0.040488,0.0012547,0.0015742,0.022696,-0.42587,-0.3438
-1.9443,0.041211,0.0012547,0.0015742,0.099969,0.00037259,-0.52182
-1.7828,-0.14624,0.0012547,0.0015742,-0.093214,-0.74556,-0.37347
-0.427,-0.066166,0.0012547,0.0015742,-0.093214,-1.3316,0.13092
-0.071893,0.079208,0.0012547,0.0015742,-0.093214,-1.1185,0.071582
-0.0073292,-0.056561,0.0012547,0.0015742,-0.054578,-0.79884,0.16059
0.44462,-0.07128,0.0012547,0.0015742,1.0273,-0.31931,0.66499
0.96113,0.59775,0.3601,0.35531,1.1045,-1.2262,2.9496
3.6083,2.419,0.18068,0.54826,2.225,-1.3106,2.0892
0.96113,1.6447,0.0012547,1.3522,-0.13185,-0.10926,-2.1537
-2.5253,-0.080273,0.71894,2.2205,-2.7591,-0.041821,-2.2427
-0.2333,-0.017546,0.71894,0.99847,-0.2864,0.20963,-0.43281
0.1218,-0.29982,0.71894,0.58041,0.061332,0.034215,0.012242
-0.071893,-0.39391,0.71894,1.1593,-0.054578,0.015647,-0.16578
-1.3955,-0.77027,0.71894,0.54826,0.48634,-0.032059,-0.37347
-1.5891,-1.178,0.53952,-0.15921,-0.2864,-0.13876,-0.19545
-0.26559,-0.92709,0.3601,-0.41648,-0.47958,0.0080999,0.60565
-0.071893,-0.45664,-0.35759,-0.73806,0.099969,0.10583,1.1397
-0.039611,-0.26846,-1.793,-1.542,-0.36367,-0.059717,0.93202
1.1871,0.39018,-1.6135,-1.8314,0.52497,-0.063215,2.0001
0.50918,0.202,-0.53701,-1.8892,-0.27388,2.9496,-0.72951
0.41234,2.0838,0.18068,-1.1036,-1.0554,2.5946,-2.8064
0.44462,2.3034,0.53952,-0.018715,-0.08046,-1.1718,-0.90754
-1.0404,-0.23709,1.0778,-0.019915,-0.03415,-1.2784,-0.6405
-0.49156,0.045181,0.53952,0.015924,0.049306,-1.2251,-0.13611
-0.0073292,-0.11164,0.3601,-0.0081606,-0.014006,-0.79884,0.16059
0.024953,-1.3035,0.53952,-0.0012696,-0.097543,-0.052908,0.071582
-0.55612,-1.4916,-0.17817,0.020135,-0.03625,-0.052908,0.13092
-0.52384,-0.89573,0.0012547,-0.0060478,0.065142,-0.26603,0.2496
-0.039611,-0.51936,-0.35759,-0.0021836,0.0056472,0.00037259,0.60565
-0.0073292,-0.36255,-1.2547,0.0058876,-0.0875,0.53318,0.72433
-0.0073292,-0.33118,0.0012547,-0.0048506,-0.020465,0.79958,0.45729
0.832,0.26473,0.0012547,-0.016803,0.069394,1.3324,0.60565
-0.0073292,0.045181,-0.89586,1.1296,0.038505,0.69302,0.45729
-0.84666,-0.45664,-0.53701,0.70085,-0.081082,0.79958,-0.81852
-0.0073292,-0.080273,-0.53701,-0.60942,-0.093214,1.9718,-1.1746
-0.0073292,0.48427,-0.17817,-0.38432,-0.015941,0.58646,-0.40314
-0.0073292,1.8329,0.0012547,-0.32,0.061332,-1.2784,-0.40314
-0.0073292,2.8365,0.0012547,0.13021,-0.015941,-1.8645,-0.19545
-0.0073292,2.7425,0.3601,1.3844,0.099969,-1.5448,-0.076769
-0.0073292,2.3661,0.89837,2.2848,0.17724,-0.9054,-0.16578
-0.0073292,1.2684,0.71894,1.6738,0.13861,-0.74556,-0.047099
-0.0073292,-0.77027,0.53952,1.4165,0.40906,-0.58571,0.041912
-0.0073292,-1.2094,1.4366,1.2879,0.4477,-0.31931,0.13092
-0.0073292,-1.2721,0.89837,0.16236,0.25452,-0.10619,0.071582
-0.0073292,-2.1816,1.2572,-0.54511,-0.36367,-0.052908,-0.047099
0.4769,-2.903,-2.1518,-3.0534,0.64088,1.8119,1.6738
1.6713,-0.51936,-3.5872,-2.4103,1.7613,1.6521,0.99136
0.4769,1.2997,0.53952,1.2236,-0.2864,-0.21275,-1.5009
-0.97579,0.202,1.4366,1.931,-1.6387,-0.47915,-0.90754
-0.45928,-0.86436,2.3337,1.5451,-0.94322,-1.1718,-0.13611
0.089517,-1.6171,1.7955,0.5161,-0.51822,-0.74556,0.071582
0.73516,-0.92709,0.0012547,-0.73806,0.21588,-0.10619,1.0507
-0.45928,-0.64482,-0.17817,-1.3169,0.099969,0.16021,1.2584
-1.1372,-0.45664,-1.0753,-1.5098,-0.44094,0.7463,1.6738
-0.36243,-0.143,-2.5107,-1.8314,-0.20912,3.4103,0.90235
-0.13646,-0.017546,-1.6135,-1.1561,-0.17049,2.8242,-2.302
-0.0073292,0.48427,-0.71643,-0.41648,-0.054578,0.053653,-2.0943
0.38006,1.5506,-0.35759,-0.32,1.3363,-0.42587,-0.28446
0.41234,-0.26846,1.0778,0.45178,1.4136,-1.9177,1.2287
1.5745,0.86064,0.3601,0.64473,2.3409,-0.95868,1.021
0.63831,2.272,-0.71643,0.86984,-0.2864,-0.26603,-1.0559
-1.4277,0.32745,0.3601,1.513,-3.4546,-1.1185,-1.1152
-0.71753,0.076545,1.0778,1.0306,-1.0591,-1.012,-0.28446
-0.29787,-0.67618,0.71894,1.1914,-0.17049,-0.9054,-0.017429
0.024953,-0.39391,0.3601,0.70905,0.21588,-0.58571,0.2496
0.38006,-0.45664,0.18068,-0.41648,0.4477,-0.31931,0.19026
0.54147,-1.2094,1.4366,-0.094899,-0.015941,0.00037259,0.16059
0.79972,-0.73891,1.2572,0.48394,-0.20912,0.2135,0.42762
1.1871,0.13927,-0.35759,0.25884,-0.093214,0.16021,1.1991
1.284,-0.36255,0.18068,0.0015742,-0.054578,0.79958,1.7034
0.18636,-0.73891,-0.89586,-0.41648,-0.015941,1.9718,0.27927
-1.8151,-0.080273,-2.3312,-2.6032,0.98861,1.2791,-0.19545
0.1218,1.8329,-1.2547,-2.4103,2.5727,0.00037259,-0.6405
0.21865,1.237,0.0012547,0.35531,-0.59549,-0.74556,-1.8867
-2.2671,-1.2407,0.18068,1.5773,-2.7205,-1.2251,-1.0856
-1.1695,-1.1153,-0.17817,0.80552,-0.51822,-0.9054,0.071582
-0.20102,-0.73891,0.89837,-0.41648,-0.093214,-0.37259,0.21993
-0.0073292,-0.51936,1.7955,-0.48079,-0.13185,-0.21275,0.2496
-0.0073292,-0.29982,-0.89586,-0.7059,0.061332,0.32006,0.90235
-0.0073292,-0.11164,-1.0753,-1.0275,-0.17049,1.1725,0.42762
-0.0073292,0.045181,-0.53701,-0.80237,-0.13185,0.79958,-0.52182
-0.0073292,0.82927,-0.89586,-0.38432,-0.015941,-0.10619,-0.55149
-0.0073292,1.3311,-0.35759,-0.22353,-0.015941,-0.26603,-0.25479
0.60603,1.5193,-0.17817,0.16236,1.1818,-0.31931,-0.047099
0.96113,-1.1153,1.2572,1.6095,1.2204,-0.74556,1.4958
2.3815,-1.0525,0.71894,0.93415,2.2636,0.63974,2.4749
1.058,1.8015,-0.89586,-0.28785,-0.054578,0.7463,-1.0559
-2.2348,-0.017546,0.0012547,0.7412,-3.1455,-0.74556,-2.4207
-1.9443,-1.2407,1.2572,0.99847,-0.94322,-0.69228,-0.72951
-0.7821,-1.0839,0.18068,0.25884,-0.13185,-0.53243,0.39795
-0.10418,-0.80164,-0.53701,-0.41648,-0.093214,0.00037259,0.60565
-0.0073292,-0.33118,0.18068,-0.83453,-0.054578,0.58646,0.21993
-0.0073292,0.045181,-0.35759,-0.83453,-0.093214,0.4799,0.071582
-0.0073292,0.60973,-0.71643,-0.83453,-0.13185,0.26678,0.13092
-0.0073292,0.547,-0.53701,-0.7059,-0.13185,-0.052908,-0.25479
-0.0073292,0.10791,-0.53701,-0.062741,0.099969,-0.53243,-0.49215
0.41234,0.95473,0.18068,-0.094899,1.4909,-0.15947,0.42762
0.70288,-0.26846,2.1543,1.4487,1.0659,-0.10619,1.1991
2.8012,-1.0839,0.89837,1.1271,1.8773,0.10693,1.3771
1.2517,0.547,-1.4341,-0.83453,-0.093214,1.066,-0.28446
-1.6537,0.39018,-0.71643,0.033732,-2.9523,0.79958,-1.7086
-0.62069,0.42154,0.53952,0.16236,-1.0591,-0.31931,-1.2339
-1.234,0.045181,0.53952,0.19452,-0.24776,-1.1185,-0.31413
-1.2663,-0.77027,0.0012547,0.41963,0.022696,-0.85212,0.30894
-0.36243,-0.45664,0.18068,0.35531,-0.093214,-0.10619,0.63532
-0.10418,-0.33118,0.0012547,0.35531,0.099969,-0.10619,0.30894
-0.0073292,-0.36255,0.71894,-0.15921,-0.054578,0.26678,0.54631
-0.0073292,-0.36255,0.0012547,-0.73806,-0.13185,1.1193,0.39795
-0.0073292,-0.39391,-1.6135,-1.2526,-0.093214,1.5455,-0.16578
0.70288,0.82927,-1.0753,-0.80237,1.1045,1.1193,-0.55149
0.34777,0.70382,0.71894,1.2236,1.5295,-1.6513,0.42762
1.4776,1.1743,0.18068,1.4487,1.375,-1.7579,1.3177
0.60603,1.3938,-0.89586,0.70905,-0.55686,0.53318,-1.1152
-1.7506,-0.017546,1.6161,0.93415,-2.4501,-0.10619,-1.59
-0.427,-0.36255,3.0514,0.70905,-1.0591,-0.79884,-0.40314
0.31549,-1.1466,1.2572,0.93415,-0.054578,-0.58571,-0.19545
0.832,-1.1153,-1.2547,0.58041,-0.015941,-0.26603,0.48697
2.1233,-0.39391,0.0012547,-0.73806,0.061332,0.10693,1.3474
2.317,-0.017546,1.2572,-1.0918,0.022696,0.26678,2.4155
-0.52384,-0.017546,-1.6135,-0.48079,-0.24776,1.7586,0.57598
-3.2032,-0.33118,-1.793,-0.22353,0.25452,2.1849,-2.6581
-2.2994,-0.17436,0.3601,-0.64158,0.061332,0.16021,-1.5306
-0.16874,0.23336,0.18068,-1.2526,0.67952,-1.1185,0.39795
0.50918,0.23336,-0.71643,-1.4134,1.7613,-1.2784,0.48697
