"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.090322,0.68229,0.0074281,0.41141,2.6356,-0.49762,1.6512
-0.090322,-0.69766,-0.060905,2.2877,-0.43323,-1.3883,0.24686
-0.090322,-0.95055,1.0521,2.2393,-2.6651,-1.9087,-1.9314
-0.090322,-0.28649,1.7154,0.26283,-0.13722,-0.024763,0.82461
-0.090322,-0.29987,1.2741,-0.88608,-0.31883,1.0721,0.93592
-0.090322,-0.069098,1.9381,-1.3816,0.027496,1.0215,1.3852
-0.090322,-0.068571,-1.1355,-1.5245,-0.13064,0.034302,-1.8192
-0.090322,-0.070464,-2.2373,-0.60892,-0.082143,0.16319,-2.3537
-0.090322,-0.2577,-1.1009,-0.10558,-0.11347,0.3454,0.15601
-0.090322,0.17637,-1.2374,-0.24557,0.083933,-0.28907,-0.32186
-0.090322,-0.46725,-0.17607,-0.056897,-0.37204,1.2609,0.010639
-0.090322,1.0031,-0.17292,-0.0093989,0.79442,0.84589,0.55537
-0.090322,1.5819,0.34259,-0.10983,0.99827,-0.28957,0.81025
2.3186,-0.058551,0.072925,-0.26251,2.1039,-0.034626,1.1958
1.5326,-0.058551,-0.16859,1.3501,-0.29618,1.643,2.5805
-0.71629,-0.058551,1.0041,1.948,-2.0933,0.8434,-0.48812
0.97023,-0.058551,1.0795,0.42372,-0.38302,-0.053552,0.57756
-0.66383,-0.058551,-0.0042929,-0.94931,-0.41454,0.13802,-0.5772
0.028198,-0.058551,0.24451,-1.0865,0.058346,0.020563,0.082768
-1.9404,-0.058551,-1.4865,-0.81605,-0.047882,-2.2374,-1.5264
-2.0955,-0.058551,-0.60069,-0.45313,-0.019445,-1.7691,-2.8293
0.24243,-0.058551,0.21464,-0.18943,-0.26243,1.1732,0.30144
-0.35684,-0.058551,-0.40803,-0.079089,0.23115,-0.032724,-0.041794
0.021212,-0.058551,0.097463,-0.020819,-0.63925,0.24888,-0.10059
-0.044549,-0.058551,-0.1097,-0.058137,1.4919,-0.29209,-0.20405
0.78601,-0.058551,0.19207,-0.0064382,1.43,-0.76265,1.0668
2.1374,-0.2244,-0.35685,-1.5334,2.3804,-0.0050368,0.89289
1.3844,-0.92052,0.21093,2.9482,-0.39681,-0.0050368,0.62738
-0.24304,-0.55322,0.4412,2.4401,-2.7076,-0.0050368,-0.075289
0.79701,-0.42589,2.3223,-0.90643,0.12949,-0.0050368,1.1069
-0.56826,-0.28959,0.83673,-0.94804,-0.16319,-0.0050368,-0.39745
0.43255,0.093078,0.17931,-1.0267,0.048645,-0.0050368,0.65234
-2.2755,-0.011276,-0.25509,-0.63993,0.057929,-0.0050368,-1.7972
-2.204,-0.063062,-2.1812,-0.83628,-0.20273,-0.0050368,-1.8506
