"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.08422,0.96747,-0.49068,-1.1668,2.9393,-0.30724,1.1366
-0.08422,-1.6416,0.30157,3.0816,-0.31632,0.11965,1.0187
-0.08422,-1.1406,0.3585,2.4316,-3.0025,-0.76206,-0.78705
-0.08422,0.28705,2.8126,0.40424,-0.098817,-0.046019,0.31179
-0.08422,-0.20831,2.4628,-0.93816,-0.27325,1.2226,0.33537
-0.08422,-0.14041,-0.25915,-2.3422,0.12076,0.2851,0.85028
-0.08422,-0.33068,-1.6559,-1.007,0.039224,-0.059358,-2.0325
-0.08422,0.063851,-2.3016,-0.30357,-0.15387,-0.35222,-1.9675
-0.08422,-0.21193,-1.2174,-0.25185,-0.18953,-0.36712,0.37335
-0.08422,0.11223,-0.25837,-0.83916,0.073416,0.34693,-0.17432
-0.08422,-0.42829,0.068944,-0.036717,-0.27564,0.13426,0.0080421
-0.08422,0.83186,-0.23659,-0.11124,0.53857,-0.89758,-0.20016
-0.08422,1.003,0.37897,0.30369,0.62858,-0.0072107,0.77238
2.1852,-0.07767,-0.40767,0.73392,2.5915,-0.12014,2.9535
2.129,-0.07767,0.2769,1.9656,-0.49904,0.0032851,1.1336
-0.92061,-0.07767,0.5396,1.4653,-2.5378,0.20979,-0.28675
0.13644,-0.07767,2.0704,1.3109,0.076628,-0.13996,0.96794
0.22056,-0.07767,2.8154,-1.097,-0.45642,-0.20012,-1.2988
0.20437,-0.07767,1.496,-2.0864,0.00050909,0.20937,0.37634
-2.2245,-0.07767,-1.7734,-0.99395,-0.080992,0.096362,-1.7567
-2.0891,-0.07767,-3.4111,-0.91862,-0.028864,-0.098619,-2.4654
0.10961,-0.07767,-1.1741,-0.21746,-0.093934,-0.00064344,0.19746
-0.32637,-0.07767,-0.225,-0.075864,0.048751,-0.17387,-0.016469
-0.010913,-0.07767,-0.4003,0.048377,-0.31997,0.0071659,-0.042413
0.066743,-0.07767,-0.07693,-0.087031,0.77565,-0.044878,0.13387
0.9843,-0.07767,0.091214,0.19649,0.64634,-0.13611,0.5947
2.1329,0.3377,0.46892,1.0836,2.5888,-0.020527,1.397
1.3059,-1.2578,-0.23215,1.2836,-0.43012,-0.020527,0.38704
-0.28437,-1.0227,1.15,2.1722,-2.4208,-0.020527,-1.0926
-0.082631,-0.49305,2.0031,0.23164,-0.13953,-0.020527,0.16615
-0.014447,0.15442,1.9503,-1.8603,-0.50163,-0.020527,1.4448
0.6985,0.21392,0.0058015,-1.3238,0.0070234,-0.020527,1.3915
-2.3138,-0.25759,-2.7702,-0.60538,-0.14675,-0.020527,-2.4642
-1.8229,-0.13795,-1.6575,-0.033377,0.014763,-0.020527,-2.1635
0.038541,-0.31585,-0.44128,-0.4338,-0.14195,-0.020527,0.63484
-0.21342,0.31967,-0.14459,-0.13314,0.11878,-0.020527,-0.29383
-0.066737,-0.9574,-0.054575,-0.23973,-0.43168,-0.020527,-0.37416
0.12666,2.3754,0.0072143,-0.049339,1.0031,-0.020527,0.5733
0.9527,1.852,0.08721,0.14511,0.97826,-0.020527,0.74277
1.6296,6.5786,-0.14241,-0.0080848,-0.052407,2.1815,0.71362
0.45262,3.7635,-0.3726,-0.0080848,-0.052407,-1.2828,-1.3502
-1.7238,-0.39467,-0.13728,-0.0080848,-0.052407,-1.1204,-0.97833
-0.076133,0.56876,0.82048,-0.0080848,-0.052407,-0.08675,0.013489
0.063308,-1.1216,0.28082,-0.0080848,-0.052407,-1.2297,-0.27477
