"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.030523,0.36575,2.7676,0.59855,0.64026,1.8806,1.0022,1.4515
0.037334,3.2611,0.93015,0.19952,0.36925,3.4819,1.2363,2.046
0,3.1878,0.21473,0.39903,0.75318,2.0307,1.2802,0.89857
0.036468,2.4914,0.071576,0.19952,1.7469,1.0799,0.88511,0.27648
0.024655,2.8946,0.071576,0.99758,2.3115,1.3301,0.54857,0.19354
0.023089,2.6747,0.071553,2.5937,2.9213,1.2801,0.38762,0.041473
0.023506,1.9783,0.14554,2.5937,3.3504,0.82967,0.27057,0.055297
0.017894,1.3553,0.0010859,2.5937,2.8987,1.18,0.22667,0
0.019092,0.80554,5.7651e-07,2.9927,2.989,1.3801,0.18278,0.069121
0.036089,0.6223,4.5401e-10,3.9903,2.3792,1.0799,0.10962,0.29031
0.027755,0.43905,7.3285e-07,3.7908,2.0631,0.82967,0.18278,0.59444
0.042317,0.2558,0.0022676,2.5937,1.5436,0.37929,0.27057,0.70503
0.024608,0.21915,2.9704,1.1971,1.0694,2.2309,0.62173,1.6313
0.67574,0.065977,2.8714,0,0.030489,1.6804,3.1238,2.1289
3.305,0.019464,0.8586,0,0.030489,2.8314,3.2994,4.0228
3.5009,0.068033,0.071576,0,0.030489,0.57946,3.3579,4.5482
4.3175,0.038256,0.071576,0,0.030489,0.17912,3.3872,4.9491
3.9255,0.11777,0,0,0.030489,0.12907,3.3872,4.6726
4.2195,0.067752,0,0,0.030489,0.079031,3.4164,4.6035
3.3213,0.10597,0.072769,0,0.030489,0.12907,3.5628,4.0643
0.5451,0.040969,0.00098717,0,0.030489,0.12907,3.4457,2.0045
0.087842,0.10032,5.6004e-07,0,0.030489,0.079031,3.314,1.9354
0.02252,0.13652,4.378e-10,0,0.030489,0.079031,3.5042,1.7971
0.02252,0,7.2488e-07,0,0.030489,0.079031,3.1677,1.3271
0.02252,0.060271,0.0022438,0,0.030489,0.079031,3.1384,1.6451
0.74106,0.074391,3.0062,0,0.030489,1.5303,2.919,2.0736
0.72473,0.58565,2.733,1.1971,0.54992,2.0307,0.042811,1.2304
2.2925,2.9679,1.2164,0.79806,0.61768,5.0833,0.017405,1.5483
1.1983,3.8108,0.14315,1.1971,1.1145,1.7304,0.034358,0.49767
0.64308,3.3344,0,1.5961,1.9727,0.9798,0.0088936,0.16589
0.52877,2.4914,0,1.1971,2.6277,0.87971,0,0.096769
0.51244,2.015,0,2.9927,2.9664,1.0799,0.041506,0.15207
0.43078,1.8684,0.18192,3.5913,3.4181,0.87971,0.02989,0.15207
0.02252,1.282,0.0010119,1.7956,2.8083,1.0298,0.035974,0.069121
0.02252,0.87884,5.271e-07,1.3966,3.0116,0.72958,0.026277,0.11059
0.02252,0.58565,4.0537e-10,0.39903,2.3115,0.57946,8.9058e-05,0.19354
0.02252,0.4757,6.8505e-07,0.59855,1.9501,0.47937,0.031432,0.48385
0.02252,0.4024,0.0022438,0,1.2952,0.37929,0.022052,0.87092
0.38179,0.87884,3.0062,0.39903,0.84352,1.3801,0.025347,1.4101
0.69207,0.51235,2.7676,0.39903,0.016023,0.060567,1.4997,1.4239
2.5048,2.4914,0.5724,0.39903,0.038496,0.06447,1.6167,2.3225
1.2147,2.8213,0.2863,0.39903,0.003506,0.065207,1.1192,0.58062
0.72473,2.748,0,0.59855,0.012556,0.048889,0.78269,0.26266
0.49611,3.1878,0,0.99758,0.034446,0.1022,0.50468,0.096769
0.52877,2.1616,0,1.9952,0.035106,0.11311,0.40226,0.12442
0.41445,2.2349,0.036385,2.1947,0.014976,0.038169,0.2413,0
0.071512,1.4652,0.0010365,1.7956,0.027221,0.11184,0.18278,0.041473
0.02252,0.98879,5.4357e-07,3.9903,0.044486,0,0.21204,0.12442
0.02252,0.65895,4.4861e-10,2.9927,0,0.066979,0.21204,0.19354
0.02252,0.4757,7.1692e-07,2.3942,0.034965,0.095016,0.15351,0.24884
0.02252,0.1825,0.0022676,1.5961,0.034754,0.02554,0.31446,0.89857
0.46344,0.2558,2.863,0.79806,0.016828,0.12743,0.51931,1.576
0.62675,0.51235,3.0097,1.1971,0.7306,1.5303,0.87048,1.5621
2.815,2.015,1.0021,0.59855,0.57251,3.4319,1.4119,2.3916
2.2108,2.7846,0.14315,0.59855,0.41442,1.9306,1.4997,0.9124
1.329,3.1878,0,0.39903,1.2274,1.3301,1.1777,0.37325
0.87171,2.8213,0,0.99758,1.7469,0.9798,0.72416,0.20736
0.88804,2.2715,0,1.5961,2.1082,1.1299,0.51931,0.16589
0.77373,1.5752,0,1.5961,2.4922,1.0799,0.40226,0.23501
0.88804,1.5385,0,1.5961,2.2437,1.23,0.31446,0.44237
1.2963,1.9417,0,1.3966,2.6728,0.9798,0.27057,0.48385
1.0513,2.015,0,1.9952,2.8535,0.82967,0.21204,0.27648
1.6066,1.8317,0,3.5913,3.1697,0.92975,0.18278,0.4009
1.8515,1.1354,0,2.5937,2.7632,0.6295,0.19741,0.94005
2.3741,1.172,0,2.9927,2.4696,0.6295,0.47542,1.2442
0.62675,0.51235,2.8022,0.59855,0.437,2.1808,0.79732,1.3409
2.2435,1.7951,1.0017,0.59855,0.39184,4.3326,0.89974,2.0875
1.9332,2.0883,0.21473,0.19952,0.57251,1.7304,0.94364,1.3133
1.8842,2.015,0,0.19952,0.95644,1.3801,0.91437,0.84328
1.6719,2.4914,0,0.99758,1.5662,0.9798,0.81195,0.60826
1.1493,2.2715,0,1.1971,1.8824,0.92975,0.56321,0.41473
0.9207,1.7951,0.21831,1.5961,2.1986,1.1299,0.44615,0.27648
0.13683,1.172,0.0010859,2.5937,2.3115,0.82967,0.34373,0.19354
0.02252,0.91549,5.5181e-07,1.7956,2.5599,0.82967,0.40226,0.19354
0.02252,0.73224,4.2699e-10,1.9952,2.2663,0.57946,0.38762,0.35943
0.02252,0.58565,7.2488e-07,2.1947,1.7017,0.6295,0.37299,0.69121
0.02252,0.4757,0.0022438,2.5937,1.4533,0.32924,0.56321,0.62209
0.64308,0.58565,3.042,2.5937,1.0694,1.6303,0.69489,1.2718
0.64308,0.65895,2.9751,2.1947,1.0016,2.2309,0.63637,1.2995
2.2925,1.7951,0.71576,0.79806,0.79835,3.0816,0.85585,1.2442
1.9495,1.5385,0.071576,0.79806,1.0919,1.3301,0.84121,0.81563
1.9822,1.5752,0.071576,1.3966,1.0694,0.82967,0.87048,0.92622
1.8842,1.5752,0,0.79806,0.93386,1.3301,0.79732,0.67739
1.5576,2.1616,0,1.1971,1.0919,1.0298,0.70953,0.60826
1.1657,2.6014,0,0.99758,1.5662,1.0799,0.49005,0.41473
0.7084,2.0516,0,1.5961,1.7921,0.92975,0.35836,0.23501
1.3126,2.015,0,2.1947,2.2889,1.0799,0.31446,0.26266
1.0187,2.1982,0,2.3942,2.5373,1.3801,0.35836,0.4562
1.1657,2.3082,0,2.3942,2.5599,1.1299,0.27057,0.42855
1.1003,2.2349,0,1.7956,2.5147,0.72958,0.25594,0.23501
1.2963,0.98879,0,3.3918,2.447,0.92975,0.25594,0.44237
0.61042,0.3291,3.0443,1.3966,0.68543,1.4302,0.69489,1.4654
3.354,1.6118,1.2875,1.1971,0.41442,3.7822,1.5728,3.1657
2.3415,1.4652,0.22069,1.1971,0.39184,1.7304,1.5582,1.6451
0.34913,1.1354,0.0010598,0.39903,0.77577,0.87971,1.3387,0.27648
0.055181,0.6223,5.5579e-07,0.39903,0.77577,0.47937,1.4119,0.44237
0.02252,0.29245,2.1913e-10,0.59855,0.54992,0.6295,1.5582,0.87092
0.02252,0.2558,8.2601e-14,0.39903,0.39184,0.12907,1.5582,1.1059
0.02252,0.1825,0,0.19952,0.21116,0.079031,2.0703,1.493
0.02252,0.1825,8.2601e-14,0,0.098241,0.079031,2.1435,1.7142
0.02252,0.14585,2.5245e-10,0,0.053073,0.079031,2.6409,1.2857
0.02252,0.1092,7.6471e-07,0,0.030489,0.079031,2.9336,1.3133
0.02252,0.1092,0.0023631,0,0.030489,0.079031,2.8897,1.2995
0.51244,0.58565,2.9346,0,0.030489,1.7304,3.0653,2.1428
0.51244,0.73224,2.8714,0.39903,0.48217,1.4302,1.3826,1.6313
2.3741,2.5647,0.93015,0.39903,0.45959,4.8831,1.7484,2.0183
1.8189,2.6747,0.14311,0.39903,0.91127,1.8305,1.207,0.94005
1.0513,2.1982,0.14673,0.19952,1.4985,1.3301,0.88511,0.33178
0.20216,1.4652,0.0012798,0.59855,1.7921,0.87971,0.66563,0.096769
0.03885,0.69559,5.9458e-07,1.7956,1.4307,0.9798,0.81195,0.47002
0.02252,0.4024,2.4585e-10,0.99758,1.2049,0.22916,0.9729,0.55297
0.02252,0.3291,8.793e-14,0.59855,0.91127,0.47937,1.09,0.74651
0.02252,0.21915,8.4821e-14,0.59855,0.57251,0.22916,1.2802,0.78798
0.02252,0.14585,2.6042e-10,0.19952,0.27891,0.079031,1.7923,1.2442
0.02252,0.07255,7.8064e-07,0.19952,0.16599,0.079031,2.6117,1.5621
0.02252,0.07255,0.0023631,0,0.12083,0.079031,2.9336,1.811
0.69207,0.549,2.8988,0.19952,0.053073,1.4302,2.9921,2.1566
0.43078,0.36575,2.7676,0.59855,0.68543,1.8806,1.2802,1.3409
2.9947,2.2349,0.8586,0.39903,0.437,4.4828,1.6752,2.2533
