"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.066337,1.4972,-0.35765,-1.9027,2.389,1.0625,0.92898
-0.066337,2.9558,-1.0636,0.86263,-0.17647,1.3101,-1.0603
-0.066337,-1.4256,0.60161,0.98703,-2.5133,-1.5716,-1.4681
-0.066337,-0.22618,1.3451,0.76726,-0.00067888,-1.7038,-0.61978
-0.066337,0.32359,-0.62783,1.8332,-0.40758,-0.38587,0.084547
-0.066337,-0.43949,2.658,0.43362,0.16179,-1.3758,0.16659
-0.066337,-0.18579,0.42247,0.29845,0.24027,-0.7852,-0.59611
-0.066337,-1.1991,-0.21186,0.36754,-0.35147,-0.39474,0.10855
-0.066337,-0.69565,-0.12743,0.21122,0.18549,-0.34454,-0.17142
-0.066337,-0.90294,0.11868,-0.65558,0.084914,-0.0052553,0.39113
-0.066337,-0.35358,-0.13463,-1.1609,-0.74915,0.093024,0.28508
-0.066337,-0.001539,-0.93037,-1.0995,0.62628,0.24492,0.59362
-0.066337,0.75521,0.62576,-1.1623,0.61097,0.21418,1.1644
4.4771,-0.077612,0.036568,0.00954,3.178,-0.92305,4.245
2.4761,-0.077612,0.036568,0.00954,-0.24509,2.2057,3.2202
-0.7936,-0.077612,0.036568,0.00954,-3.3126,0.88066,-0.87666
0.26474,-0.077612,0.036568,0.00954,0.050806,-0.95143,0.11244
-0.076659,-0.077612,0.036568,0.00954,-0.28833,0.35801,-1.7907
0.73701,-0.077612,0.036568,0.00954,0.063721,-0.58341,2.0714
-4.1201,-0.077612,0.036568,0.00954,-0.062097,-1.1735,-2.9138
-2.8399,-0.077612,0.036568,0.00954,-0.068091,0.43513,-4.1113
0.36314,-0.077612,0.036568,0.00954,-0.051683,-0.43471,0.62074
-0.34595,-0.077612,0.036568,0.00954,0.022055,-0.33725,-0.97846
0.043899,-0.077612,0.036568,0.00954,-0.26441,-1.0363,0.18723
0.11931,-0.077612,0.036568,0.00954,0.79613,-2.2627,0.30501
1.4615,-0.077612,0.036568,0.00954,0.56798,1.118,1.1683
