"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.033095,0.70952,2.7935,1.3529,0.9326,1.7916,0.88417,1.5426
0.028322,2.3325,1.2682,0.33824,0.76673,4.1665,0.98556,1.4198
0.033764,2.4527,0.35242,1.1838,1.3058,1.9313,1.0109,0.77815
0,2.633,0,0.84559,1.5753,1.0931,0.8208,0.34129
0.030163,2.3625,0,1.0147,2.1766,0.9534,0.65604,0.15017
0.05162,2.4827,0,1.6912,2.5498,0.9534,0.38988,0.13652
0.012766,2.7532,0.14332,2.3677,2.5913,1.1862,0.23779,0.068258
0.060036,2.0319,0.0008992,2.3677,2.384,1.3725,0.16175,0.068258
0.045845,1.3106,5.1094e-07,2.875,2.4462,1.3259,0.12372,0.068258
0.031438,0.88985,4.2579e-10,2.0294,2.384,1.0465,0.098377,0.15017
0.040561,0.61936,6.9029e-07,2.7059,2.1144,0.76714,0.11105,0.34129
0.042117,0.43903,0.00228,1.5221,1.6583,0.58088,0.12372,0.54607
0.061808,0.9199,2.7841,1.0147,1.5753,2.2107,0.1871,0.88736
0.76645,0.040242,2.7253,0,0.020318,1.6053,3.3049,2.0614
4.1542,0.053937,1.4092,0,0.020318,3.5611,3.3556,4.9283
4.4349,0.025087,0.14097,0,0.020318,1.1397,2.9627,4.4504
4.3226,0.065422,0,0,0.020318,0.16178,2.7726,4.2593
4.3413,0.083166,0,0,0.020318,0.11521,2.8613,4.4778
4.6595,0.045426,0,0,0.020318,0.11521,3.0388,4.4778
4.0606,0,0.14332,0,0.020318,0.20835,3.2035,4.5597
0.63543,0.017298,0.0010693,0,0.020318,0.20835,3.1528,2.2798
0.11136,0.056599,5.5961e-07,0,0.020318,0.11521,2.874,1.5017
0.036497,0.038884,4.1515e-10,0,0.020318,0.11521,2.9881,1.7201
0.036497,0.087433,6.9029e-07,0,0.020318,0.11521,3.2669,1.5426
0.036497,0.0097836,0.002139,0,0.020318,0.11521,3.381,1.7611
0.67287,0.071332,2.8546,0,0.020318,1.8847,3.0007,2.3071
0.46698,0.67947,2.8275,1.5221,1.3473,1.9313,0.014834,1.4061
2.3012,2.5429,0.70458,0.84559,1.057,3.8871,0.0022926,1.6792
1.3467,2.1521,0,1.0147,1.5131,1.0465,0,0.58702
1.0846,2.2123,0,1.0147,1.9485,1.0931,0.025384,0.23208
0.8226,2.4827,0,2.3677,2.2596,1.1397,0.016233,0.17747
0.8226,2.633,0,1.8603,2.2596,1.1397,0.027824,0.23208
0.35468,2.3926,0.21498,2.3677,2.5498,0.99997,0.010003,0.17747
0.092647,1.3106,0.00075338,2.3677,2.5913,1.1397,0.027409,0
0.055214,0.9199,4.9472e-07,2.0294,2.1144,1.0465,0.034872,0.095562
0.036497,0.64941,4.2047e-10,1.8603,1.9485,0.90684,0.014933,0.23208
0.036497,0.40898,6.9813e-07,2.3677,2.0315,0.81371,0.04514,0.25938
0.036497,0.28876,0.002233,1.6912,1.6583,0.48774,0.001357,0.83275
0.57928,0.61936,2.8193,1.6912,1.1192,1.8382,0.04288,1.6519
0.69158,0.76963,2.7935,0.84559,0.0030269,0.080581,0.022332,0.87371
2.3574,2.2123,0.70458,0.84559,0.0019311,0.12841,0.022332,1.2969
1.3092,2.5128,0,0.50736,0.047385,0.076612,0.022332,0.4232
0.95362,2.8434,0,1.3529,0.0085695,0.097658,0.022332,0.15017
0.78517,2.5729,0,2.0294,0.056974,0.1406,0.022332,0.10921
0.57928,2.5128,0,3.5515,0,0.085778,0.022332,0.068258
0.44826,2.092,0.10749,3.3824,0.027762,0.060127,0.022332,0.08191
0.13008,1.4008,0.0012151,2.875,0.03796,0.14063,0.022332,0.040955
0.055214,0.9199,6.2449e-07,2.7059,0.065772,0.12613,0.022332,0.10921
0.036497,0.37892,4.737e-10,1.5221,0.0035493,0,0.022332,0.20478
0.036497,0.28876,7.452e-07,1.0147,0.025776,0.15378,0.022332,0.38225
0.036497,0.16854,0.00228,1.6912,0.0079107,0.13834,0.022332,0.65528
0.74773,0.55925,2.9955,0.84559,0.027236,0.15695,0.022332,1.3925
0.63543,0.67947,2.8616,1.1838,0.53866,1.6519,0.74475,1.5699
0.16751,0.46908,0,0.16912,0.33132,0.34805,1.2644,0.99657
0.092647,0.31881,0,0,0.18619,0.20835,1.3278,0.83275
0.036497,0.19859,0,0,0.12399,0.20835,1.5179,0.99657
0.036497,0.16854,0,0,0.12399,0.30148,1.6826,1.3379
0.036497,0.10843,0,0,0.061785,0.25491,2.0755,1.4198
0.036497,0.10843,0,0,0.041052,0.11521,2.1262,1.5017
0.036497,0.10843,0,0,0.020318,0.11521,2.291,1.5836
0.036497,0.10843,0,0,0.020318,0.11521,2.7599,1.4471
0.036497,0.10843,0,0,0.020318,0.11521,2.9247,1.529
0.036497,0.04832,0,0,0.020318,0.11521,3.0895,1.5017
0.036497,0.04832,0,0,0.020318,0.11521,2.9754,1.7338
0.036497,0.04832,0,0,0.020318,0.11521,2.9881,1.488
0.80388,0.55925,2.7935,1.1838,0.746,1.8847,0.30116,1.3925
2.7879,2.7833,1.0569,0.50736,0.70453,3.9336,0.41523,1.3106
1.6461,2.7232,0.14097,0.84559,1.2021,2.1641,0.35186,0.50511
0.8226,2.603,0,0.67647,1.8034,1.0931,0.28849,0.13652
0.35468,2.4226,0,1.6912,2.1974,1.3725,0.17442,0.08191
0.56057,2.4527,0,2.1985,2.8194,1.3725,0.085703,0.08191
0.598,2.2123,0.14332,4.228,2.9023,1.6053,0.060355,0.095562
0.18623,1.4008,0.0009478,3.3824,2.7157,0.67401,0.073029,0.15017
0.055214,0.79969,5.5961e-07,2.0294,2.5084,0.58088,0.098377,0.15017
0.036497,0.46908,4.045e-10,2.0294,2.4462,0.48774,0.12372,0.3959
0.036497,0.31881,6.9029e-07,1.1838,1.9278,0.34805,0.1871,0.66893
0.036497,0.13848,0.0022095,0.67647,1.1607,0.25491,0.51662,0.90101
0.67287,0.55925,3.1365,0.84559,0.84966,2.1176,0.8208,1.7201
0.50442,0.67947,2.9979,1.1838,1.1814,2.4901,0.27581,1.0921
2.7879,2.7532,1.0573,0.84559,0.9948,5.1909,0.4279,1.3652
1.3654,2.3325,0.070483,1.5221,1.368,2.071,0.44058,0.49146
0.95362,1.9418,0,1.5221,1.9693,1.1397,0.25047,0.34129
0.80388,2.3625,0,1.5221,2.301,1.4191,0.21244,0.12287
0.69158,2.1822,0,1.6912,2.923,0.81371,0.17442,0.15017
0.4857,2.0019,0,1.6912,2.6742,0.76714,0.085703,0.20478
0.74773,2.3625,0,2.7059,2.8816,0.81371,0.060355,0.13652
0.52313,2.0019,0,2.1985,2.612,0.90684,0.060355,0.013652
0.65415,2.2423,0,1.8603,2.4876,1.1862,0.060355,0
0.61672,2.2724,0,1.6912,2.6328,1.1862,0.073029,0.068258
0.44826,2.2724,0,1.5221,3.006,0.90684,0.035006,0
0.56057,2.4827,0,2.1985,2.8608,1.2328,0.022332,0.040955
0.57928,0.52919,2.9297,1.1838,0.91187,1.5122,0.63069,1.215
2.5633,3.3543,0.84523,0.50736,0.70453,3.7939,0.88417,1.4061
1.1408,2.3926,0.072442,0.84559,1.2436,1.9313,0.70673,0.23208
0.22366,1.7915,0.00082001,1.6912,1.6168,1.0465,0.52929,0.054607
0.036497,1.3407,5.3902e-07,0.84559,1.7205,0.9534,0.36453,0.054607
0.036497,0.82974,2.2131e-10,1.8603,1.99,0.86027,0.23779,0.16382
0.036497,0.55925,8.5265e-14,1.0147,2.1352,1.0465,0.19977,0.17747
0.036497,0.43903,0,1.1838,1.4924,0.62744,0.25047,0.3959
0.036497,0.2587,8.6153e-14,0.50736,1.1192,0.30148,0.22512,0.51876
0.036497,0.078374,2.5907e-10,0.33824,0.66306,0.25491,0.32651,0.87371
0.036497,0.04832,7.7657e-07,0.16912,0.31059,0.16178,0.70673,1.174
0.036497,0.04832,0.0023506,0.33824,0.24839,0.20835,1.1883,1.5426
0.69158,0.55925,2.8193,0.33824,0.14472,1.6519,1.746,2.1024
0.72902,0.5893,2.9638,0.84559,1.2436,1.6985,0.4279,1.1604
2.5258,2.1221,1.1978,0.84559,1.0363,3.7939,0.56732,1.3788
1.3467,2.5729,0.070461,1.0147,1.5131,1.2794,0.45325,0.57337
0.69158,2.3625,0.14449,1.1838,2.073,1.3725,0.37721,0.10921
0.16751,1.4308,0.0012108,1.1838,2.3218,1.2328,0.23779,0.013652
0.055214,0.8598,5.6077e-07,2.3677,2.2388,0.90684,0.073029,0
0.036497,0.52919,2.2284e-10,1.6912,2.3425,0.76714,0.085703,0.12287
0.036497,0.37892,7.9936e-14,1.5221,2.2803,0.72057,0.17442,0.43685
0.036497,0.28876,8.4821e-14,1.8603,1.9485,0.34805,0.31384,0.75084
0.036497,0.16854,2.5645e-10,1.5221,1.2436,0.16178,0.68138,1.174
0.036497,0.10843,7.7657e-07,1.0147,0.66306,0.20835,1.0996,1.3106
0.036497,0.078374,0.0023506,0.84559,0.45573,0.11521,1.7207,1.5972
0.74773,0.43903,3.1718,0.33824,0.28986,1.6519,2.0882,2.116
0.80388,0.79969,2.9297,1.6912,0.84966,1.4191,0.78278,1.4471
2.4697,2.633,0.63412,0.67647,0.746,4.213,0.94754,1.5153
1.5713,2.2123,0,0.67647,1.1607,1.6053,0.75743,0.46416
0.89747,2.4226,0,2.0294,1.5753,0.86027,0.55464,0.27303
0.78517,2.2423,0.18013,2.3677,1.9693,0.90684,0.37721,0.12287
0.24238,1.4308,0.0010321,3.3824,2.2596,1.2328,0.31384,0.095562
0.11136,0.8598,6.0687e-07,2.0294,2.6328,0.99997,0.21244,0.08191
0.036497,0.52919,2.3528e-10,1.3529,2.4462,1.0931,0.1871,0.25938
0.036497,0.31881,1.6165e-13,1.0147,2.0937,0.58088,0.30116,0.50511
0.036497,0.22865,2.486e-10,0.67647,1.7619,0.25491,0.40255,0.8191
0.036497,0.13848,7.6873e-07,1.3529,1.1814,0.16178,0.65604,0.94197
0.036497,0.10843,0.0023036,0.67647,0.84966,0.30148,1.0489,1.215
0.80388,0.76963,3.0308,0.33824,0.49719,1.8847,1.4038,2.2389
0.69158,0.55925,2.5891,1.1838,1.1607,1.8847,0.61801,1.215
2.6568,2.5128,0.49321,1.0147,1.0985,3.5145,0.59267,1.3242
