"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.015029,2.1502,-0.0046689,0.99884,4.1833,1.334,2.2532
-0.0091068,-0.22262,0.078788,1.9291,-0.066034,0.21817,1.2167
-0.013584,-1.7056,0.8299,2.5732,-2.79,0.043145,0.27654
0.0086359,-0.42036,2.2487,0.28324,-0.79241,0.98392,0.30064
-0.011494,0.17284,1.4976,-1.4342,-0.17499,-0.00061198,0.74659
-0.037244,0.17284,-0.3385,-1.0764,0.0066034,-0.11,-0.15736
-0.022084,-0.02489,-1.34,-1.0048,0.0066034,0.96204,-2.4956
0.002855,-0.02489,-1.8407,-0.64705,-0.10235,0.043145,-1.8327
-0.0070578,-0.02489,-0.92269,-0.43236,-0.10235,-0.76636,-0.3261
-0.012472,-0.02489,0.078788,-0.43236,-0.029716,-0.044369,-0.085043
0.013988,-0.12376,-0.0046689,-0.14612,-0.029716,-0.088126,0.30064
-0.013522,0.56831,-0.17158,-0.074563,1.8226,-0.24127,0.22833
0.31,-0.15005,-0.088126,-0.0030025,1.1688,0.26193,0.28859
2.2465,-0.80954,-0.088126,0.99884,0.91458,-0.00061198,2.205
2.1484,-0.12139,0.32916,2.5016,-0.46554,-0.13188,2.0242
0.22055,-0.15252,1.8314,2.2154,-2.79,0.19629,0.023431
0.25498,0.088824,3.1667,-0.57549,-0.79241,0.30569,-0.22968
0.048423,0.1961,0.91336,-1.8636,-0.066034,0.15254,0.071642
-0.58273,-0.067324,-0.3385,-1.2195,-0.029716,0.10878,-0.38636
-2.109,-0.12441,-1.0896,-0.86173,-0.029716,-0.2194,-2.2907
-2.0975,0.1368,-2.1745,-0.43236,-0.029716,-0.50382,-1.9653
-0.43355,-0.043306,-1.34,-0.3608,-0.029716,-0.13188,-0.15736
-0.089283,-0.19594,-1.0062,-0.3608,-0.029716,-0.044369,0.13191
-0.02043,0.15483,-0.3385,-0.14612,-0.029716,0.10878,-0.19352
0.51892,0.11789,-0.0046689,-0.0030025,1.6773,-0.088126,-0.00067428
0.33531,1.0001,-0.0046689,-0.0030025,1.0599,-5.4561,0.48143
1.8615,0.88187,-0.0046689,0.99884,0.98722,-5.2256,2.1568
2.2402,-0.81582,0.49607,2.7163,-0.46554,0.0027995,1.6505
-0.11223,-0.71696,1.581,2.0722,-2.6084,-0.015939,-0.060938
0.059898,0.073977,2.4156,-0.50393,-0.68346,-0.039091,0.25243
0.48449,0.073977,0.74644,-1.9351,-0.13867,0.0072996,-0.28994
-0.69748,-0.32149,-1.4234,-1.3626,0.042922,0.017521,0.16806
-2.4532,-0.32149,-1.34,-0.3608,0.0066034,-0.014549,-1.3626
-1.9368,-0.22262,-1.2565,-0.57549,-0.10235,-0.056921,-2.5317
-0.34174,-0.12376,-0.92269,-0.50393,-0.10235,-0.011846,-0.67563
-0.054857,-0.02489,-0.17158,-0.14612,-0.029716,-0.012893,-0.25378
-0.02043,-0.02489,-0.0046689,-0.21768,-0.029716,-0.052763,0.035484
0.36974,1.557,-0.0046689,-0.074563,1.641,0.022044,0.5658
0.38121,1.2604,0.49607,-0.020387,-0.026021,1.1741,-0.48278
1.7124,1.7547,0.078788,0.042244,-1.7234,1.7984,0.63812
1.0583,2.3479,-0.50541,-0.073364,-0.072504,0.52447,0.63812
-0.61715,2.3479,0.078788,-0.21336,0.010564,-0.02249,-1.3506
-0.18109,3.1389,-0.0046689,0.072245,0.028659,-0.46006,-1.0493
-0.74338,-0.22262,0.49607,0.052149,-0.074652,-0.50382,-0.83231
-0.72043,-2.2,0.32916,-0.10132,0.0055987,-0.32879,-0.21762
-0.61715,-2.9909,-0.0046689,0.11891,0.0075761,-0.54757,-0.012727
-0.57125,-3.4852,0.57953,0.018753,-0.031326,-0.044369,0.30064
-0.15814,-1.8045,-0.3385,-0.07379,-0.061804,0.43696,0.42117
-0.02043,-0.81582,-0.75578,-0.13594,-0.10221,0.65574,0.011378
-0.0089547,-0.51922,-0.42195,0.13141,-0.039214,0.61198,0.1078
0.31236,1.2604,-0.25504,0.18268,0.037343,0.45884,0.93944
0.31236,0.86491,-0.0046689,-0.15014,1.3098,3.7625,1.072
-0.28437,-1.3102,-0.0046689,-0.038253,0.10433,3.1718,-0.012727
-0.33027,-1.0136,-0.0046689,-0.0030025,-1.3009,-0.83199,-0.47073
-0.054857,-0.32149,-0.0046689,-0.0030025,-0.21131,-0.59133,-0.21762
-0.0089547,-0.22262,-0.0046689,-0.0030025,-0.066034,-0.044369,-0.1212
-0.0089547,-0.12376,-0.0046689,-0.0030025,-0.029716,0.34944,0.047537
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,-0.088126,-0.21762
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,-0.066247,-0.14531
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,-0.32879,0.32475
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,-1.0727,-0.048885
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,-0.35067,-0.14531
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,0.32756,0.083695
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,0.17442,0.15601
0.38121,1.7547,-0.0046689,0.068558,0.98722,0.65574,0.40912
2.355,1.6558,-0.0046689,1.0704,2.1857,0.87453,1.6144
1.9534,-1.1124,0.66299,2.6447,-0.17499,-0.15376,0.66223
0.25498,-1.6068,2.8329,1.8576,-1.9909,-1.0945,-0.37431
0.16318,-0.71696,2.5825,-0.28924,-0.82873,-0.61321,0.62607
-0.031906,-0.02489,1.581,-1.3626,-0.28395,0.85265,0.80686
-0.38765,0.073977,0.2457,-1.2911,-0.029716,0.50259,0.36091
-2.2237,-0.02489,-2.5084,-1.0048,0.11556,-0.066247,-1.6639
-2.1204,-0.02489,-2.9257,-0.79017,-0.10235,0.41508,-2.122
-0.38765,-0.12376,-1.6738,-0.3608,-0.17499,-0.00061198,-0.51894
-0.043381,-0.12376,-0.58887,-0.14612,-0.029716,-0.37255,-0.18147
-0.02043,-0.02489,-0.25504,-0.0030025,-0.029716,-0.81011,0.20422
0.40416,2.1502,-0.0046689,-0.074563,1.5683,-0.37255,0.62607
0.35826,1.1615,0.078788,-0.21768,1.1688,0.52447,0.22833
1.7238,-0.81582,-0.0046689,0.42636,0.7693,0.45884,0.93944
2.2402,-0.51922,-0.0046689,1.9291,-0.24763,0.3932,1.1443
0.33531,-1.3102,0.49607,1.4998,-2.3178,-0.17564,0.28859
0.071374,-0.51922,1.4141,-0.57549,-1.0103,-0.15376,0.48143
0.082849,-0.02489,0.74644,-1.2911,-0.13867,0.50259,0.40912
-0.30732,-0.02489,-1.2565,-0.86173,-0.029716,0.54635,0.3127
-0.089283,0.66718,-1.0896,-0.50393,-0.029716,-0.044369,0.50554
0.036947,1.1615,-0.17158,-0.43236,0.042922,-0.67884,-0.012727
0.036947,1.8536,-0.0046689,-0.21768,0.0066034,-0.46006,-0.86847
-0.46797,2.3479,0.078788,0.64104,0.22452,-1.182,-2.1943
-1.1336,-0.12376,-0.0046689,0.99884,0.33347,-2.451,-2.0617
-0.78929,-2.3977,0.078788,1.3566,0.26084,-1.5759,-1.1095
-1.0303,-1.8045,-0.0046689,-1.0764,1.0235,2.7342,0.7707
1.1042,-0.42036,-0.17158,-0.57549,2.3673,2.6467,2.5183
1.7009,-0.42036,0.16224,2.931,-0.71978,0.41508,0.86712
-1.9254,-0.81582,0.74644,0.21168,-2.9352,0.30569,-1.7483
-2.0631,-0.42036,-0.0046689,-1.792,-0.79241,-0.96326,-1.3265
-0.4106,-0.22262,-0.25504,-1.0048,-0.13867,-0.52569,0.26449
-0.066332,-0.02489,0.078788,-0.57549,-0.029716,-0.43818,0.27654
-0.0089547,-0.02489,-0.3385,-0.43236,-0.029716,-0.56945,-0.38636
-0.0089547,-0.02489,-0.42195,-0.43236,-0.029716,0.34944,-0.38636
-0.0089547,-0.02489,-0.25504,-0.28924,-0.029716,0.34944,0.5417
-0.0089547,-0.02489,-0.0046689,-0.14612,-0.029716,-0.11,-0.02478
-0.0089547,-0.02489,-0.0046689,-0.0030025,-0.029716,0.21817,-0.45868
0.38121,0.76605,-0.0046689,-0.0030025,1.7136,0.6995,0.55375
0.38121,0.86491,-0.0046689,0.068558,1.1688,-0.50382,0.30064
1.8501,0.46944,-0.0046689,0.92728,0.87826,-1.1164,1.8554
2.0452,-0.51922,1.2472,3.0741,-0.35659,-0.54757,1.3131
-0.043381,-0.91469,2.9998,1.5713,-2.4994,-0.02249,-1.1216
-2.0631,-0.02489,0.66299,-1.3626,-0.79241,0.87453,-1.5193
-2.1549,-0.12376,-2.0076,-1.2911,-0.17499,0.52447,-1.4108
-0.39912,-0.22262,-1.2565,-0.86173,-0.10235,0.26193,-0.097096
