"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.0085668,1.6759,2.9408,0,0.095222,1.841,1.0707,0.26726
0.040058,1.054,0.80609,0.032081,0.49233,3.5222,0.90895,0.33853
0.036674,0.5957,0,0.32081,1.256,1.3465,0.78763,0.28508
0.04719,0.33383,0,0.9945,1.7447,0.35761,0.78763,0.23163
0.029782,0.13742,0,1.8607,1.4087,0.15982,1.0707,0.28508
0,0.17016,0,1.9248,0.76724,0.060927,0.98983,0.78397
0.050955,0.17016,0.11179,1.3795,0.49233,0.060927,1.5964,1.2294
0.023156,0.13742,0.0010869,0.64162,0.43123,0.15982,2.5669,0.42762
0.050193,0.13742,5.5672e-07,0.32081,0.33959,0.11037,2.9309,0.24944
0.02571,0.13742,4.4839e-10,0.19248,0.12577,0.060927,2.4456,0.1069
0.057351,0.49749,7.0162e-07,0.064162,0.034129,0.060927,1.7177,0.24944
0.0050839,0.72663,0.0022247,0.032081,0.064676,0.060927,1.3942,0.17817
0.035616,1.0867,2.8956,0,0.064676,2.0388,0.90895,0.3029
0.37129,0.05344,2.9762,0,0.064676,1.5443,1.839,0.49889
1.749,0.063379,0.87937,0,0.18686,4.1155,2.0008,0.58798
0.89612,0.030815,0.073307,0,0.64506,1.0993,2.0412,0.32071
1.3554,0.048639,0,0.096242,0.61451,0.25871,2.3243,0.3029
1.4647,0.10401,0,0.28873,0.46178,0.060927,2.0412,0.32071
1.6396,0.01906,0,0.60953,0.30905,0.060927,1.1111,0.28508
1.4647,0.033279,0.07453,0.38497,0.18686,0.15982,1.192,0.51671
0.28381,0.054715,0.00088467,0.19248,0.095222,0.060927,1.3538,0.69488
0.043263,0.024136,5.1454e-07,0.064162,0.064676,0.060927,1.839,1.2472
0.043263,0,4.2071e-10,0,0.064676,0.060927,2.7691,0.60579
0.043263,2.5801e-05,7.1794e-07,0,0.064676,0.060927,2.7287,0.24944
0.043263,0.027179,0.0022003,0,0.064676,0.060927,2.8905,0.053452
0.32755,0.0010978,2.8956,0,0.034129,2.0388,1.7582,0.1069
0.74305,0.39929,2.8699,0,0.064676,1.4454,0.063894,3.0646
4.1107,0.49749,0.95265,0,0.43123,4.2144,0.10071,4.8464
3.9577,0.30109,0.14661,0.25665,1.4698,1.5443,0.14063,3.5457
5.0073,0.10469,0.073307,0.89826,1.6225,0.4565,0.10305,3.5635
4.7887,0.10469,0,1.6682,1.5004,0.11037,0.021552,4.9533
4.9199,0.071956,0,1.6361,0.79779,0.11037,0.12082,5.2205
4.0014,0.071956,0.14906,1.3153,0.55342,0.060927,0.16051,5.2562
0.65557,0.039222,0.0010363,0.51329,0.43123,0.060927,0.08546,2.6014
0.10887,0.039222,5.9889e-07,0.12832,0.2785,0.060927,0.056986,2.049
0.087,0.039222,4.3732e-10,0.064162,0.21741,0.060927,0.14645,2.4232
0.043263,0.039222,7.1794e-07,0.032081,0.15631,0.060927,0,2.1025
0.043263,0.039222,0.0022247,0,0.095222,0.060927,0.16713,2.049
1.0929,0.5957,2.8956,0,0.064676,1.7421,0.12639,2.7973
0.45876,0.53023,2.9408,0.28873,0.032756,0.040542,0.50456,0.97996
1.6178,1.8723,0.95265,0.35289,0.023962,0.092272,1.1516,1.8887
1.0273,2.036,0.14661,0.32081,0.064091,0.12642,1.1111,0.69488
0.5681,1.414,0,0.25665,0,0,1.0707,0.17817
