"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.026352,3.5479,-2.3579,-0.53534,3.6473,0.29444,-0.30226
-0.0094685,1.8975,-0.22507,0.54692,0.068754,0.1894,-0.98606
-0.027696,0.31322,0.55048,1.2154,-2.4254,-0.21327,-1.3999
-0.0090882,-0.11587,-0.22507,1.3109,-0.79877,-0.47588,-0.80611
0.031502,-0.18188,0.93826,1.47,-0.14813,-0.58092,-0.24828
0.0056342,0.41224,1.5199,0.61058,0.14105,-0.56342,-0.086324
-0.045013,-0.51195,0.74437,-0.28069,0.28563,-0.30081,-0.068329
-0.0016243,-1.6012,0.55048,-0.24886,0.068754,-0.14324,0.021644
0.024123,-1.2711,-0.41896,-0.026044,-0.29271,-0.073212,0.12961
0.012085,-0.776,-0.22507,-0.53534,-0.47345,-0.0031831,0.38154
-0.04271,-0.51195,-0.61285,-1.1401,-0.40115,0.049339,0.54349
-0.038819,0.31322,-1.9701,-0.85366,1.0809,0.11937,0.74143
0.73799,-0.47033,-1.7762,-2.5407,0.75554,4.4087,2.019
4.1143,-0.99166,-1.1945,-2.4134,1.0086,4.3911,5.3481
3.6592,0.038727,-0.031185,-0.026044,-0.40115,-0.45837,3.1707
0.16243,0.011297,-0.031185,-0.026044,-2.6784,-0.79101,-0.86009
-0.099367,-0.090148,-0.031185,-0.026044,-0.83491,-0.12573,0.057633
0.33072,0.0051335,-0.031185,-0.026044,-0.075832,0.38198,0.30956
-0.28636,0.034149,-0.031185,-0.026044,0.032608,0.48702,0.12961
-4.0263,-0.058463,-0.031185,-0.026044,0.032608,0.17189,-2.8755
-3.9515,-0.065034,-0.031185,-0.026044,-0.11198,-0.44087,-4.0092
-0.60425,0.0072681,-0.031185,-0.026044,-0.11198,-0.21327,-0.71614
-0.080668,0.0022433,-0.031185,-0.026044,-0.039685,0.55705,0.075628
-0.0058698,-0.054863,-0.031185,-0.026044,-0.039685,0.55705,0.075628
0.62991,-0.018939,-0.031185,-0.026044,1.3339,-0.35333,1.0293
0.42422,0.69929,1.7138,2.0112,1.37,-4.6374,-0.44622
1.621,2.745,0.93826,1.5655,1.5146,-4.0769,-0.80611
0.873,1.6005,-0.61285,0.22861,-0.72647,0.040653,-1.058
-1.2213,-0.37992,0.1627,1.3427,-2.2085,-0.0095017,-1.8858
-0.52945,0.34622,1.5199,1.1199,0.032608,-0.015957,-0.5182
-0.26766,0.44524,0.93826,0.45142,-0.0035388,0.0075413,0.021644
-0.47336,-0.11587,-0.031185,0.41959,-0.14813,-0.0049247,0.021644
-0.73515,-1.4691,0.55048,0.48326,-0.039685,0.017198,-0.28426
