"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.0078904,2.3779,-0.22786,-0.12498,2.2444,-0.14004,1.2228
-0.0078904,-0.28118,-0.083628,1.7508,-0.048224,0.30985,1.1048
-0.0078904,-2.824,0.92936,2.56,-2.4314,0.62759,0.072355
-0.0078904,-0.25149,2.0697,0.054145,-0.2293,0.68962,0.14385
-0.0078904,0.30593,1.5617,-1.567,-0.15148,0.60574,0.89515
-0.0078904,0.28386,-0.20872,-0.87766,0.012301,0.57123,-0.14708
-0.0078904,-0.066928,-1.5337,-0.84234,-0.0041137,0.48255,-2.1467
-0.0078904,0.0027788,-1.6826,-0.60452,-0.091707,0.13288,-1.6455
-0.0078904,-0.030678,-0.77921,-0.34546,-0.10833,-0.26713,-0.16906
-0.0078904,0.058996,0.12061,-0.44117,0.044434,-0.37666,0.086523
-0.0078904,-0.36492,0.095429,-0.14301,-0.33953,-0.25022,0.16257
-0.0078904,0.94575,-0.17286,-0.10741,1.4842,-0.12423,0.20655
-0.0078904,0.71622,0.079292,-0.0049649,0.86424,-0.064232,0.21328
1.6199,-0.012348,-0.37565,0.44828,2.0734,-0.74511,2.1202
1.3738,-0.012348,0.3682,2.2528,-0.38538,-0.3336,1.5626
0.14955,-0.012348,1.3092,1.9661,-2.432,0.83639,-0.17882
-0.046955,-0.012348,1.6169,-0.6932,-0.36143,1.3996,-0.35716
0.23205,-0.012348,0.94502,-1.769,0.0015291,1.1181,0.31756
-0.36983,-0.012348,-0.15887,-0.96701,-0.047472,0.35047,-0.20642
-1.4079,-0.012348,-0.95286,-0.60656,-0.032681,-0.95254,-1.7496
-1.3078,-0.012348,-1.1684,-0.40128,-0.039668,-1.6449,-1.5093
-0.2927,-0.012348,-0.95049,-0.28939,-0.032919,-0.8546,0.03384
0.052394,-0.012348,-0.56524,-0.34282,-0.012741,0.16719,0.24153
-0.049565,-0.012348,-0.21566,-0.16456,-0.26289,0.35493,-0.24494
0.29548,-0.012348,0.04195,-0.043721,1.3825,-0.15702,-0.052139
0.6347,-0.012348,0.23499,0.085163,1.007,-0.20742,0.45255
2.3925,0.44848,-0.22781,0.5951,2.1148,0.031084,0.93105
1.4938,-1.4014,0.296,2.447,-0.41675,0.031084,0.92429
-0.42949,-1.1277,1.3765,1.9129,-2.3526,0.031084,0.33659
