"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.070238,-0.91881,-0.32293,0.18871,2.0346,0.13523,1.0019
-0.070238,-0.60783,2.4158,1.385,-0.52026,-0.36829,0.80519
-0.070238,-0.2638,2.1333,0.30664,-2.1723,0.74557,0.75047
-0.070238,0.036258,0.33632,-0.72509,-0.14348,1.1025,-0.19665
-0.070238,0.13276,0.24131,-1.1092,-0.34084,0.71243,-1.1625
-0.070238,-0.033113,0.058318,-1.0856,0.036931,0.91015,-0.48375
-0.070238,0.15813,-1.5913,-0.5916,0.0082931,-0.052755,-0.46713
-0.070238,0.083029,-2.1822,-0.44511,-0.09265,-0.80319,-0.20501
-0.070238,0.15755,-1.1379,-0.074743,-0.27384,-0.67347,0.209
-0.070238,0.32412,-0.40555,-0.13004,0.20057,-0.94991,-0.0038377
-0.070238,1.6872,-0.17688,0.00012466,-0.62139,-0.57817,-0.1366
-0.070238,2.58,-0.042266,0.26121,1.4452,-0.068854,0.28704
-0.070238,0.18076,0.19908,0.76262,1.2378,-0.46345,0.016589
1.7933,0.099429,-0.24757,0.02205,2.7103,-0.58698,0.22812
0.74002,0.099429,0.20219,1.274,-0.61355,-0.1257,0.16616
-0.26295,0.099429,0.14089,0.54155,-2.8956,-0.74551,0.0027979
0.61995,0.099429,1.2362,-0.30087,0.049,0.33699,0.51636
0.030063,0.099429,0.52601,-0.62682,-0.26431,1.1275,-0.073069
-0.011132,0.099429,0.092348,-0.5663,0.05299,0.8558,-0.040765
-1.7068,0.099429,-0.64706,-0.12724,-0.11301,0.55076,-0.25703
-1.2364,0.099429,-1.1866,-0.23212,-0.066854,-0.79495,-0.70537
-0.03503,0.099429,0.011495,-0.033569,-0.12795,-0.4004,0.022181
-0.18155,0.099429,-0.17396,-0.071567,0.08846,-1.0888,0.21097
-0.032015,0.099429,-0.0012944,0.030767,-0.4538,0.038788,0.23437
0.0095791,0.099429,-0.16367,-0.05883,1.0466,0.28461,-0.0405
0.55577,0.099429,0.22341,0.089119,0.90592,-0.21219,-0.13535
3.7814,0.020698,-0.16299,-0.068936,3.5366,-0.008683,0.6053
3.8489,-0.59611,0.093283,1.0697,-0.038537,-0.008683,1.6349
-1.7431,-0.083387,0.51543,1.0821,-3.5406,-0.008683,0.078934
1.6389,0.11347,1.6105,-0.32992,-0.069393,-0.008683,2.8007
0.1448,0.010126,1.0436,-0.7381,-0.5531,-0.008683,0.69277
0.81168,0.14791,0.35196,-0.44276,-0.06703,-0.008683,0.66343
-4.6995,0.062203,-0.62374,-0.48668,-0.068906,-0.008683,-3.7514
-4.9288,0.13617,-1.7976,-0.18373,-0.091643,-0.008683,-4.8193
0.86574,0.054354,-0.8578,-0.030825,-0.10456,-0.008683,1.1376
-0.73466,0.16595,-0.1894,-0.18275,0.057401,-0.008683,-0.15924
0.14066,-0.020816,-0.032312,-0.10957,-0.41427,-0.008683,0.42936
0.32941,0.42457,-0.0025287,-0.034961,1.0027,-0.008683,-0.25029
2.1869,0.7411,0.066175,0.033691,0.85993,-0.008683,0.83762
1.6339,1.8766,-0.13823,-0.01157,-0.068426,2.271,-0.24666
0.23114,1.4835,-0.055177,-0.01157,-0.068426,0.0015711,-1.4196
-1.551,-1.545,0.19572,-0.01157,-0.068426,-1.4665,-0.96969
-0.046151,1.2017,-0.024622,-0.01157,-0.068426,-0.63391,0.27908
-0.50396,0.25325,0.35186,-0.01157,-0.068426,-0.69402,-0.091415
0.22166,-1.2262,-0.017211,-0.01157,-0.068426,-0.37886,0.19063
-0.15311,-0.18814,-0.12859,-0.01157,-0.068426,-0.069413,0.017073
-0.54814,-0.44856,0.048505,-0.01157,-0.068426,0.044263,-0.079476
-0.037629,-0.055809,-0.040344,-0.01157,-0.068426,0.21499,0.7912
