"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.048727,1.6874,2.9408,0,0.097244,1.8909,1.075,0.26726
0.034956,1.0653,0.80609,0.032081,0.49474,3.572,0.91373,0.33853
0.0047905,0.60692,0,0.32081,1.2591,1.3964,0.79277,0.28508
0.015726,0.34497,0,0.9945,1.7484,0.40751,0.79277,0.23163
0.011191,0.14851,0,1.8607,1.412,0.20973,1.075,0.28508
0.044794,0.18126,0,1.9248,0.76993,0.11084,0.99437,0.78397
0.054122,0.18126,0.11179,1.3795,0.49474,0.11084,1.5992,1.2294
0.037304,0.14851,0.0010869,0.64162,0.43358,0.20973,2.5669,0.42762
0.041635,0.14851,5.5672e-07,0.32081,0.34186,0.16029,2.9298,0.24944
0.06142,0.14851,4.4839e-10,0.19248,0.12782,0.11084,2.4459,0.1069
0.028107,0.50869,7.0162e-07,0.064162,0.036092,0.11084,1.7201,0.24944
0,0.73789,0.0022247,0.032081,0.066668,0.11084,1.3976,0.17817
0.015064,1.0981,2.8956,0,0.066668,2.0886,0.91373,0.3029
0.35104,0.068563,2.9762,0,0.066668,1.5942,1.8411,0.49889
1.7303,0.058372,0.87937,0,0.18897,4.1653,2.0024,0.58798
0.87648,0.041012,0.073307,0,0.64762,1.1492,2.0427,0.32071
1.3363,0.066446,0,0.096242,0.61704,0.30862,2.325,0.3029
1.4457,0,0,0.28873,0.46416,0.11084,2.0427,0.32071
1.6209,0.046273,0,0.60953,0.31128,0.11084,1.1153,0.28508
1.4457,0.037132,0.07453,0.38497,0.18897,0.20973,1.196,0.51671
0.26346,0.060607,0.00088467,0.19248,0.097244,0.11084,1.3573,0.69488
0.022633,0.088115,5.1454e-07,0.064162,0.066668,0.11084,1.8411,1.2472
0.022633,0.083472,4.2071e-10,0,0.066668,0.11084,2.7685,0.60579
0.022633,0.030307,7.1794e-07,0,0.066668,0.11084,2.7282,0.24944
0.022633,0.084744,0.0022003,0,0.066668,0.11084,2.8894,0.053452
0.30725,0.0029975,2.8956,0,0.036092,2.0886,1.7605,0.1069
0.72323,0.41046,2.8699,0,0.066668,1.4953,0.074096,3.0646
4.0948,0.50869,0.95265,0,0.43358,4.2642,0.063458,4.8464
3.9416,0.31223,0.14661,0.25665,1.4732,1.5942,0.1378,3.5457
4.9925,0.11577,0.073307,0.89826,1.6261,0.5064,0,3.5635
4.7736,0.11577,0,1.6682,1.5038,0.16029,0.11295,4.9533
4.9049,0.083026,0,1.6361,0.8005,0.16029,0.050757,5.2205
3.9854,0.083026,0.14906,1.3153,0.55589,0.11084,0.043563,5.2562
0.63565,0.050283,0.0010363,0.51329,0.43358,0.11084,0.15543,2.6014
0.088314,0.050283,5.9889e-07,0.12832,0.2807,0.11084,0.14561,2.049
0.06642,0.050283,4.3732e-10,0.064162,0.21955,0.11084,0.065575,2.4232
0.022633,0.050283,7.1794e-07,0.032081,0.1584,0.11084,0.044868,2.1025
0.022633,0.050283,0.0022247,0,0.097244,0.11084,0.042809,2.049
1.0735,0.60692,2.8956,0,0.066668,1.792,0.12941,2.7973
0.43861,0.54143,2.9408,0.28873,0.049746,0.069714,0.51052,0.97996
1.599,1.8839,0.95265,0.35289,0.039429,0.08016,1.1557,1.8887
1.0078,2.0476,0.14661,0.32081,0.038692,0.021777,1.1153,0.69488
0.54808,1.4255,0,0.25665,0.066128,0.13532,1.075,0.17817
0.63565,1.4255,0,0.19248,0,0.11878,0.83309,0.17817
0.70134,1.2945,0,0.12832,0.051941,0.26887,0.71212,0.17817
0.70134,1.2945,0.037265,0.096242,0.094135,0.14094,0.6718,0.24944
0.088314,1.1308,0.0011627,0.1604,0.049131,0.11093,0.63148,0.44544
0.022633,0.63966,6.3263e-07,0.32081,0.064106,0,0.63148,0.49889
0.022633,0.47594,4.8714e-10,0.1604,0.068815,0.14005,0.99437,0.85524
0.022633,0.34497,7.5057e-07,0.064162,0.078428,0.038813,1.2766,0.85524
0.022633,0.24674,0.0023714,0.032081,0.00072075,0.1177,1.9217,1.2829
0.4824,0.6724,3.1889,0.032081,0.031502,0.14474,2.1637,0.94433
0.022633,2.3096,0,0.032081,0.12782,0.11084,1.4379,0.035635
0.022633,3.3901,0,0.064162,0.55589,0.25918,0.83309,0.089087
0.022633,2.8007,0,0.22457,1.1063,0.40751,0.59116,0.053452
0.022633,1.9821,0,0.19248,1.7178,0.35807,0.42988,0.17817
0.022633,1.2945,0,0.64162,2.1153,0.55585,0.42988,0.23163
0.022633,0.93435,0,0.8341,2.1153,0.40751,0.38956,0.46325
0.022633,0.54143,0,0.89826,1.7484,0.70418,0.63148,0.53452
0.022633,0.4432,0,0.57745,1.4732,0.30862,1.075,0.73052
0.022633,0.37771,0,0.48121,0.92281,0.25918,1.3976,0.76615
0.022633,0.31223,0,0.25665,0.46416,0.20973,1.5589,0.39198
0.022633,0.11577,0,0.1604,0.43358,0.11084,1.2363,0.3029
0.022633,0.14851,0,0.032081,0.25013,0.11084,1.8411,0.24944
0.022633,0.18126,0,0.032081,0.25013,0.11084,2.0024,0.23163
0.32914,2.0476,2.6219,0.032081,0.12782,1.3964,0.99437,0.17817
1.0078,0.83612,0.95265,0.032081,0.86165,3.572,0.95405,0.37417
1.2487,0.34497,0.14661,0.1604,1.7484,0.90196,0.95405,0.32071
1.2487,0.214,0,1.4757,1.412,0.35807,0.95405,0.62361
1.7522,0.11577,0,1.8928,1.2897,0.11084,1.3573,1.3185
1.5552,0.11577,0,1.8607,0.61704,0.11084,1.9217,0.64143
1.6209,0.11577,0.18632,1.572,0.40301,0.25918,2.204,0.85524
0.21968,0.050283,0.00093522,0.86618,0.37243,0.20973,2.6072,0.60579
0.022633,0.050283,6.0733e-07,0.38497,0.12782,0.11084,3.0104,0.44544
0.022633,0.083026,4.6499e-10,0.096242,0.066668,0.11084,2.6878,0.07127
0.022633,0.083026,7.4241e-07,0,0.036092,0.11084,1.6798,0
0.022633,0.27949,0.0023225,0,0.036092,0.11084,1.3573,0.089087
0.32914,0.37771,3.0422,0,0.036092,2.0886,1.075,0.62361
0.21968,4.5688,3.0825,0.064162,1.3509,2.0886,0.6718,0.23163
0.70134,1.6874,0.80638,1.187,2.9103,3.0775,0.42988,0.26726
0.59187,0.60692,0,2.5985,4.1639,1.2975,0.2686,0.17817
1.1611,0.31223,0,3.9459,4.2862,0.25918,0.42988,0.35635
1.6865,0.14851,0,4.1705,3.1855,0.30862,0.4702,1.0869
2.1463,0.083026,0,4.2347,2.4822,0.11084,1.2363,2.1915
2.1682,0.050283,0,3.7855,1.5955,0.16029,3.091,1.4254
1.3581,0.083026,0,3.561,1.0145,0.11084,4.8652,0.3029
1.1173,0.083026,0,2.8231,0.58647,0.11084,4.5023,0.16036
0.92027,0.050283,0,2.0852,0.37243,0.11084,3.8975,0.053452
1.2487,0.050283,0,1.2511,0.2807,0.11084,2.6475,0.26726
1.3144,0.083026,0,0.54537,0.18897,0.11084,2.1637,0.14254
1.3581,0.083026,0,0.35289,0.1584,0.11084,1.7605,0.33853
0.39482,2.5715,2.8699,0.032081,0.37243,1.6931,0.79277,0.24944
1.38,1.2945,1.0256,0.25665,1.5955,4.2642,0.4702,0.58798
0.98595,0.60692,0.30138,0.80202,2.788,1.347,0.34924,0.48107
0.21968,0.37771,0.0011372,1.2191,2.7574,0.75363,0.63148,0.37417
0.022633,0.31223,5.8649e-07,1.0587,1.9013,0.25918,0.87341,0.69488
0.022633,0.24674,2.4457e-10,0.80202,1.3203,0.20973,0.95405,0.55234
0.022633,0.214,8.8818e-14,0.35289,0.89223,0.11084,1.4782,0.35635
0.022633,0.24674,0,0.064162,0.58647,0.16029,1.3976,0.39198
0.022633,0.31223,8.8818e-14,0.064162,0.37243,0.11084,1.196,0.14254
0.022633,0.24674,2.7217e-10,0.032081,0.21955,0.11084,1.2766,0.64143
0.022633,0.60692,8.1584e-07,0.032081,0.1584,0.16029,1.3573,0.55234
0.022633,0.47594,0.0024447,0.032081,0.1584,0.16029,1.5185,0.4098
0.4824,0.83612,3.1155,0.032081,0.12782,2.0392,1.4782,0.65925
0.19778,5.3874,2.9408,0.12832,1.2897,1.7425,1.1557,0.14254
0.54808,1.8839,0.95265,0.70578,2.4516,4.1159,0.59116,0.33853
0.17589,0.50869,0,1.4436,4.1333,1.2481,0.34924,0.053452
0.50429,0.214,0.26299,2.9835,4.011,0.85252,0.38956,0.053452
0.088314,0.050283,0.0010794,3.0156,3.4606,0.65474,0.42988,0.4098
0.044526,0.050283,6.347e-07,2.4381,2.2682,0.25918,0.59116,0.83742
0.022633,0.050283,2.4893e-10,1.3474,1.5038,0.11084,1.2766,0.97996
0.022633,0.050283,8.6597e-14,0.73786,0.95338,0.11084,3.2926,0.94433
0.022633,0.083026,8.793e-14,0.54537,0.61704,0.11084,4.462,0.17817
0.022633,0.14851,2.6944e-10,0.32081,0.2807,0.11084,3.6959,0.017817
0.022633,0.54143,8.0768e-07,0.12832,0.18897,0.11084,3.1314,0.07127
0.022633,2.0804,0.0024447,0.096242,0.18897,0.11084,2.083,0.035635
0.21968,4.6343,3.1522,0,0.37243,1.5942,1.6395,0.17817
0.46051,2.3096,2.7991,0,0.12782,1.0997,2.1233,0.12472
0.72323,1.6547,1.1725,0,0.70877,4.017,1.5992,0.21381
0.46051,0.60692,0.073307,0.41705,1.9624,1.2481,0.95405,0.017817
1.0735,0.27949,0,1.5078,2.788,0.35807,0.59116,0.17817
1.4676,0.18126,0.18734,2.0852,2.4822,0.35807,0.63148,0.94433
0.35104,0.083026,0.0010479,1.5399,1.3815,0.25918,1.075,1.069
0.06642,0.050283,5.8e-07,0.54537,0.76993,0.20973,2.2443,0.51671
0.044526,0.14851,2.3902e-10,0.28873,0.37243,0.11084,2.4459,0.35635
0.022633,0.54143,1.6653e-13,0.28873,0.18897,0.11084,2.325,0.23163
0.022633,1.2945,2.5584e-10,0.064162,0.1584,0.11084,1.8814,0.17817
0.022633,3.0954,7.9952e-07,0.032081,0.2807,0.16029,1.2766,0.089087
0.022633,3.5538,0.0024203,0.096242,1.2286,0.40751,0.79277,0.1069
0.17589,2.3423,3.0056,0.38497,2.2376,2.6325,0.30892,0.12472
0.35104,3.3246,2.8345,0,0.25013,1.9403,1.1557,0.26726
0.76702,1.3928,0.87937,0.064162,1.2286,2.5336,0.71212,0.28508
0.92027,0.41046,0.073307,1.0587,2.7574,0.95141,0.4702,0.23163
1.3144,0.18126,0,2.3098,2.3905,0.35807,0.55084,0.33853
1.5114,0.11577,0,2.791,1.8401,0.20973,0.87341,1.0512
2.2339,0.050283,0,3.0156,1.0145,0.11084,1.4782,0.89087
2.0368,0.050283,0,2.8231,0.8005,0.11084,2.2846,0.97996
1.7084,0.050283,0,2.3419,0.49474,0.11084,3.2523,0.32071
1.4895,0.050283,0,1.4116,0.25013,0.11084,3.4943,0.14254
1.0735,0.050283,0.14784,0.8341,0.097244,0.25918,2.6072,0.16036
0.21968,0.050283,0.0010195,0.32081,0.097244,0.20973,2.083,0.21381
0.022633,0.050283,0.0015896,0.096242,0.097244,0.11084,1.6798,0.49889
0.37293,0.4432,2.7857,0.096242,0.066668,1.6931,1.7605,0.42762
