"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.082203,0.73865,0.18345,0.92662,1.8048,0.42793,1.4392
-0.082203,-0.95177,-0.43276,1.7985,-0.94004,0.13262,0.37389
-0.082203,-0.75603,1.7532,2.7502,-1.8919,-0.7869,0.12553
-0.082203,-0.56255,2.6213,-0.50853,-0.26973,0.73336,-0.11639
-0.082203,-0.45362,1.853,-1.9982,-0.21874,-0.84399,-0.40448
-0.082203,0.26468,-1.276,-0.70935,0.08385,-0.0030249,1.1815
-0.082203,-0.31445,-2.6113,-1.2663,-0.09314,1.2783,-1.96
-0.082203,-0.018669,-0.89295,0.10347,0.026284,0.1765,-1.8706
-0.082203,-0.17272,-0.65845,-0.31913,-0.2548,0.91014,0.23176
-0.082203,0.13602,0.1145,-0.33896,0.19554,-0.17204,-0.31058
-0.082203,-0.44543,-0.57175,0.044679,-0.44567,-1.5586,-0.010356
-0.082203,0.95935,-0.044719,-0.097966,0.96102,-1.0591,0.48207
-0.082203,1.3652,0.215,0.23465,1.3784,0.38721,0.47445
2.7664,-0.061338,-0.08741,0.20821,1.7978,0.77258,2.6984
1.8737,-0.061338,-0.1195,1.4527,-0.68523,1.9303,2.3436
-0.44498,-0.061338,1.1157,1.4377,-1.9534,-1.2775,-0.2909
0.13263,-0.061338,0.47766,-1.4135,0.11386,-0.2569,-0.40302
-0.50692,-0.061338,-0.70203,-1.0556,-0.26323,0.59777,-0.29216
0.63392,-0.061338,-0.47704,-0.0061345,0.11585,-1.0007,1.2319
-2.4907,-0.061338,-0.3098,-0.34271,0.0062202,1.4069,-2.5398
-2.2425,-0.061338,0.1187,-0.12974,-0.13707,-1.4671,-2.3105
0.1699,-0.061338,-0.049088,-0.28181,-0.14503,-1.0024,0.17744
-0.31824,-0.061338,0.026337,0.11079,0.12442,-1.0558,-0.32305
-0.022106,-0.061338,-0.0011169,-0.061033,-0.49408,-1.3426,0.026976
0.11079,-0.061338,-0.0099684,0.0015956,1.3951,1.4895,-0.045757
1.1001,-0.061338,0.061458,0.0715,0.86907,0.58624,0.94944
2.1777,-0.35531,-0.021281,-0.5128,3.0809,-0.036386,2.634
1.7228,-1.0952,0.050578,3.8529,-0.18703,-0.036386,0.93373
-0.15127,-0.4226,1.4393,2.4856,-3.1889,-0.036386,-0.96915
0.11228,-0.20405,2.2127,-1.3223,-0.033115,-0.036386,0.93608
-0.46743,0.021596,3.1382,-0.83733,-0.37602,-0.036386,0.092849
0.28151,-0.18478,-0.36573,-1.6452,0.12732,-0.036386,-0.070281
-2.1436,-0.10222,-3.2077,-0.70254,-0.068177,-0.036386,-1.8746
-1.9285,-0.1347,-1.2717,-0.67457,-0.14194,-0.036386,-1.712
0.11105,-0.10997,-1.3839,-0.76808,-0.053592,-0.036386,-0.32245
-0.30454,0.11932,-0.49167,0.03047,0.070655,-0.036386,0.65055
0.0067287,-0.49947,0.057306,-0.37632,-0.41956,-0.036386,-0.48189
-0.012594,1.1679,-0.07494,-0.065067,1.2272,-0.036386,-0.098808
0.83857,1.0824,0.22452,0.13048,0.83924,-0.036386,1.4663
1.2883,6.5417,-0.21417,-0.0067579,-0.044569,2.7978,0.81373
0.73585,3.8538,0.49897,-0.0067579,-0.044569,-0.58732,-0.73788
-0.95623,-2.8644,0.27814,-0.0067579,-0.044569,-1.795,-1.273
-0.48627,1.1653,-0.12321,-0.0067579,-0.044569,-0.46085,-0.050004
-0.20922,-2.9207,-0.45711,-0.0067579,-0.044569,-1.0385,-0.19217
0.16237,0.66992,0.32097,-0.0067579,-0.044569,-0.59592,0.095271
-0.57665,-0.41393,0.78346,-0.0067579,-0.044569,-0.24445,-0.17803
-0.57693,-3.2197,0.40782,-0.0067579,-0.044569,-0.19758,-0.39388
-0.0010383,-1.353,-0.46159,-0.0067579,-0.044569,0.11448,0.64034
-0.10233,-0.50749,-0.82908,-0.0067579,-0.044569,0.42044,0.058974
