"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.057016,3.0534,-0.14619,0.27235,2.9386,1.7821,0.79615
-0.057016,1.628,-1.486,0.2558,0.15735,0.11473,-0.75278
-0.057016,-0.81939,0.59168,2.0969,-3.1007,-1.1041,-1.1112
-0.057016,0.0088647,2.4609,1.1831,-0.067236,-0.85256,-0.066734
-0.057016,-0.24604,0.091603,0.20587,-0.26966,-0.93773,-0.41866
-0.057016,-0.22694,-1.321,0.92753,0.32906,-0.41393,-0.19787
-0.057016,-1.0545,0.78344,0.15751,0.032273,-0.47964,-0.25237
-0.057016,-0.75122,3.0671,0.65329,-0.44759,-0.22791,0.064354
-0.057016,-0.79256,0.13851,-0.53888,-0.3171,-0.18693,0.14458
-0.057016,-0.39231,-2.1817,-0.56757,0.076751,-0.27076,-0.11588
-0.057016,-0.48441,-1.7405,-1.0656,-0.40227,0.058469,0.477
-0.057016,0.031497,-0.84617,-2.5442,0.34389,1.0328,1.009
-0.057016,0.89577,0.70474,-0.80532,0.84247,0.3598,0.62292
3.4342,-0.090762,-0.0037674,0.048986,3.0694,-2.1394,4.5275
3.1544,-0.090762,-0.0037674,0.048986,0.055559,-1.3822,2.0919
-0.56831,-0.090762,-0.0037674,0.048986,-3.305,0.99359,-0.63409
0.19699,-0.090762,-0.0037674,0.048986,-0.12709,1.3374,0.80694
-0.48305,-0.090762,-0.0037674,0.048986,-0.23276,0.32184,-1.5702
0.41818,-0.090762,-0.0037674,0.048986,0.016921,0.24996,1.1253
-3.7427,-0.090762,-0.0037674,0.048986,0.016541,-0.8486,-3.8379
-3.2016,-0.090762,-0.0037674,0.048986,-0.077043,-0.30781,-3.1847
0.44995,-0.090762,-0.0037674,0.048986,-0.13201,0.23888,0.70505
-0.44152,-0.090762,-0.0037674,0.048986,0.039827,-2.7722,-0.42921
0.081526,-0.090762,-0.0037674,0.048986,-0.32747,-1.5012,-0.046523
0.21076,-0.090762,-0.0037674,0.048986,1.1155,0.51719,0.22009
1.8181,-0.090762,-0.0037674,0.048986,0.63214,0.721,1.4555
2.3268,2.5771,-1.614,-2.6036,2.4348,-0.20668,0.53738
0.46131,1.5008,-0.39791,1.0481,0.10729,-0.20668,-1.5656
-2.3053,-0.40942,1.4615,1.8388,-2.3642,-0.20668,-1.3802
-0.088213,-0.26342,-0.19169,1.1249,0.20588,-0.20668,-0.12841
-0.02407,-0.38643,2.2974,1.9615,-0.49658,-0.20668,-0.32582
0.1195,-0.046357,0.44937,1.4568,-0.17598,-0.20668,0.3097
-0.54683,-1.588,-1.6198,-0.37174,0.43349,-0.20668,-0.13601
-0.48952,-0.7967,0.015855,-0.74204,-0.56454,-0.20668,0.45306
-0.078964,-0.5232,0.76496,-0.36309,-0.57131,-0.20668,0.16535
