"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.012898,3.9358,-0.023212,-0.15691,3.2862,0.97727,0.11363
0.0064061,1.8891,-0.023212,0.87204,-0.028027,0.16865,-1.0358
0.024261,0.61866,-0.023212,1.8014,-1.8007,-0.88255,-1.4015
0.0062814,0.90097,0.5009,1.8014,-0.56755,-0.8219,-0.3566
0.0022151,-0.72231,0.3262,1.5691,-0.25925,-0.37717,-0.14761
-0.031001,-0.68702,-0.19792,0.80566,0.6271,-0.19523,-0.14761
-0.027914,-0.61644,0.6756,0.17501,0.01051,-0.11437,-0.0082817
-0.016033,-1.3928,1.1997,-0.48883,-0.7217,-0.09415,0.02655
-0.011097,-1.0399,0.5009,-0.5884,-0.37486,-0.053719,0.043966
-0.01288,-0.79289,-0.72203,-0.090523,-0.37486,-0.013288,0.53161
0.019341,-0.36942,-0.19792,-0.65478,-0.29779,0.087789,0.65352
0.012981,0.054044,0.5009,-1.5842,1.2052,0.4921,0.67094
0.67058,-0.45105,-1.7702,-3.0114,0.70418,4.0096,1.6462
3.7972,-0.64487,-1.7702,-2.1152,1.1666,4.1511,4.1541
3.1378,-0.011125,-0.023212,-0.02414,-0.22071,0.65382,3.2311
-0.41045,0.095021,-0.023212,-0.02414,-2.5329,-0.073935,0.61869
-0.44393,-0.019915,-0.023212,-0.02414,-0.83731,-0.033504,0.28779
0.1084,-0.00093338,-0.023212,-0.02414,-0.22071,0.067573,-0.23469
-0.10918,-0.012734,-0.023212,-0.02414,-0.028027,0.067573,-0.47851
-3.0047,-0.14339,-0.023212,-0.02414,0.01051,0.6336,-2.9516
-3.239,-0.0066135,-0.023212,-0.02414,-0.028027,0.067573,-3.3347
-0.51088,0.070324,-0.023212,-0.02414,-0.066564,-0.66018,-0.65267
-0.07571,-0.01981,-0.023212,-0.02414,-0.028027,-0.21544,-0.11278
-0.025498,-0.041372,-0.023212,-0.02414,-0.028027,0.31016,0.16588
0.72767,-0.023096,-0.023212,-0.02414,1.5905,-0.17501,0.65352
0.5603,0.19659,1.3744,1.2703,1.0895,-4.8938,-0.70492
2.1169,1.012,0.5009,0.77246,0.55003,-4.4924,1.1934
2.1001,1.395,-1.4208,-0.55521,-0.56755,-0.04576,0.93217
-0.81214,1.0421,-0.54732,0.2082,-1.7622,0.030259,-2.3943
-1.5151,0.26578,0.3262,1.0712,0.049047,0.044581,-1.8718
-0.87909,0.018755,1.5491,2.0338,-0.028027,-0.014399,-1.0881
-0.4774,0.1952,2.2479,1.2703,0.16466,0.015322,-0.46109
-1.1134,-0.58115,0.15149,0.54012,0.049047,0.0096696,-0.14761
-0.69498,-1.1811,-1.4208,0.37416,-0.028027,-0.022068,-0.0082817
-0.10918,-1.0399,-0.19792,-0.48883,0.28027,-0.011704,0.13105
-0.025498,-0.65173,0.3262,-0.95351,-0.4134,0.030746,0.35745
-0.0087613,-0.40471,-0.023212,-1.5842,-0.52901,0.050298,0.60127
0.54356,-0.016534,-0.72203,-1.2854,0.97394,-0.0098197,0.96701
0.39293,0.44222,-1.0714,-1.6134,-0.36387,1.6669,1.3502
1.3804,2.2419,-0.89673,-1.3219,-1.5078,1.5401,0.043966
0.76115,2.1361,-0.37262,-0.09565,0.035925,-0.53889,-1.506
-1.2808,0.61866,0.3262,-0.061301,0.011423,-0.76126,-1.2274
-0.66151,-0.33413,1.025,-0.0071552,-0.039875,-0.53889,-0.37401
-0.07571,-0.93404,3.8203,-0.037879,-0.042727,-0.2963,-0.14761
0.058187,-1.0399,3.2962,-0.016435,-0.093107,-0.17501,-0.18244
-0.56109,-1.4634,-1.945,-0.021466,-0.035839,-0.073935,0.061382
-0.59456,-0.79289,-1.2461,-0.0022298,-0.069453,-0.073935,0.11363
-0.058973,-0.58115,-0.37262,-0.027971,-0.0023459,0.006927,0.51419
-0.0087613,-0.51058,-1.2461,-0.078748,0.017075,0.28994,1.2282
-0.0087613,-0.19298,-0.19792,-0.08361,-0.051992,0.83576,1.0018
0.54356,0.1952,-1.2461,0.053959,0.045194,1.5433,1.2108
0.45988,0.5128,-1.5955,0.42262,1.1247,1.0581,0.47936
1.5478,2.7713,-0.54732,0.47121,2.5176,0.28994,-1.0358
0.86157,1.8538,-0.023212,0.80566,0.087584,-0.66018,-1.5583
-1.0799,-1.4634,0.3262,1.7682,-1.6851,-1.1656,-1.0532
-0.49414,-0.22827,0.6756,1.901,-0.68316,-0.70061,-0.13019
-0.19287,0.44222,0.85031,0.87204,-0.37486,-0.59954,-0.21727
0.12514,-0.47529,0.6756,0.6397,0.16466,-0.51867,-0.14761
0.22556,-0.087111,-0.37262,0.44055,0.35734,-0.39738,-0.060529
-0.025498,0.15991,0.15149,0.075436,-0.14364,-0.17501,0.20071
-0.0087613,-0.7576,0.3262,0.2414,-0.37486,-0.013288,0.28779
0.17535,-0.86346,1.025,-0.15691,-0.29779,0.108,0.078798
0.52683,-0.33413,1.3744,-0.75436,-0.33632,0.12822,0.32262
0.61051,-0.19298,-0.023212,-0.65478,-0.14364,0.16865,0.49678
-1.1302,-0.47529,-2.8185,-2.8454,0.70418,2.453,1.0715
0.8281,2.3125,-2.6438,-2.6795,3.0549,2.2104,1.2108
0.6942,2.983,-0.023212,1.038,0.39588,-1.1656,-1.3667
-2.1846,0.12462,0.15149,2.3657,-2.9954,-1.6507,-1.9589
-0.87909,-0.29884,1.1997,1.9674,-0.76023,-1.1049,-0.33918
-0.058973,-1.0399,1.025,1.0712,0.39588,-0.57932,-0.19986
0.12514,-0.89875,0.15149,0.40735,0.087584,-0.23566,-0.11278
-0.29329,-0.89875,-0.19792,-0.057331,0.16466,-0.2963,-0.043113
-0.46066,-1.3928,0.15149,-0.1901,-0.33632,-0.17501,0.0091342
-0.10918,-0.82818,0.85031,-0.55521,-0.4134,-0.033504,0.23554
-0.025498,-0.68702,-0.54732,-0.95351,-0.028027,0.12822,0.46195
-0.0087613,-0.61644,-1.5955,-1.6837,-0.45194,0.45167,0.60127
0.67746,0.23049,-1.0714,-1.4846,1.1281,0.6336,0.94959
0.39293,0.40693,0.5009,-0.92032,0.81979,0.4921,1.1237
2.1169,1.4303,0.5009,-0.65478,0.89686,1.139,1.4198
1.2967,1.3597,-0.89673,0.27459,-0.33632,0.6336,-0.87907
-1.7829,0.12462,-0.19792,1.1376,-2.0705,-0.6804,-2.1678
-0.82888,-0.051823,1.3744,0.87204,-0.1051,-0.78147,-0.75716
0.074924,-1.2164,2.2479,0.70608,-0.18218,-0.57932,-0.14761
0.4264,-0.40471,-0.19792,0.6397,0.087584,-0.19523,0.49678
-0.17613,0.23049,-0.37262,0.6397,0.2032,-0.1548,0.02655
0.30924,-0.68702,0.85031,0.77246,-0.33632,-0.13458,0.0091342
1.0122,-0.54587,-0.37262,-0.38925,-0.4134,0.12822,0.65352
0.62725,0.018755,-1.0714,-1.4514,-0.18218,0.71447,1.0889
0.84483,0.15991,-0.89673,-1.219,0.16466,0.83576,0.82768
-0.20961,0.018755,0.3262,-0.28967,0.087584,0.35059,-0.095361
-2.3018,-0.36942,-0.54732,-1.0199,0.66564,0.35059,-0.095361
0.8281,2.2419,-1.4208,-1.2522,3.0935,0.59317,0.60127
1.0289,2.1361,-0.19792,0.67289,0.85833,-0.43781,-1.0881
-2.67,-1.4987,0.3262,1.0048,-2.8798,-0.90277,-2.0634
-1.5486,-1.7104,0.15149,0.60651,-1.531,-0.43781,-0.51334
-0.24308,-0.96933,1.1997,0.2082,-0.1051,-0.53889,0.20071
-0.042236,-0.40471,0.5009,-0.38925,-0.18218,-0.31652,0.53161
-0.025498,-0.26356,-0.89673,-0.52202,-0.45194,0.14843,0.39228
-0.0087613,-0.44,-0.54732,-0.72117,-0.33632,0.2293,0.14846
-0.0087613,-0.47529,-0.19792,-0.78755,-0.14364,0.39102,0.53161
-0.0087613,-0.15769,-0.54732,-0.68798,-0.066564,0.73468,0.58386
-0.0087613,-0.016534,-0.72203,-0.42244,-0.14364,1.3007,0.65352
0.54356,0.90097,-0.19792,-0.22329,1.4749,1.5029,0.81026
0.6942,0.86569,0.15149,0.17501,1.3978,-0.27609,0.0091342
1.7654,2.4184,0.15149,0.30778,1.8988,-1.1656,-0.33918
0.44314,1.9243,0.5009,1.2703,0.43442,-0.92298,-1.2796
-1.7327,-0.54587,1.025,2.3657,-2.5715,-0.90277,-1.6802
-1.0297,-0.93404,0.85031,1.6686,-0.60608,-0.53889,-0.49593
-0.59456,-1.8868,1.3744,0.80566,-0.37486,-0.37717,-0.077945
-0.14266,-1.3575,1.3744,-0.35606,-0.79877,-0.4176,0.078798
-0.025498,-0.51058,0.15149,-1.0199,-0.1051,-0.27609,0.11363
-0.0087613,-0.26356,-1.7702,-1.0199,-0.22071,-0.053719,0.28779
-0.0087613,-0.26356,-2.4691,-1.1195,-0.45194,0.16865,0.77543
-0.0087613,-0.26356,-0.54732,-1.0199,-0.22071,0.59317,0.44453
-0.0087613,-0.19298,0.15149,-0.88713,-0.028027,0.89641,0.28779
0.77788,0.58338,-0.54732,-0.65478,1.4749,1.3007,1.1934
0.5603,0.33635,0.5009,0.2082,1.5905,0.28994,0.58386
