"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.071013,2.1969,3.0515,0,0.21854,1.6106,0.52946,0.23429
0,1.1631,1.321,0,1.2012,4.653,0.34393,0.23429
0.012337,0.31179,0.29365,0.90785,2.7572,1.751,0.38103,0.43512
0.048752,0.098954,0.073413,2.1561,2.8118,0.81493,0.60367,0.97065
0.055258,0.038145,0,2.8938,2.4023,0.11285,1.4942,1.7572
0.039938,0.038145,0,3.2342,1.5834,0.066046,3.0155,0.83677
0.081717,0.038145,0.074637,3.0072,1.1194,0.066046,3.7948,0.20082
0.028735,0.06855,0.0011897,1.5604,0.79178,0.11285,3.3124,0.050206
0.023884,0.06855,6.4199e-07,0.90785,0.46422,0.11285,2.459,0.050206
0.045346,0.19017,4.823e-10,0.48229,0.32773,0.11285,1.6797,0
0.010441,0.64624,7.5166e-07,0.2837,0.16395,0.066046,1.3829,0.016735
0.030046,1.0415,0.0023014,0.02837,0.10935,0.11285,1.1231,0.15062
0.046551,2.4401,2.753,0,0.32773,1.283,0.7892,0.25103
0.20627,0.047418,2.7321,0,0.054756,1.283,1.42,0.20082
1.6257,0,0.95403,0,0.51881,3.7169,1.1974,0.46859
1.3503,0.064017,0.22024,0.19859,1.3377,1.3766,1.2345,0.26777
1.1384,0.066165,0,0.85111,1.5288,0.20646,1.1231,0.53553
1.096,0.063617,0,1.5887,1.638,0.066046,1.1231,0.23429
1.3715,0.054429,0,1.8724,1.2831,0.066046,1.1231,0.71962
1.6045,0.028579,0.22391,2.1561,0.46422,0.34688,1.3458,1.1547
0.24864,0.059758,0.0011644,1.0497,0.24584,0.066046,2.5332,0.33471
0.057974,0.030986,6.0821e-07,0.62414,0.21854,0.066046,2.4961,0.31797
0.036789,0.051613,4.6012e-10,0.25533,0.13665,0.066046,2.3476,0.15062
0.036789,0.07943,7.7617e-07,0.11348,0.10935,0.066046,2.3847,0.10041
0.036789,0.058386,0.0023993,0.05674,0.082054,0.066046,1.8282,0.016735
0.35457,0.089839,3.12,0,0.082054,1.7042,1.1231,0.16735
0.90538,0.31179,2.9805,0,0.054756,1.6574,0,2.594
4.3374,0.28138,0.88064,0,0.38232,3.3892,0.057492,4.7026
4.2738,0.06855,0.073413,0.085111,1.0102,1.0022,0.0080885,4.05
4.8246,0.038145,0.073413,0.36881,1.1466,0.44049,0.028913,4.4683
4.634,0.038145,0,1.0497,0.79178,0.20646,0.018504,4.9871
4.7399,0.038145,0,1.5036,0.43692,0.11285,0.053591,4.87
4.0831,0.098954,0.14927,1.2767,0.32773,0.15966,0.081573,4.5353
0.7359,0.06855,0.00088594,0.42555,0.30043,0.15966,0.041274,2.6274
0.12153,0.06855,5.2373e-07,0.11348,0.21854,0.066046,0.058758,2.0919
0.057974,0.06855,4.4903e-10,0.02837,0.10935,0.066046,0.0071183,2.1756
0.036789,0.06855,7.1081e-07,0,0.10935,0.066046,0.059936,2.1756
0.036789,0.06855,0.0023503,0,0.082054,0.066046,0.069653,2.0417
0.62997,0.43341,3.1935,0.02837,0.054756,1.2362,0.075953,2.4936
0.62997,0.52462,2.9096,0.48229,0.032471,0.0028466,0.38103,1.1213
2.3672,0.58543,1.2476,0.51066,0.07742,0.053823,0.75209,1.7907
1.8799,0.64624,0.29365,0.25533,0.040206,0.14571,1.8282,1.2551
1.3503,0.82867,0,0.14185,0.042899,0.019027,2.0879,0.43512
0.90538,1.0719,0,0.05674,0.064943,0.027812,1.5313,0.10041
0.88419,1.68,0,0.085111,0,0.029172,0.86341,0.2845
0.99012,1.4672,0.11196,0.25533,0.086881,0.093384,0.8263,0.2845
0.29101,0.95029,0.0011138,0.19859,0.051112,0.10609,0.56656,0.41838
0.079159,0.52462,6.251e-07,0.25533,0.07255,0.06024,0.38103,0.45185
0.057974,0.43341,4.823e-10,0.31207,0.044353,0.012017,0.8263,0.55227
0.057974,0.22057,7.5166e-07,0.14185,0.02226,0.0020602,1.1231,0.73635
0.036789,0.15976,0.0022769,0.11348,0.060864,0.13889,1.5684,0.83677
0.35457,0.70705,2.7163,0.085111,0.037237,0,2.2734,0.88697
0.036789,3.3523,0,0,0.46422,0.066046,1.1603,0
0.036789,2.7138,0,0.2837,1.5561,0.11285,0.7892,0
0.036789,2.3489,0,0.70926,2.4023,0.39368,0.56656,0.033471
0.036789,1.4064,0,1.1915,2.2385,0.44049,0.19551,0.13388
0.036789,1.0111,0,1.1915,2.2112,0.48729,0.1584,0.11715
0.036789,0.73745,0,0.93622,2.2931,0.86173,0.30682,0.33471
0.036789,0.34219,0,1.1348,2.1294,0.39368,0.49235,0.30124
0.036789,0.19017,0,0.93622,1.5561,0.25327,0.45525,0.569
0.036789,0.19017,0,0.82274,1.0375,0.39368,0.75209,0.70288
0.036789,0.12936,0,0.59577,0.81908,0.15966,0.90051,0.70288
0.036789,0.12936,0,0.48229,0.43692,0.15966,1.0118,0.78656
0.036789,0.19017,0,0.22696,0.43692,0.15966,0.93762,0.65268
0.036789,0.3726,0,0.085111,0.43692,0.11285,1.4571,0.16735
0.24864,4.0212,2.9805,0.05674,0.73719,1.7042,0.71499,0.11715
0.86301,1.5888,1.0274,0.2837,1.8018,4.2317,0.41814,0.38491
0.60879,0.58543,0.22024,1.1915,2.648,1.0022,0.38103,0.16735
