"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.036552,4.2064,-1.8559,-0.30813,2.7651,0.37479,0.053101
-0.015517,1.7539,-0.3866,0.66286,-0.26266,0.18962,-0.7331
-0.067469,-0.63736,0.89907,1.5334,-1.7356,-0.057261,-1.0207
0.015421,0.12906,1.0827,1.0981,-0.26266,-0.13956,-0.34958
0.0061026,0.61956,0.7154,0.49545,-0.26266,-0.34529,-0.29206
-0.0083945,0.43562,0.34807,0.29455,-0.30358,-0.42759,-0.31123
0.0021441,-0.97458,0.53174,0.22759,0.22833,-0.28357,-0.29206
-0.0072951,-1.833,0.53174,0.36152,0.064664,-0.098409,-0.23453
-0.0038025,-1.0359,-0.57027,-0.34161,-0.42633,0.025034,0.20651
-0.027732,-0.72933,-1.8559,-1.1117,-0.22175,0.1279,1.0694
-0.0048376,-0.42276,-0.9376,-1.5805,-0.46724,0.78626,0.97353
0.020751,0.46628,-0.75394,-1.7479,0.9239,1.0126,0.74342
0.66896,-0.23369,-0.9376,-1.7479,1.4967,3.646,1.7597
3.9547,-0.80907,-0.20293,-1.1452,1.3331,3.1317,4.0224
3.5259,-0.11794,-0.019266,-0.040273,-0.63091,0.066181,3.543
0.20971,-0.058484,-0.019266,-0.040273,-2.4721,0.80684,0.89682
-0.26403,0.045091,-0.019266,-0.040273,-0.99915,0.29249,0.18733
0.62424,-0.041612,-0.019266,-0.040273,-0.22175,-0.5716,-0.081127
0.28867,-0.0049093,-0.019266,-0.040273,-0.017167,0.18962,-0.59887
-4.0738,-0.028912,-0.019266,-0.040273,-0.017167,0.45708,-3.2643
-4.1724,-0.021423,-0.019266,-0.040273,-0.017167,0.41593,-3.3793
-0.77726,-0.0075875,-0.019266,-0.040273,-0.017167,-0.1807,-0.82897
-0.086378,-0.0381,-0.019266,-0.040273,-0.017167,-0.77734,-0.71392
-0.0074203,0.0067147,-0.019266,-0.040273,-0.017167,0.18962,-0.33041
0.84138,-0.066059,-0.019266,-0.040273,1.5376,-0.16013,1.1845
0.46633,0.73871,0.7154,1.0646,1.0466,-5.0083,-0.21536
1.6704,2.6958,0.7154,0.93072,1.6604,-4.571,-0.71392
0.95981,1.9991,-0.019266,0.42848,0.47382,-0.052434,-1.0974
-1.8629,0.037088,0.34807,1.0981,-1.9811,0.057856,-2.1521
-1.0734,-0.024225,0.53174,1.6004,-0.95823,0.029366,-0.65639
-0.1456,-0.26948,0.89907,1.4664,-0.54907,-0.0019764,-0.081127
0.26893,-0.54539,2.3684,1.0646,0.023748,0.015638,-0.0044251
-0.44169,-0.94392,1.0827,0.9642,0.023748,0.013286,-0.023601
-0.63908,-1.1585,-0.3866,0.26107,0.064664,0.0027043,-0.1003
-0.10612,-0.91327,-0.75394,-0.3751,-0.13992,0.012178,0.30238
-0.02716,-0.85195,0.34807,-1.3126,-0.058083,-0.01396,0.53249
-0.0074203,-0.45342,-0.019266,-2.0492,-0.63091,-0.010349,0.80095
0.9006,0.28234,-2.0396,-1.5135,0.71932,0.038219,1.5488
0.78216,0.098401,-2.0396,-2.3789,0.005787,0.0049773,0.8393
1.7691,1.7539,-1.1213,-1.891,-1.4467,-0.016071,0.26403
0.86112,1.6312,-0.019266,0.006931,-0.085008,0.00446,-0.92485
-1.2115,-0.54539,0.1644,-0.11081,-0.015798,0.00446,-1.5768
-0.65882,0.34365,0.34807,-0.037606,-0.038204,0.00446,-0.65639
-0.12586,0.77285,1.6337,0.018625,0.002331,0.00446,-0.42629
0.012319,0.25168,1.0827,-0.0083482,-0.0093373,0.00446,-0.27288
-1.251,-0.94392,-0.3866,-0.031963,-0.04708,0.00446,-0.19618
-1.0339,-1.4957,1.4501,-0.06985,-0.060123,0.00446,0.033926
-0.12586,-1.0359,1.0827,-0.0082745,-0.04777,0.00446,0.11063
-0.0074203,-0.88261,-0.9376,-0.063887,0.037432,0.00446,0.1298
-0.0074203,-0.6067,-1.3049,-0.11491,-0.020433,0.00446,0.55167
