"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.071104,0.050601,0,2.8447,0,0.088097,0.2469,3.1631,1.398,1.7001
0.063135,0.89919,0,1.1207,0,0.29936,2.8446,3.3978,2.1845,2.2845
0.023436,0.70336,0,0,0,1.1444,3.0347,3.5749,3.2346,2.497
0.076578,0.70336,0,0,0.42692,2.4825,2.1477,3.1009,2.444,3.0194
0.046504,0.57281,0.1239,0,1.2808,3.3275,1.2923,1.8577,3.9177,3.347
0.061663,0.50753,0.1239,0,2.5615,4.0317,0.69041,2.203,1.2059,3.2673
0.088418,0.44226,0,0.17809,2.9031,3.0458,0.34194,3.0734,2.8599,3.2939
0.015047,0.24643,0,0.00091805,2.1346,0.93317,0.0885,4.9996,1.3471,3.0105
0,0.18115,0,4.918e-07,1.1954,0.51063,0.025141,2.9251,2.7731,2.1516
0.012123,0.11588,0,4.127e-10,0.76846,0.44021,0.025141,3.236,2.944,1.6204
0.028873,0.11588,0,7.0181e-07,0.51231,0.088097,0.025141,2.3717,0.38935,1.4521
0.029681,0.11588,0,0.0021731,0.25615,0.088097,0.025141,3.2711,2.4742,1.2573
0.038007,0.11588,0,2.7677,0.085385,0.088097,0.18354,3.9893,2.5355,1.2573
0.61882,0.054339,0,3.1156,0.17077,0.088097,0.0885,3.5939,2.8468,1.7975
0.65165,0.14895,0,1.1207,0.085385,0.22894,2.8446,3.3042,3.09,2.3641
0.71733,0.048539,0,0.070067,0.085385,1.3557,2.8446,4.5248,0.76855,2.9485
1.3412,0.038679,0,0.070068,0.51231,2.2008,2.211,5.3318,2.4542,3.648
1.8666,0,0,0,1.6223,3.2571,1.4824,2.6303,1.9336,3.8074
1.8995,0.016011,0,0,3.4154,2.6937,0.81713,3.2206,3.8571,3.7454
1.9652,0.048039,0,0.10685,4.0131,2.4825,0.34194,2.6676,1.3289,3.8163
3.9683,0.083099,0,0.00099053,4.0985,0.7219,0.15186,2.7845,4.0547,3.1256
3.607,0.008859,0,5.563e-07,2.8177,0.29936,0.025141,3.5456,4.0039,2.3819
2.5891,0.094241,0,4.4974e-10,1.7077,0.15852,0.025141,3.6051,3.3849,2.0542
1.8995,0.096771,0,7.174e-07,0.93923,0.088097,0.025141,3.4296,4.3902,1.6912
1.4398,0.049134,0,0.00229,0.59769,0.088097,0.025141,4.9599,3.0601,1.4964
0.5203,0.037628,0,2.9078,0.25615,0.088097,0.056821,3.1766,0.70376,1.5407
0.55314,0.11588,0,3.0479,0.085385,0.22894,0.15186,3.149,2.6856,1.585
0.19193,1.2908,0.1239,0.84051,0.085385,0.36979,2.5912,3.3864,3.2901,1.9923
0.68449,1.2908,0.2478,0.070067,0.085385,0.93317,2.9397,2.3416,2.67,2.0719
0.88152,1.2908,0.49559,0,0.42692,2.1303,2.116,1.3303,2.8446,2.0719
0.42179,0.83391,0.2478,0,0.93923,3.3275,1.2923,4.3062,1.9059,2.2933
